YEAR  MO  DA  HR    LAT     LON Rn2200100
1959  12   6  12 -19.90  -48.65  0.22E-10
1959  12   6  12 -19.85  -48.65  0.13E-09
1959  12   6  12 -19.90  -48.60  0.76E-12
1959  12   6  12 -19.85  -48.60  0.40E-09
1959  12   6  12 -19.85  -48.55  0.40E-09
1959  12   6  12 -19.85  -48.50  0.22E-09
1959  12   6  12 -19.80  -48.50  0.19E-09
1959  12   6  12 -19.85  -48.45  0.40E-10
1959  12   6  12 -19.80  -48.45  0.37E-09
1959  12   6  12 -19.85  -48.40  0.17E-10
1959  12   6  12 -19.80  -48.40  0.40E-09
1959  12   6  12 -19.85  -48.35  0.61E-10
1959  12   6  12 -19.80  -48.35  0.36E-09
1959  12   6  12 -19.85  -48.30  0.30E-09
1959  12   6  12 -19.80  -48.30  0.13E-09
1959  12   6  12 -19.85  -48.25  0.49E-09
1959  12   6  12 -19.80  -48.25  0.35E-12
1959  12   6  12 -19.90  -48.20  0.95E-10
1959  12   6  12 -19.85  -48.20  0.34E-09
1959  12   6  12 -19.90  -48.15  0.32E-09
1959  12   6  12 -19.85  -48.15  0.16E-09
1959  12   6  12 -19.95  -48.10  0.95E-10
1959  12   6  12 -19.90  -48.10  0.42E-09
1959  12   6  12 -19.95  -48.05  0.36E-09
1959  12   6  12 -19.90  -48.05  0.18E-09
1959  12   6  12 -19.95  -48.00  0.62E-09
1959  12   6  12 -20.00  -47.95  0.82E-10
1959  12   6  12 -19.95  -47.95  0.68E-09
1959  12   6  12 -20.00  -47.90  0.63E-09
1959  12   6  12 -19.95  -47.90  0.68E-10
1959  12   7   0 -19.85  -49.60  0.12E-12
1959  12   7   0 -19.90  -49.55  0.12E-12
1959  12   7   0 -19.85  -49.55  0.35E-12
1959  12   7   0 -19.80  -49.55  0.23E-12
1959  12   7   0 -19.75  -49.55  0.57E-13
1959  12   7   0 -19.70  -49.55  0.58E-13
1959  12   7   0 -19.90  -49.50  0.56E-12
1959  12   7   0 -19.85  -49.50  0.11E-11
1959  12   7   0 -19.80  -49.50  0.92E-12
1959  12   7   0 -19.75  -49.50  0.69E-12
1959  12   7   0 -19.70  -49.50  0.17E-12
1959  12   7   0 -19.90  -49.45  0.33E-12
1959  12   7   0 -19.85  -49.45  0.21E-11
1959  12   7   0 -19.80  -49.45  0.44E-11
1959  12   7   0 -19.75  -49.45  0.26E-11
1959  12   7   0 -19.70  -49.45  0.12E-11
1959  12   7   0 -19.65  -49.45  0.17E-12
1959  12   7   0 -19.90  -49.40  0.62E-12
1959  12   7   0 -19.85  -49.40  0.39E-11
1959  12   7   0 -19.80  -49.40  0.58E-11
1959  12   7   0 -19.75  -49.40  0.56E-11
1959  12   7   0 -19.70  -49.40  0.35E-11
1959  12   7   0 -19.65  -49.40  0.40E-12
1959  12   7   0 -19.60  -49.40  0.12E-12
1959  12   7   0 -19.55  -49.40  0.11E-12
1959  12   7   0 -19.95  -49.35  0.39E-12
1959  12   7   0 -19.90  -49.35  0.39E-12
1959  12   7   0 -19.85  -49.35  0.37E-11
1959  12   7   0 -19.80  -49.35  0.10E-10
1959  12   7   0 -19.75  -49.35  0.98E-11
1959  12   7   0 -19.70  -49.35  0.51E-11
1959  12   7   0 -19.65  -49.35  0.13E-11
1959  12   7   0 -19.60  -49.35  0.36E-12
1959  12   7   0 -19.90  -49.30  0.14E-11
1959  12   7   0 -19.85  -49.30  0.77E-11
1959  12   7   0 -19.80  -49.30  0.14E-10
1959  12   7   0 -19.75  -49.30  0.17E-10
1959  12   7   0 -19.70  -49.30  0.68E-11
1959  12   7   0 -19.65  -49.30  0.25E-11
1959  12   7   0 -19.60  -49.30  0.11E-12
1959  12   7   0 -19.95  -49.25  0.78E-13
1959  12   7   0 -19.90  -49.25  0.27E-11
1959  12   7   0 -19.85  -49.25  0.88E-11
1959  12   7   0 -19.80  -49.25  0.19E-10
1959  12   7   0 -19.75  -49.25  0.22E-10
1959  12   7   0 -19.70  -49.25  0.11E-10
1959  12   7   0 -19.65  -49.25  0.28E-11
1959  12   7   0 -19.60  -49.25  0.94E-12
1959  12   7   0 -19.55  -49.25  0.57E-13
1959  12   7   0 -20.00  -49.20  0.12E-12
1959  12   7   0 -19.95  -49.20  0.12E-11
1959  12   7   0 -19.90  -49.20  0.44E-11
1959  12   7   0 -19.85  -49.20  0.14E-10
1959  12   7   0 -19.80  -49.20  0.26E-10
1959  12   7   0 -19.75  -49.20  0.21E-10
1959  12   7   0 -19.70  -49.20  0.78E-11
1959  12   7   0 -19.65  -49.20  0.23E-11
1959  12   7   0 -19.60  -49.20  0.33E-12
1959  12   7   0 -20.00  -49.15  0.12E-12
1959  12   7   0 -19.95  -49.15  0.28E-11
1959  12   7   0 -19.90  -49.15  0.11E-10
1959  12   7   0 -19.85  -49.15  0.25E-10
1959  12   7   0 -19.80  -49.15  0.27E-10
1959  12   7   0 -19.75  -49.15  0.18E-10
1959  12   7   0 -19.70  -49.15  0.60E-11
1959  12   7   0 -19.65  -49.15  0.11E-11
1959  12   7   0 -20.00  -49.10  0.44E-12
1959  12   7   0 -19.95  -49.10  0.54E-11
1959  12   7   0 -19.90  -49.10  0.19E-10
1959  12   7   0 -19.85  -49.10  0.32E-10
1959  12   7   0 -19.80  -49.10  0.29E-10
1959  12   7   0 -19.75  -49.10  0.12E-10
1959  12   7   0 -19.70  -49.10  0.22E-11
1959  12   7   0 -19.65  -49.10  0.31E-12
1959  12   7   0 -20.00  -49.05  0.13E-11
1959  12   7   0 -19.95  -49.05  0.76E-11
1959  12   7   0 -19.90  -49.05  0.27E-10
1959  12   7   0 -19.85  -49.05  0.42E-10
1959  12   7   0 -19.80  -49.05  0.20E-10
1959  12   7   0 -19.75  -49.05  0.36E-11
1959  12   7   0 -19.70  -49.05  0.47E-12
1959  12   7   0 -20.00  -49.00  0.81E-12
1959  12   7   0 -19.95  -49.00  0.26E-10
1959  12   7   0 -19.90  -49.00  0.55E-10
1959  12   7   0 -19.85  -49.00  0.35E-10
1959  12   7   0 -19.80  -49.00  0.78E-11
1959  12   7   0 -19.75  -49.00  0.59E-12
1959  12   7   0 -19.70  -49.00  0.78E-13
1959  12   7   0 -20.00  -48.95  0.14E-11
1959  12   7   0 -19.95  -48.95  0.58E-10
1959  12   7   0 -19.90  -48.95  0.82E-10
1959  12   7   0 -19.85  -48.95  0.12E-10
1959  12   7   0 -19.80  -48.95  0.84E-12
1959  12   7   0 -20.00  -48.90  0.98E-12
1959  12   7   0 -19.95  -48.90  0.97E-10
1959  12   7   0 -19.90  -48.90  0.87E-10
1959  12   7   0 -19.85  -48.90  0.93E-12
1959  12   7   0 -19.95  -48.85  0.11E-09
1959  12   7   0 -19.90  -48.85  0.91E-10
1959  12   7   0 -19.95  -48.80  0.58E-10
1959  12   7   0 -19.90  -48.80  0.14E-09
1959  12   7   0 -19.95  -48.75  0.53E-11
1959  12   7   0 -19.90  -48.75  0.21E-09
1959  12   7   0 -19.90  -48.70  0.28E-09
1959  12   7   0 -19.90  -48.65  0.11E-09
1959  12   7   0 -19.85  -48.65  0.10E-09
