YEAR  MO  DA  HR    LAT     LON Rn2200100
1957   1  19  12 -20.35  -48.00  0.35E-12
1957   1  19  12 -20.30  -48.00  0.43E-10
1957   1  19  12 -20.25  -48.00  0.25E-09
1957   1  19  12 -20.20  -48.00  0.20E-09
1957   1  19  12 -20.15  -48.00  0.41E-09
1957   1  19  12 -20.10  -48.00  0.29E-09
1957   1  19  12 -20.05  -48.00  0.51E-10
1957   1  19  12 -20.45  -47.95  0.17E-11
1957   1  19  12 -20.40  -47.95  0.13E-09
1957   1  19  12 -20.35  -47.95  0.38E-09
1957   1  19  12 -20.30  -47.95  0.41E-09
1957   1  19  12 -20.25  -47.95  0.26E-09
1957   1  19  12 -20.20  -47.95  0.31E-09
1957   1  19  12 -20.15  -47.95  0.15E-09
1957   1  19  12 -20.10  -47.95  0.35E-09
1957   1  19  12 -20.05  -47.95  0.69E-09
1957   1  19  12 -20.00  -47.95  0.21E-09
1957   1  19  12 -20.50  -47.90  0.56E-11
1957   1  19  12 -20.45  -47.90  0.32E-09
1957   1  19  12 -20.40  -47.90  0.44E-09
1957   1  19  12 -20.35  -47.90  0.16E-09
1957   1  19  12 -20.30  -47.90  0.22E-10
1957   1  19  12 -20.00  -47.90  0.58E-09
1957   1  19  12 -20.55  -47.85  0.36E-12
1957   1  19  12 -20.50  -47.85  0.21E-09
1957   1  19  12 -20.45  -47.85  0.40E-09
1957   1  19  12 -20.40  -47.85  0.21E-10
1957   1  19  12 -20.60  -47.80  0.20E-12
1957   1  19  12 -20.55  -47.80  0.81E-11
1957   1  19  12 -20.50  -47.80  0.38E-09
1957   1  19  12 -20.45  -47.80  0.42E-10
1957   1  19  12 -20.65  -47.75  0.51E-13
1957   1  19  12 -20.60  -47.75  0.30E-12
1957   1  19  12 -20.55  -47.75  0.18E-10
1957   1  19  12 -20.50  -47.75  0.14E-09
1957   1  19  12 -20.45  -47.75  0.31E-12
1957   1  19  12 -20.65  -47.70  0.51E-13
1957   1  19  12 -20.60  -47.70  0.41E-12
1957   1  19  12 -20.55  -47.70  0.20E-11
1957   1  19  12 -20.50  -47.70  0.31E-11
1957   1  19  12 -20.65  -47.65  0.51E-13
1957   1  20   0 -20.55  -47.80  0.65E-12
1957   1  20   0 -20.50  -47.80  0.11E-10
1957   1  20   0 -20.60  -47.75  0.15E-12
1957   1  20   0 -20.55  -47.75  0.15E-10
1957   1  20   0 -20.50  -47.75  0.15E-09
1957   1  20   0 -20.45  -47.75  0.20E-12
1957   1  20   0 -20.65  -47.70  0.10E-12
1957   1  20   0 -20.60  -47.70  0.19E-11
1957   1  20   0 -20.55  -47.70  0.68E-10
1957   1  20   0 -20.50  -47.70  0.17E-09
1957   1  20   0 -20.45  -47.70  0.10E-12
1957   1  20   0 -20.65  -47.65  0.15E-11
1957   1  20   0 -20.60  -47.65  0.42E-11
1957   1  20   0 -20.55  -47.65  0.94E-10
1957   1  20   0 -20.50  -47.65  0.98E-10
1957   1  20   0 -20.75  -47.60  0.50E-13
1957   1  20   0 -20.70  -47.60  0.60E-12
1957   1  20   0 -20.65  -47.60  0.21E-11
1957   1  20   0 -20.60  -47.60  0.12E-10
1957   1  20   0 -20.55  -47.60  0.90E-10
1957   1  20   0 -20.50  -47.60  0.48E-10
1957   1  20   0 -20.45  -47.60  0.61E-13
1957   1  20   0 -20.70  -47.55  0.60E-12
1957   1  20   0 -20.65  -47.55  0.28E-11
1957   1  20   0 -20.60  -47.55  0.20E-10
1957   1  20   0 -20.55  -47.55  0.75E-10
1957   1  20   0 -20.50  -47.55  0.21E-10
1957   1  20   0 -20.45  -47.55  0.24E-12
1957   1  20   0 -20.40  -47.55  0.77E-13
1957   1  20   0 -20.35  -47.55  0.15E-12
1957   1  20   0 -20.75  -47.50  0.62E-13
1957   1  20   0 -20.70  -47.50  0.73E-12
1957   1  20   0 -20.65  -47.50  0.38E-11
1957   1  20   0 -20.60  -47.50  0.26E-10
1957   1  20   0 -20.55  -47.50  0.50E-10
1957   1  20   0 -20.50  -47.50  0.11E-10
