YEAR  MO  DA  HR    LAT     LON Rn2200010
2016   4   3  12 -24.40  -47.45  0.71E-04
2016   4   3  12 -24.35  -47.45  0.71E-04
2016   4   3  12 -24.30  -47.45  0.71E-04
2016   4   3  12 -24.45  -47.40  0.71E-04
2016   4   3  12 -24.40  -47.40  0.29E-03
2016   4   3  12 -24.35  -47.40  0.29E-03
2016   4   3  12 -24.30  -47.40  0.57E-03
2016   4   3  12 -24.25  -47.40  0.71E-04
2016   4   3  12 -24.40  -47.35  0.72E-04
2016   4   3  12 -24.35  -47.35  0.80E-03
2016   4   3  12 -24.30  -47.35  0.10E-02
2016   4   3  12 -24.25  -47.35  0.71E-04
2016   4   3  12 -24.40  -47.30  0.30E-03
2016   4   3  12 -24.35  -47.30  0.14E-02
2016   4   3  12 -24.30  -47.30  0.11E-02
2016   4   3  12 -24.25  -47.30  0.14E-03
2016   4   3  12 -24.45  -47.25  0.80E-04
2016   4   3  12 -24.40  -47.25  0.23E-03
2016   4   3  12 -24.35  -47.25  0.12E-02
2016   4   3  12 -24.30  -47.25  0.22E-02
2016   4   3  12 -24.25  -47.25  0.10E-02
2016   4   3  12 -24.35  -47.20  0.77E-03
2016   4   3  12 -24.30  -47.20  0.36E-02
2016   4   3  12 -24.25  -47.20  0.17E-02
2016   4   3  12 -24.20  -47.20  0.13E-03
2016   4   3  12 -24.35  -47.15  0.49E-03
2016   4   3  12 -24.30  -47.15  0.35E-02
2016   4   3  12 -24.25  -47.15  0.26E-02
2016   4   3  12 -24.20  -47.15  0.28E-03
2016   4   3  12 -24.15  -47.15  0.55E-04
2016   4   3  12 -24.30  -47.10  0.24E-02
2016   4   3  12 -24.25  -47.10  0.41E-02
2016   4   3  12 -24.20  -47.10  0.80E-03
2016   4   3  12 -24.15  -47.10  0.44E-03
2016   4   3  12 -24.10  -47.10  0.55E-04
2016   4   3  12 -24.30  -47.05  0.98E-03
2016   4   3  12 -24.25  -47.05  0.36E-02
2016   4   3  12 -24.20  -47.05  0.21E-02
2016   4   3  12 -24.15  -47.05  0.94E-03
2016   4   3  12 -24.10  -47.05  0.33E-03
2016   4   3  12 -24.30  -47.00  0.49E-03
2016   4   3  12 -24.25  -47.00  0.33E-02
2016   4   3  12 -24.20  -47.00  0.59E-02
2016   4   3  12 -24.15  -47.00  0.92E-03
2016   4   3  12 -24.10  -47.00  0.33E-03
2016   4   3  12 -24.05  -47.00  0.28E-03
2016   4   3  12 -24.25  -46.95  0.53E-03
2016   4   3  12 -24.20  -46.95  0.64E-02
2016   4   3  12 -24.15  -46.95  0.31E-02
2016   4   3  12 -24.10  -46.95  0.66E-03
2016   4   3  12 -24.05  -46.95  0.50E-03
2016   4   3  12 -24.00  -46.95  0.56E-04
2016   4   3  12 -24.20  -46.90  0.37E-02
2016   4   3  12 -24.15  -46.90  0.58E-02
2016   4   3  12 -24.10  -46.90  0.18E-02
2016   4   3  12 -24.05  -46.90  0.73E-03
2016   4   3  12 -24.00  -46.90  0.39E-03
2016   4   3  12 -24.20  -46.85  0.17E-03
2016   4   3  12 -24.15  -46.85  0.77E-02
2016   4   3  12 -24.10  -46.85  0.40E-02
2016   4   3  12 -24.05  -46.85  0.11E-02
2016   4   3  12 -24.00  -46.85  0.10E-02
2016   4   3  12 -23.95  -46.85  0.28E-03
2016   4   3  12 -24.15  -46.80  0.27E-02
2016   4   3  12 -24.10  -46.80  0.11E-01
2016   4   3  12 -24.05  -46.80  0.27E-02
2016   4   3  12 -24.00  -46.80  0.80E-03
2016   4   3  12 -23.95  -46.80  0.45E-03
2016   4   3  12 -23.90  -46.80  0.57E-04
2016   4   3  12 -24.10  -46.75  0.78E-02
2016   4   3  12 -24.05  -46.75  0.92E-02
2016   4   3  12 -24.00  -46.75  0.21E-02
2016   4   3  12 -23.95  -46.75  0.11E-02
2016   4   3  12 -23.90  -46.75  0.34E-03
2016   4   3  12 -24.10  -46.70  0.84E-04
2016   4   3  12 -24.05  -46.70  0.15E-01
2016   4   3  12 -24.00  -46.70  0.49E-02
2016   4   3  12 -23.95  -46.70  0.20E-02
2016   4   3  12 -23.90  -46.70  0.87E-03
