YEAR  MO  DA  HR    LAT     LON Rn2200010
2015   2  13  12 -24.50  -46.50  0.21E-03
2015   2  13  12 -24.45  -46.50  0.57E-03
2015   2  13  12 -24.40  -46.50  0.84E-04
2015   2  13  12 -24.35  -46.50  0.25E-03
2015   2  13  12 -24.25  -46.50  0.75E-04
2015   2  13  12 -24.20  -46.50  0.15E-03
2015   2  13  12 -24.15  -46.50  0.75E-04
2015   2  13  12 -24.10  -46.50  0.23E-03
2015   2  13  12 -24.00  -46.50  0.76E-04
2015   2  13  12 -24.55  -46.45  0.21E-03
2015   2  13  12 -24.50  -46.45  0.12E-03
2015   2  13  12 -24.45  -46.45  0.23E-02
2015   2  13  12 -24.40  -46.45  0.14E-02
2015   2  13  12 -24.35  -46.45  0.64E-03
2015   2  13  12 -24.30  -46.45  0.16E-02
2015   2  13  12 -24.25  -46.45  0.99E-03
2015   2  13  12 -24.20  -46.45  0.64E-03
2015   2  13  12 -24.15  -46.45  0.55E-03
2015   2  13  12 -24.10  -46.45  0.12E-02
2015   2  13  12 -24.05  -46.45  0.66E-03
2015   2  13  12 -24.00  -46.45  0.15E-02
2015   2  13  12 -23.95  -46.45  0.77E-03
2015   2  13  12 -23.90  -46.45  0.67E-03
2015   2  13  12 -24.60  -46.40  0.21E-03
2015   2  13  12 -24.50  -46.40  0.73E-03
2015   2  13  12 -24.45  -46.40  0.11E-02
2015   2  13  12 -24.40  -46.40  0.17E-02
2015   2  13  12 -24.35  -46.40  0.27E-02
2015   2  13  12 -24.30  -46.40  0.30E-02
2015   2  13  12 -24.25  -46.40  0.40E-02
2015   2  13  12 -24.20  -46.40  0.40E-02
2015   2  13  12 -24.15  -46.40  0.39E-02
2015   2  13  12 -24.10  -46.40  0.51E-02
2015   2  13  12 -24.05  -46.40  0.67E-02
2015   2  13  12 -24.00  -46.40  0.13E-01
2015   2  13  12 -23.95  -46.40  0.19E-01
2015   2  13  12 -23.90  -46.40  0.37E-01
2015   2  13  12 -23.85  -46.40  0.76E-01
2015   2  13  12 -24.35  -46.35  0.12E-03
2015   2  13  12 -24.30  -46.35  0.51E-03
2015   2  13  12 -24.25  -46.35  0.93E-03
2015   2  13  12 -24.20  -46.35  0.20E-02
2015   2  13  12 -24.15  -46.35  0.40E-02
2015   2  13  12 -24.10  -46.35  0.53E-02
2015   2  13  12 -24.05  -46.35  0.87E-02
2015   2  13  12 -24.00  -46.35  0.11E-01
2015   2  13  12 -23.95  -46.35  0.10E-01
2015   2  13  12 -23.90  -46.35  0.95E-02
2015   2  13  12 -23.85  -46.35  0.86E-03
2015   2  13  12 -24.15  -46.30  0.85E-04
2015   2  14   0 -24.65  -46.70  0.98E-04
2015   2  14   0 -24.50  -46.70  0.11E-03
2015   2  14   0 -24.25  -46.70  0.23E-03
2015   2  14   0 -24.20  -46.70  0.23E-03
2015   2  14   0 -24.15  -46.70  0.12E-03
2015   2  14   0 -24.90  -46.65  0.99E-04
2015   2  14   0 -24.50  -46.65  0.11E-03
2015   2  14   0 -24.45  -46.65  0.11E-03
2015   2  14   0 -24.40  -46.65  0.11E-03
2015   2  14   0 -24.30  -46.65  0.12E-03
2015   2  14   0 -24.25  -46.65  0.11E-03
2015   2  14   0 -24.20  -46.65  0.35E-03
2015   2  14   0 -24.15  -46.65  0.23E-03
2015   2  14   0 -24.05  -46.65  0.24E-03
2015   2  14   0 -24.00  -46.65  0.48E-03
2015   2  14   0 -24.80  -46.60  0.99E-04
2015   2  14   0 -24.75  -46.60  0.68E-04
2015   2  14   0 -24.70  -46.60  0.77E-04
2015   2  14   0 -24.65  -46.60  0.77E-04
2015   2  14   0 -24.60  -46.60  0.27E-03
2015   2  14   0 -24.55  -46.60  0.11E-03
2015   2  14   0 -24.45  -46.60  0.35E-03
2015   2  14   0 -24.40  -46.60  0.12E-03
2015   2  14   0 -24.25  -46.60  0.80E-04
2015   2  14   0 -24.20  -46.60  0.31E-03
2015   2  14   0 -24.15  -46.60  0.80E-04
2015   2  14   0 -24.10  -46.60  0.12E-03
2015   2  14   0 -24.05  -46.60  0.36E-03
2015   2  14   0 -24.00  -46.60  0.37E-03
2015   2  14   0 -23.95  -46.60  0.12E-03
2015   2  14   0 -23.90  -46.60  0.12E-03
2015   2  14   0 -23.80  -46.60  0.25E-03
2015   2  14   0 -24.80  -46.55  0.23E-03
2015   2  14   0 -24.70  -46.55  0.11E-03
2015   2  14   0 -24.65  -46.55  0.12E-03
2015   2  14   0 -24.60  -46.55  0.11E-03
2015   2  14   0 -24.55  -46.55  0.76E-04
2015   2  14   0 -24.45  -46.55  0.27E-03
2015   2  14   0 -24.40  -46.55  0.79E-04
2015   2  14   0 -24.35  -46.55  0.32E-03
2015   2  14   0 -24.30  -46.55  0.80E-04
2015   2  14   0 -24.20  -46.55  0.56E-03
2015   2  14   0 -24.15  -46.55  0.12E-03
2015   2  14   0 -24.10  -46.55  0.12E-02
2015   2  14   0 -24.05  -46.55  0.15E-02
2015   2  14   0 -24.00  -46.55  0.33E-03
2015   2  14   0 -23.95  -46.55  0.21E-03
2015   2  14   0 -23.90  -46.55  0.12E-03
2015   2  14   0 -23.80  -46.55  0.64E-03
2015   2  14   0 -24.90  -46.50  0.23E-03
2015   2  14   0 -24.80  -46.50  0.19E-03
2015   2  14   0 -24.70  -46.50  0.78E-04
2015   2  14   0 -24.65  -46.50  0.78E-04
2015   2  14   0 -24.60  -46.50  0.80E-04
2015   2  14   0 -24.50  -46.50  0.44E-03
2015   2  14   0 -24.45  -46.50  0.33E-03
2015   2  14   0 -24.40  -46.50  0.48E-03
2015   2  14   0 -24.35  -46.50  0.36E-03
2015   2  14   0 -24.30  -46.50  0.16E-03
2015   2  14   0 -24.25  -46.50  0.12E-03
2015   2  14   0 -24.20  -46.50  0.81E-04
2015   2  14   0 -24.15  -46.50  0.10E-02
2015   2  14   0 -24.10  -46.50  0.85E-03
2015   2  14   0 -24.05  -46.50  0.17E-02
2015   2  14   0 -24.00  -46.50  0.22E-02
2015   2  14   0 -23.95  -46.50  0.30E-02
2015   2  14   0 -23.90  -46.50  0.11E-02
2015   2  14   0 -23.85  -46.50  0.71E-03
2015   2  14   0 -23.80  -46.50  0.15E-02
2015   2  14   0 -23.75  -46.50  0.26E-03
2015   2  14   0 -24.95  -46.45  0.11E-03
2015   2  14   0 -24.90  -46.45  0.77E-04
2015   2  14   0 -24.80  -46.45  0.12E-03
2015   2  14   0 -24.70  -46.45  0.80E-04
2015   2  14   0 -24.65  -46.45  0.79E-04
2015   2  14   0 -24.60  -46.45  0.20E-03
2015   2  14   0 -24.50  -46.45  0.47E-03
2015   2  14   0 -24.45  -46.45  0.19E-03
2015   2  14   0 -24.40  -46.45  0.32E-03
2015   2  14   0 -24.35  -46.45  0.44E-03
2015   2  14   0 -24.30  -46.45  0.37E-03
2015   2  14   0 -24.25  -46.45  0.80E-04
2015   2  14   0 -24.20  -46.45  0.70E-03
2015   2  14   0 -24.15  -46.45  0.58E-03
2015   2  14   0 -24.10  -46.45  0.46E-03
2015   2  14   0 -24.05  -46.45  0.14E-02
2015   2  14   0 -24.00  -46.45  0.84E-03
2015   2  14   0 -23.95  -46.45  0.33E-02
2015   2  14   0 -23.90  -46.45  0.44E-02
2015   2  14   0 -23.85  -46.45  0.40E-02
2015   2  14   0 -23.80  -46.45  0.16E-02
2015   2  14   0 -24.85  -46.40  0.78E-04
2015   2  14   0 -24.75  -46.40  0.79E-04
2015   2  14   0 -24.70  -46.40  0.12E-03
2015   2  14   0 -24.60  -46.40  0.12E-03
2015   2  14   0 -24.55  -46.40  0.24E-03
2015   2  14   0 -24.50  -46.40  0.12E-03
2015   2  14   0 -24.40  -46.40  0.12E-03
2015   2  14   0 -24.30  -46.40  0.25E-03
2015   2  14   0 -24.25  -46.40  0.25E-03
2015   2  14   0 -24.15  -46.40  0.12E-03
2015   2  14   0 -24.10  -46.40  0.25E-03
2015   2  14   0 -24.05  -46.40  0.12E-03
2015   2  14   0 -24.00  -46.40  0.25E-03
2015   2  14   0 -23.95  -46.40  0.25E-03
2015   2  14   0 -23.90  -46.40  0.28E-02
2015   2  14   0 -23.85  -46.40  0.16E-01
2015   2  14   0 -23.80  -46.40  0.38E-02
2015   2  14   0 -24.85  -46.35  0.12E-03
2015   2  14   0 -24.70  -46.35  0.79E-04
2015   2  14   0 -24.40  -46.35  0.21E-03
2015   2  14   0 -24.10  -46.35  0.13E-03
2015   2  14   0 -24.90  -46.20  0.69E-04
