YEAR  MO  DA  HR    LAT     LON Rn2200010
2022   1   9  12  -4.25  -40.70  0.51E-12
2022   1   9  12  -4.20  -40.70  0.10E-11
2022   1   9  12  -4.15  -40.70  0.59E-12
2022   1   9  12  -4.05  -40.70  0.59E-12
2022   1   9  12  -4.35  -40.65  0.52E-12
2022   1   9  12  -4.30  -40.65  0.59E-12
2022   1   9  12  -4.25  -40.65  0.27E-11
2022   1   9  12  -4.20  -40.65  0.28E-11
2022   1   9  12  -4.30  -40.60  0.10E-11
2022   1   9  12  -4.25  -40.60  0.91E-11
2022   1   9  12  -4.20  -40.60  0.80E-11
2022   1   9  12  -4.15  -40.60  0.17E-11
2022   1   9  12  -4.35  -40.55  0.70E-12
2022   1   9  12  -4.30  -40.55  0.49E-11
2022   1   9  12  -4.25  -40.55  0.18E-10
2022   1   9  12  -4.20  -40.55  0.11E-10
2022   1   9  12  -4.15  -40.55  0.42E-11
2022   1   9  12  -4.10  -40.55  0.18E-11
2022   1   9  12  -4.35  -40.50  0.31E-11
2022   1   9  12  -4.30  -40.50  0.88E-11
2022   1   9  12  -4.25  -40.50  0.15E-10
2022   1   9  12  -4.20  -40.50  0.12E-10
2022   1   9  12  -4.15  -40.50  0.62E-11
2022   1   9  12  -4.10  -40.50  0.60E-12
2022   1   9  12  -4.35  -40.45  0.51E-11
2022   1   9  12  -4.30  -40.45  0.14E-10
2022   1   9  12  -4.25  -40.45  0.20E-10
2022   1   9  12  -4.20  -40.45  0.12E-10
2022   1   9  12  -4.15  -40.45  0.72E-11
2022   1   9  12  -4.10  -40.45  0.61E-12
2022   1   9  12  -4.35  -40.40  0.96E-11
2022   1   9  12  -4.30  -40.40  0.18E-10
2022   1   9  12  -4.25  -40.40  0.16E-10
2022   1   9  12  -4.20  -40.40  0.15E-10
2022   1   9  12  -4.15  -40.40  0.81E-11
2022   1   9  12  -4.10  -40.40  0.12E-11
2022   1   9  12  -4.40  -40.35  0.35E-11
2022   1   9  12  -4.35  -40.35  0.21E-10
2022   1   9  12  -4.30  -40.35  0.16E-10
2022   1   9  12  -4.25  -40.35  0.16E-10
2022   1   9  12  -4.20  -40.35  0.18E-10
2022   1   9  12  -4.15  -40.35  0.76E-11
2022   1   9  12  -4.10  -40.35  0.62E-12
2022   1   9  12  -4.45  -40.30  0.71E-12
2022   1   9  12  -4.40  -40.30  0.74E-11
2022   1   9  12  -4.35  -40.30  0.19E-10
2022   1   9  12  -4.30  -40.30  0.17E-10
2022   1   9  12  -4.25  -40.30  0.15E-10
2022   1   9  12  -4.20  -40.30  0.18E-10
2022   1   9  12  -4.15  -40.30  0.97E-11
2022   1   9  12  -4.10  -40.30  0.19E-11
2022   1   9  12  -4.40  -40.25  0.75E-11
2022   1   9  12  -4.35  -40.25  0.19E-10
2022   1   9  12  -4.30  -40.25  0.15E-10
2022   1   9  12  -4.25  -40.25  0.14E-10
2022   1   9  12  -4.20  -40.25  0.14E-10
2022   1   9  12  -4.15  -40.25  0.64E-11
2022   1   9  12  -4.45  -40.20  0.71E-12
2022   1   9  12  -4.40  -40.20  0.17E-10
2022   1   9  12  -4.35  -40.20  0.25E-10
2022   1   9  12  -4.30  -40.20  0.20E-10
2022   1   9  12  -4.25  -40.20  0.19E-10
2022   1   9  12  -4.20  -40.20  0.21E-10
2022   1   9  12  -4.15  -40.20  0.85E-11
2022   1   9  12  -4.45  -40.15  0.32E-11
2022   1   9  12  -4.40  -40.15  0.22E-10
2022   1   9  12  -4.35  -40.15  0.30E-10
2022   1   9  12  -4.30  -40.15  0.21E-10
2022   1   9  12  -4.25  -40.15  0.16E-10
2022   1   9  12  -4.20  -40.15  0.12E-10
2022   1   9  12  -4.15  -40.15  0.19E-11
2022   1   9  12  -4.45  -40.10  0.37E-11
2022   1   9  12  -4.40  -40.10  0.28E-10
2022   1   9  12  -4.35  -40.10  0.31E-10
2022   1   9  12  -4.30  -40.10  0.15E-10
2022   1   9  12  -4.25  -40.10  0.22E-10
2022   1   9  12  -4.20  -40.10  0.14E-10
2022   1   9  12  -4.45  -40.05  0.23E-11
2022   1   9  12  -4.40  -40.05  0.25E-10
2022   1   9  12  -4.35  -40.05  0.28E-10
2022   1   9  12  -4.30  -40.05  0.33E-10
2022   1   9  12  -4.25  -40.05  0.18E-10
2022   1   9  12  -4.20  -40.05  0.25E-11
2022   1   9  12  -4.40  -40.00  0.40E-10
2022   1   9  12  -4.35  -40.00  0.53E-10
2022   1   9  12  -4.30  -40.00  0.29E-10
2022   1   9  12  -4.25  -40.00  0.39E-10
2022   1   9  12  -4.20  -40.00  0.64E-12
2022   1   9  12  -4.40  -39.95  0.24E-10
2022   1   9  12  -4.35  -39.95  0.77E-10
2022   1   9  12  -4.30  -39.95  0.53E-10
2022   1   9  12  -4.25  -39.95  0.14E-10
2022   1   9  12  -4.40  -39.90  0.57E-11
2022   1   9  12  -4.35  -39.90  0.10E-09
2022   1   9  12  -4.30  -39.90  0.60E-10
2022   1   9  12  -4.35  -39.85  0.89E-10
2022   1   9  12  -4.30  -39.85  0.53E-10
2022   1   9  12  -4.35  -39.80  0.10E-10
2022   1  10   0  -3.95  -42.25  0.54E-12
2022   1  10   0  -3.90  -42.25  0.54E-12
2022   1  10   0  -4.00  -42.15  0.47E-12
2022   1  10   0  -3.95  -42.15  0.54E-12
2022   1  10   0  -3.90  -42.15  0.54E-12
2022   1  10   0  -3.85  -42.15  0.47E-12
2022   1  10   0  -3.80  -42.15  0.54E-12
2022   1  10   0  -3.75  -42.15  0.47E-12
2022   1  10   0  -4.00  -42.10  0.54E-12
2022   1  10   0  -3.95  -42.10  0.16E-11
2022   1  10   0  -3.90  -42.10  0.10E-11
2022   1  10   0  -3.85  -42.10  0.21E-11
2022   1  10   0  -3.80  -42.10  0.15E-11
2022   1  10   0  -3.75  -42.10  0.54E-12
2022   1  10   0  -3.70  -42.10  0.55E-12
2022   1  10   0  -4.00  -42.05  0.16E-11
2022   1  10   0  -3.95  -42.05  0.11E-11
2022   1  10   0  -3.90  -42.05  0.20E-11
2022   1  10   0  -3.85  -42.05  0.16E-11
2022   1  10   0  -3.80  -42.05  0.22E-11
2022   1  10   0  -3.75  -42.05  0.10E-11
2022   1  10   0  -3.70  -42.05  0.16E-11
2022   1  10   0  -4.00  -42.00  0.14E-11
2022   1  10   0  -3.95  -42.00  0.37E-11
2022   1  10   0  -3.90  -42.00  0.41E-11
2022   1  10   0  -3.85  -42.00  0.37E-11
2022   1  10   0  -3.80  -42.00  0.21E-11
2022   1  10   0  -3.75  -42.00  0.31E-11
2022   1  10   0  -3.70  -42.00  0.55E-12
2022   1  10   0  -3.65  -42.00  0.54E-12
2022   1  10   0  -4.10  -41.95  0.47E-12
2022   1  10   0  -4.05  -41.95  0.11E-11
2022   1  10   0  -4.00  -41.95  0.10E-11
2022   1  10   0  -3.95  -41.95  0.57E-11
2022   1  10   0  -3.90  -41.95  0.53E-11
2022   1  10   0  -3.85  -41.95  0.33E-11
2022   1  10   0  -3.80  -41.95  0.22E-11
2022   1  10   0  -3.75  -41.95  0.42E-11
2022   1  10   0  -3.70  -41.95  0.10E-11
2022   1  10   0  -4.10  -41.90  0.16E-11
2022   1  10   0  -4.05  -41.90  0.55E-12
2022   1  10   0  -4.00  -41.90  0.37E-11
2022   1  10   0  -3.95  -41.90  0.67E-11
2022   1  10   0  -3.90  -41.90  0.74E-11
2022   1  10   0  -3.85  -41.90  0.42E-11
2022   1  10   0  -3.80  -41.90  0.52E-11
2022   1  10   0  -3.75  -41.90  0.43E-11
2022   1  10   0  -3.70  -41.90  0.10E-11
2022   1  10   0  -3.65  -41.90  0.55E-12
2022   1  10   0  -4.10  -41.85  0.54E-12
2022   1  10   0  -4.05  -41.85  0.55E-12
2022   1  10   0  -4.00  -41.85  0.20E-11
2022   1  10   0  -3.95  -41.85  0.58E-11
2022   1  10   0  -3.90  -41.85  0.12E-10
2022   1  10   0  -3.85  -41.85  0.76E-11
2022   1  10   0  -3.80  -41.85  0.48E-11
2022   1  10   0  -3.75  -41.85  0.55E-11
2022   1  10   0  -3.70  -41.85  0.22E-11
2022   1  10   0  -4.05  -41.80  0.16E-11
2022   1  10   0  -4.00  -41.80  0.53E-11
2022   1  10   0  -3.95  -41.80  0.71E-11
2022   1  10   0  -3.90  -41.80  0.11E-10
2022   1  10   0  -3.85  -41.80  0.65E-11
2022   1  10   0  -3.80  -41.80  0.86E-11
2022   1  10   0  -3.75  -41.80  0.49E-11
2022   1  10   0  -3.70  -41.80  0.11E-11
2022   1  10   0  -3.65  -41.80  0.55E-12
2022   1  10   0  -3.60  -41.80  0.54E-12
2022   1  10   0  -4.05  -41.75  0.33E-11
2022   1  10   0  -4.00  -41.75  0.72E-11
2022   1  10   0  -3.95  -41.75  0.11E-10
2022   1  10   0  -3.90  -41.75  0.14E-10
2022   1  10   0  -3.85  -41.75  0.97E-11
2022   1  10   0  -3.80  -41.75  0.88E-11
2022   1  10   0  -3.75  -41.75  0.59E-11
2022   1  10   0  -3.70  -41.75  0.11E-11
