YEAR  MO  DA  HR    LAT     LON Rn2200010
2010   2   9  12  -4.65  -41.10  0.21E-11
2010   2   9  12  -4.65  -41.05  0.20E-10
2010   2   9  12  -4.70  -41.00  0.89E-11
2010   2   9  12  -4.65  -41.00  0.40E-10
2010   2   9  12  -4.70  -40.95  0.52E-11
2010   2   9  12  -4.65  -40.95  0.48E-10
2010   2   9  12  -4.70  -40.90  0.53E-12
2010   2   9  12  -4.65  -40.90  0.67E-10
2010   2   9  12  -4.65  -40.85  0.77E-10
2010   2   9  12  -4.60  -40.85  0.80E-12
2010   2   9  12  -4.65  -40.80  0.85E-10
2010   2   9  12  -4.60  -40.80  0.68E-11
2010   2   9  12  -4.65  -40.75  0.80E-10
2010   2   9  12  -4.60  -40.75  0.29E-10
2010   2   9  12  -4.65  -40.70  0.63E-10
2010   2   9  12  -4.60  -40.70  0.43E-10
2010   2   9  12  -4.65  -40.65  0.42E-10
2010   2   9  12  -4.60  -40.65  0.82E-10
2010   2   9  12  -4.55  -40.65  0.38E-11
2010   2   9  12  -4.65  -40.60  0.12E-11
2010   2   9  12  -4.60  -40.60  0.11E-09
2010   2   9  12  -4.55  -40.60  0.22E-10
2010   2   9  12  -4.60  -40.55  0.99E-10
2010   2   9  12  -4.55  -40.55  0.45E-10
2010   2   9  12  -4.50  -40.55  0.17E-11
2010   2   9  12  -4.60  -40.50  0.10E-09
2010   2   9  12  -4.55  -40.50  0.71E-10
2010   2   9  12  -4.50  -40.50  0.14E-10
2010   2   9  12  -4.60  -40.45  0.57E-10
2010   2   9  12  -4.55  -40.45  0.11E-09
2010   2   9  12  -4.50  -40.45  0.45E-10
2010   2   9  12  -4.60  -40.40  0.62E-12
2010   2   9  12  -4.55  -40.40  0.14E-09
2010   2   9  12  -4.50  -40.40  0.81E-10
2010   2   9  12  -4.45  -40.40  0.26E-11
2010   2   9  12  -4.55  -40.35  0.11E-09
2010   2   9  12  -4.50  -40.35  0.94E-10
2010   2   9  12  -4.45  -40.35  0.30E-10
2010   2   9  12  -4.55  -40.30  0.68E-10
2010   2   9  12  -4.50  -40.30  0.13E-09
2010   2   9  12  -4.45  -40.30  0.68E-10
2010   2   9  12  -4.55  -40.25  0.11E-10
2010   2   9  12  -4.50  -40.25  0.16E-09
2010   2   9  12  -4.45  -40.25  0.13E-09
2010   2   9  12  -4.40  -40.25  0.49E-11
2010   2   9  12  -4.50  -40.20  0.13E-09
2010   2   9  12  -4.45  -40.20  0.16E-09
2010   2   9  12  -4.40  -40.20  0.37E-10
2010   2   9  12  -4.50  -40.15  0.52E-10
2010   2   9  12  -4.45  -40.15  0.21E-09
2010   2   9  12  -4.40  -40.15  0.94E-10
2010   2   9  12  -4.45  -40.10  0.22E-09
2010   2   9  12  -4.40  -40.10  0.19E-09
2010   2   9  12  -4.35  -40.10  0.49E-11
2010   2   9  12  -4.45  -40.05  0.13E-09
2010   2   9  12  -4.40  -40.05  0.30E-09
2010   2   9  12  -4.35  -40.05  0.41E-10
2010   2   9  12  -4.45  -40.00  0.74E-11
2010   2   9  12  -4.40  -40.00  0.37E-09
2010   2   9  12  -4.35  -40.00  0.13E-09
2010   2   9  12  -4.40  -39.95  0.28E-09
2010   2   9  12  -4.35  -39.95  0.37E-09
2010   2   9  12  -4.40  -39.90  0.74E-10
2010   2   9  12  -4.35  -39.90  0.62E-09
2010   2   9  12  -4.35  -39.85  0.11E-08
2010   2   9  12  -4.35  -39.80  0.14E-10
2010   2  10   0  -4.80  -42.15  0.19E-11
2010   2  10   0  -4.75  -42.15  0.11E-11
2010   2  10   0  -4.80  -42.10  0.19E-11
2010   2  10   0  -4.75  -42.10  0.42E-11
2010   2  10   0  -4.80  -42.05  0.47E-11
2010   2  10   0  -4.75  -42.05  0.49E-11
2010   2  10   0  -4.80  -42.00  0.22E-11
2010   2  10   0  -4.75  -42.00  0.51E-11
2010   2  10   0  -4.70  -42.00  0.11E-11
2010   2  10   0  -4.80  -41.95  0.35E-11
2010   2  10   0  -4.75  -41.95  0.96E-11
2010   2  10   0  -4.70  -41.95  0.19E-11
2010   2  10   0  -4.80  -41.90  0.83E-11
2010   2  10   0  -4.75  -41.90  0.83E-11
2010   2  10   0  -4.70  -41.90  0.63E-11
2010   2  10   0  -4.80  -41.85  0.12E-10
2010   2  10   0  -4.75  -41.85  0.10E-10
2010   2  10   0  -4.70  -41.85  0.10E-10
2010   2  10   0  -4.80  -41.80  0.10E-10
2010   2  10   0  -4.75  -41.80  0.16E-10
2010   2  10   0  -4.70  -41.80  0.13E-10
2010   2  10   0  -4.65  -41.80  0.29E-11
2010   2  10   0  -4.80  -41.75  0.93E-11
2010   2  10   0  -4.75  -41.75  0.19E-10
2010   2  10   0  -4.70  -41.75  0.16E-10
2010   2  10   0  -4.65  -41.75  0.44E-11
2010   2  10   0  -4.80  -41.70  0.62E-11
2010   2  10   0  -4.75  -41.70  0.20E-10
2010   2  10   0  -4.70  -41.70  0.13E-10
2010   2  10   0  -4.65  -41.70  0.97E-11
2010   2  10   0  -4.80  -41.65  0.10E-10
2010   2  10   0  -4.75  -41.65  0.17E-10
2010   2  10   0  -4.70  -41.65  0.16E-10
