YEAR  MO  DA  HR    LAT     LON Rn2200010
2020   2   8  12  -4.45  -39.90  0.22E-11
2020   2   8  12  -4.40  -39.90  0.38E-10
2020   2   8  12  -4.35  -39.90  0.11E-11
2020   2   8  12  -4.45  -39.85  0.13E-10
2020   2   8  12  -4.40  -39.85  0.17E-09
2020   2   8  12  -4.35  -39.85  0.24E-09
2020   2   8  12  -4.45  -39.80  0.11E-10
2020   2   8  12  -4.40  -39.80  0.18E-09
2020   2   8  12  -4.35  -39.80  0.60E-09
2020   2   8  12  -4.30  -39.80  0.16E-09
2020   2   8  12  -4.45  -39.75  0.42E-11
2020   2   8  12  -4.40  -39.75  0.49E-10
2020   2   8  12  -4.35  -39.75  0.43E-09
2020   2   8  12  -4.30  -39.75  0.40E-09
2020   2   8  12  -4.35  -39.70  0.20E-10
2020   2   8  12  -4.30  -39.70  0.25E-10
2020   2   9   0  -4.60  -40.30  0.92E-11
2020   2   9   0  -4.65  -40.25  0.94E-12
2020   2   9   0  -4.60  -40.25  0.12E-10
2020   2   9   0  -4.55  -40.25  0.72E-10
2020   2   9   0  -4.50  -40.25  0.15E-10
2020   2   9   0  -4.60  -40.20  0.50E-11
2020   2   9   0  -4.55  -40.20  0.53E-10
2020   2   9   0  -4.50  -40.20  0.12E-09
2020   2   9   0  -4.45  -40.20  0.19E-10
2020   2   9   0  -4.55  -40.15  0.13E-10
2020   2   9   0  -4.50  -40.15  0.95E-10
2020   2   9   0  -4.45  -40.15  0.14E-09
2020   2   9   0  -4.40  -40.15  0.59E-11
2020   2   9   0  -4.50  -40.10  0.71E-10
2020   2   9   0  -4.45  -40.10  0.16E-09
2020   2   9   0  -4.40  -40.10  0.12E-09
2020   2   9   0  -4.50  -40.05  0.27E-10
2020   2   9   0  -4.45  -40.05  0.88E-10
2020   2   9   0  -4.40  -40.05  0.30E-09
2020   2   9   0  -4.35  -40.05  0.12E-11
2020   2   9   0  -4.50  -40.00  0.98E-11
2020   2   9   0  -4.45  -40.00  0.87E-10
2020   2   9   0  -4.40  -40.00  0.36E-09
2020   2   9   0  -4.35  -40.00  0.10E-09
2020   2   9   0  -4.45  -39.95  0.45E-10
2020   2   9   0  -4.40  -39.95  0.20E-09
2020   2   9   0  -4.35  -39.95  0.42E-09
2020   2   9   0  -4.45  -39.90  0.42E-11
2020   2   9   0  -4.40  -39.90  0.17E-09
2020   2   9   0  -4.35  -39.90  0.75E-09
2020   2   9   0  -4.30  -39.90  0.24E-11
2020   2   9   0  -4.45  -39.85  0.51E-11
2020   2   9   0  -4.40  -39.85  0.61E-10
2020   2   9   0  -4.35  -39.85  0.15E-08
2020   2   9   0  -4.30  -39.85  0.60E-11
2020   2   9   0  -4.45  -39.80  0.10E-11
2020   2   9   0  -4.40  -39.80  0.71E-11
2020   2   9   0  -4.35  -39.80  0.10E-09
2020   2   9   0  -4.30  -39.80  0.85E-11
2020   2   9   0  -4.35  -39.75  0.12E-11
