YEAR  MO  DA  HR    LAT     LON Rn2200010
2008   3  19  12  -4.85  -39.85  0.14E-10
2008   3  19  12  -4.80  -39.85  0.67E-10
2008   3  19  12  -4.75  -39.85  0.14E-09
2008   3  19  12  -4.70  -39.85  0.20E-09
2008   3  19  12  -4.65  -39.85  0.28E-09
2008   3  19  12  -4.60  -39.85  0.32E-09
2008   3  19  12  -4.55  -39.85  0.29E-09
2008   3  19  12  -4.50  -39.85  0.48E-09
2008   3  19  12  -4.45  -39.85  0.30E-09
2008   3  19  12  -4.40  -39.85  0.31E-09
2008   3  19  12  -4.95  -39.80  0.41E-11
2008   3  19  12  -4.90  -39.80  0.78E-10
2008   3  19  12  -4.85  -39.80  0.17E-09
2008   3  19  12  -4.80  -39.80  0.17E-09
2008   3  19  12  -4.75  -39.80  0.20E-09
2008   3  19  12  -4.70  -39.80  0.24E-09
2008   3  19  12  -4.65  -39.80  0.28E-09
2008   3  19  12  -4.60  -39.80  0.36E-09
2008   3  19  12  -4.55  -39.80  0.42E-09
2008   3  19  12  -4.50  -39.80  0.66E-09
2008   3  19  12  -4.45  -39.80  0.80E-09
2008   3  19  12  -4.40  -39.80  0.15E-08
2008   3  19  12  -4.35  -39.80  0.15E-08
2008   3  19  12  -4.95  -39.75  0.21E-10
2008   3  19  12  -4.90  -39.75  0.74E-10
2008   3  19  12  -4.85  -39.75  0.84E-10
2008   3  19  12  -4.80  -39.75  0.10E-09
2008   3  19  12  -4.75  -39.75  0.14E-09
2008   3  19  12  -4.70  -39.75  0.18E-09
2008   3  19  12  -4.65  -39.75  0.19E-09
2008   3  19  12  -4.60  -39.75  0.14E-09
2008   3  19  12  -4.55  -39.75  0.18E-09
2008   3  19  12  -4.50  -39.75  0.17E-09
2008   3  19  12  -4.45  -39.75  0.17E-09
2008   3  19  12  -4.40  -39.75  0.78E-10
2008   3  20   0  -5.05  -39.85  0.34E-10
2008   3  20   0  -5.05  -39.80  0.74E-10
2008   3  20   0  -5.00  -39.80  0.25E-09
2008   3  20   0  -4.95  -39.80  0.40E-10
2008   3  20   0  -4.65  -39.80  0.23E-11
2008   3  20   0  -4.60  -39.80  0.13E-09
2008   3  20   0  -4.55  -39.80  0.43E-09
2008   3  20   0  -4.50  -39.80  0.59E-09
2008   3  20   0  -4.45  -39.80  0.97E-09
2008   3  20   0  -4.40  -39.80  0.16E-08
2008   3  20   0  -4.35  -39.80  0.15E-08
2008   3  20   0  -5.00  -39.75  0.17E-09
2008   3  20   0  -4.95  -39.75  0.33E-09
2008   3  20   0  -4.90  -39.75  0.34E-09
2008   3  20   0  -4.85  -39.75  0.21E-09
2008   3  20   0  -4.80  -39.75  0.12E-09
2008   3  20   0  -4.75  -39.75  0.29E-10
2008   3  20   0  -4.70  -39.75  0.62E-10
2008   3  20   0  -4.65  -39.75  0.20E-09
2008   3  20   0  -4.60  -39.75  0.27E-09
2008   3  20   0  -4.55  -39.75  0.20E-09
2008   3  20   0  -4.50  -39.75  0.28E-09
2008   3  20   0  -4.45  -39.75  0.47E-09
2008   3  20   0  -4.40  -39.75  0.46E-09
2008   3  20   0  -4.95  -39.70  0.10E-09
2008   3  20   0  -4.90  -39.70  0.14E-09
2008   3  20   0  -4.85  -39.70  0.25E-09
2008   3  20   0  -4.80  -39.70  0.38E-09
2008   3  20   0  -4.75  -39.70  0.47E-09
2008   3  20   0  -4.70  -39.70  0.42E-09
2008   3  20   0  -4.65  -39.70  0.40E-09
2008   3  20   0  -4.60  -39.70  0.31E-09
2008   3  20   0  -4.55  -39.70  0.33E-09
2008   3  20   0  -4.50  -39.70  0.26E-09
2008   3  20   0  -4.45  -39.70  0.61E-10
