YEAR  MO  DA  HR    LAT     LON Rn2200010
2009   1  22  12  -3.95  -40.30  0.10E-11
2009   1  22  12  -3.90  -40.30  0.41E-11
2009   1  22  12  -4.00  -40.25  0.10E-11
2009   1  22  12  -3.95  -40.25  0.73E-11
2009   1  22  12  -3.90  -40.25  0.62E-11
2009   1  22  12  -3.85  -40.25  0.22E-11
2009   1  22  12  -4.05  -40.20  0.10E-11
2009   1  22  12  -4.00  -40.20  0.42E-11
2009   1  22  12  -3.95  -40.20  0.86E-11
2009   1  22  12  -3.90  -40.20  0.45E-11
2009   1  22  12  -3.85  -40.20  0.83E-11
2009   1  22  12  -4.15  -40.15  0.64E-11
2009   1  22  12  -4.10  -40.15  0.53E-11
2009   1  22  12  -4.05  -40.15  0.42E-11
2009   1  22  12  -4.00  -40.15  0.68E-11
2009   1  22  12  -3.95  -40.15  0.12E-10
2009   1  22  12  -3.90  -40.15  0.84E-11
2009   1  22  12  -3.85  -40.15  0.71E-11
2009   1  22  12  -4.30  -40.10  0.75E-11
2009   1  22  12  -4.25  -40.10  0.64E-11
2009   1  22  12  -4.20  -40.10  0.75E-11
2009   1  22  12  -4.15  -40.10  0.75E-11
2009   1  22  12  -4.10  -40.10  0.86E-11
2009   1  22  12  -4.05  -40.10  0.53E-11
2009   1  22  12  -4.00  -40.10  0.13E-10
2009   1  22  12  -3.95  -40.10  0.24E-11
2009   1  22  12  -3.90  -40.10  0.72E-11
2009   1  22  12  -3.85  -40.10  0.14E-10
2009   1  22  12  -3.80  -40.10  0.36E-11
2009   1  22  12  -4.40  -40.05  0.12E-10
2009   1  22  12  -4.35  -40.05  0.32E-10
2009   1  22  12  -4.30  -40.05  0.30E-10
2009   1  22  12  -4.25  -40.05  0.12E-10
2009   1  22  12  -4.20  -40.05  0.64E-11
2009   1  22  12  -4.15  -40.05  0.81E-11
2009   1  22  12  -4.10  -40.05  0.61E-11
2009   1  22  12  -4.05  -40.05  0.73E-11
2009   1  22  12  -4.00  -40.05  0.60E-11
2009   1  22  12  -3.95  -40.05  0.12E-10
2009   1  22  12  -3.90  -40.05  0.14E-10
2009   1  22  12  -3.85  -40.05  0.16E-10
2009   1  22  12  -3.80  -40.05  0.48E-11
2009   1  22  12  -4.40  -40.00  0.51E-10
2009   1  22  12  -4.35  -40.00  0.60E-10
2009   1  22  12  -4.30  -40.00  0.48E-10
2009   1  22  12  -4.25  -40.00  0.34E-10
2009   1  22  12  -4.20  -40.00  0.14E-10
2009   1  22  12  -4.15  -40.00  0.21E-10
2009   1  22  12  -4.10  -40.00  0.15E-10
2009   1  22  12  -4.05  -40.00  0.12E-10
2009   1  22  12  -4.00  -40.00  0.15E-10
2009   1  22  12  -3.95  -40.00  0.11E-10
2009   1  22  12  -3.90  -40.00  0.34E-10
2009   1  22  12  -3.85  -40.00  0.34E-10
2009   1  22  12  -4.40  -39.95  0.71E-10
2009   1  22  12  -4.35  -39.95  0.13E-09
2009   1  22  12  -4.30  -39.95  0.78E-10
2009   1  22  12  -4.25  -39.95  0.26E-10
2009   1  22  12  -4.20  -39.95  0.27E-10
2009   1  22  12  -4.15  -39.95  0.15E-10
2009   1  22  12  -4.10  -39.95  0.39E-10
2009   1  22  12  -4.05  -39.95  0.56E-10
2009   1  22  12  -4.00  -39.95  0.11E-09
2009   1  22  12  -3.95  -39.95  0.88E-10
2009   1  22  12  -3.90  -39.95  0.44E-10
2009   1  22  12  -4.40  -39.90  0.32E-10
2009   1  22  12  -4.35  -39.90  0.22E-09
2009   1  22  12  -4.30  -39.90  0.13E-09
2009   1  22  12  -4.25  -39.90  0.36E-10
2009   1  22  12  -4.20  -39.90  0.13E-09
2009   1  22  12  -4.15  -39.90  0.12E-09
2009   1  22  12  -4.10  -39.90  0.23E-09
2009   1  22  12  -4.05  -39.90  0.12E-09
2009   1  22  12  -4.00  -39.90  0.48E-10
2009   1  22  12  -4.35  -39.85  0.38E-09
2009   1  22  12  -4.30  -39.85  0.53E-09
2009   1  22  12  -4.25  -39.85  0.65E-09
2009   1  22  12  -4.20  -39.85  0.49E-09
2009   1  22  12  -4.15  -39.85  0.22E-09
2009   1  22  12  -4.10  -39.85  0.68E-10
2009   1  22  12  -4.35  -39.80  0.44E-10
2009   1  22  12  -4.30  -39.80  0.56E-09
2009   1  22  12  -4.25  -39.80  0.15E-09
2009   1  23   0  -4.00  -41.15  0.63E-12
2009   1  23   0  -4.05  -41.10  0.19E-11
2009   1  23   0  -4.00  -41.10  0.13E-11
2009   1  23   0  -4.05  -41.05  0.19E-11
2009   1  23   0  -4.00  -41.05  0.21E-11
2009   1  23   0  -4.05  -41.00  0.20E-11
2009   1  23   0  -4.00  -41.00  0.84E-11
2009   1  23   0  -4.05  -40.95  0.13E-11
2009   1  23   0  -4.00  -40.95  0.11E-10
2009   1  23   0  -3.95  -40.95  0.21E-11
2009   1  23   0  -4.05  -40.90  0.14E-11
2009   1  23   0  -4.00  -40.90  0.80E-11
2009   1  23   0  -3.95  -40.90  0.43E-11
2009   1  23   0  -4.05  -40.85  0.34E-11
2009   1  23   0  -4.00  -40.85  0.76E-11
2009   1  23   0  -3.95  -40.85  0.63E-11
2009   1  23   0  -4.10  -40.80  0.74E-12
2009   1  23   0  -4.05  -40.80  0.48E-11
2009   1  23   0  -4.00  -40.80  0.71E-11
2009   1  23   0  -3.95  -40.80  0.87E-11
2009   1  23   0  -4.20  -40.75  0.76E-12
2009   1  23   0  -4.10  -40.75  0.75E-12
2009   1  23   0  -4.05  -40.75  0.15E-11
2009   1  23   0  -4.00  -40.75  0.85E-11
2009   1  23   0  -3.95  -40.75  0.13E-10
2009   1  23   0  -3.90  -40.75  0.14E-11
2009   1  23   0  -4.25  -40.70  0.76E-12
2009   1  23   0  -4.20  -40.70  0.30E-11
2009   1  23   0  -4.15  -40.70  0.23E-11
2009   1  23   0  -4.10  -40.70  0.15E-11
2009   1  23   0  -4.05  -40.70  0.22E-11
2009   1  23   0  -4.00  -40.70  0.33E-11
2009   1  23   0  -3.95  -40.70  0.11E-10
2009   1  23   0  -3.90  -40.70  0.12E-10
2009   1  23   0  -4.30  -40.65  0.61E-11
2009   1  23   0  -4.25  -40.65  0.23E-11
2009   1  23   0  -4.20  -40.65  0.38E-11
2009   1  23   0  -4.15  -40.65  0.23E-11
2009   1  23   0  -4.10  -40.65  0.23E-11
2009   1  23   0  -4.05  -40.65  0.30E-11
2009   1  23   0  -4.00  -40.65  0.15E-11
2009   1  23   0  -3.95  -40.65  0.42E-11
2009   1  23   0  -3.90  -40.65  0.15E-10
2009   1  23   0  -3.85  -40.65  0.31E-11
2009   1  23   0  -4.40  -40.60  0.39E-11
