YEAR  MO  DA  HR    LAT     LON Rn2200010
2019   4  17  12  -4.45  -40.30  0.21E-11
2019   4  17  12  -4.50  -40.25  0.21E-11
2019   4  17  12  -4.45  -40.25  0.83E-11
2019   4  17  12  -4.50  -40.20  0.21E-11
2019   4  17  12  -4.45  -40.20  0.29E-10
2019   4  17  12  -4.45  -40.15  0.82E-10
2019   4  17  12  -4.40  -40.15  0.16E-10
2019   4  17  12  -4.45  -40.10  0.86E-10
2019   4  17  12  -4.40  -40.10  0.10E-09
2019   4  17  12  -4.45  -40.05  0.12E-10
2019   4  17  12  -4.40  -40.05  0.24E-09
2019   4  17  12  -4.35  -40.05  0.24E-11
2019   4  17  12  -4.45  -40.00  0.48E-11
2019   4  17  12  -4.40  -40.00  0.36E-09
2019   4  17  12  -4.40  -39.95  0.24E-09
2019   4  17  12  -4.35  -39.95  0.27E-09
2019   4  17  12  -4.40  -39.90  0.27E-10
2019   4  17  12  -4.35  -39.90  0.75E-09
2019   4  17  12  -4.35  -39.85  0.21E-08
2019   4  17  12  -4.35  -39.80  0.97E-09
2019   4  18   0  -4.65  -41.25  0.75E-12
2019   4  18   0  -4.60  -41.25  0.38E-12
2019   4  18   0  -4.65  -41.20  0.38E-12
2019   4  18   0  -4.60  -41.20  0.15E-11
2019   4  18   0  -4.65  -41.15  0.19E-11
2019   4  18   0  -4.60  -41.15  0.17E-11
2019   4  18   0  -4.65  -41.10  0.20E-11
2019   4  18   0  -4.60  -41.10  0.42E-11
2019   4  18   0  -4.60  -41.05  0.65E-11
2019   4  18   0  -4.55  -41.05  0.28E-11
2019   4  18   0  -4.60  -41.00  0.49E-11
2019   4  18   0  -4.55  -41.00  0.66E-11
2019   4  18   0  -4.50  -41.00  0.90E-12
2019   4  18   0  -4.60  -40.95  0.51E-11
2019   4  18   0  -4.55  -40.95  0.13E-10
2019   4  18   0  -4.50  -40.95  0.35E-11
2019   4  18   0  -4.60  -40.90  0.19E-11
2019   4  18   0  -4.55  -40.90  0.19E-10
2019   4  18   0  -4.50  -40.90  0.58E-11
2019   4  18   0  -4.60  -40.85  0.48E-12
