YEAR  MO  DA  HR    LAT     LON Rn2200010
2014   4  25  12  -4.85  -40.80  0.52E-12
2014   4  25  12  -4.80  -40.80  0.59E-12
2014   4  25  12  -4.90  -40.75  0.21E-11
2014   4  25  12  -4.85  -40.75  0.36E-11
2014   4  25  12  -4.80  -40.75  0.33E-11
2014   4  25  12  -4.75  -40.75  0.30E-11
2014   4  25  12  -4.90  -40.70  0.10E-11
2014   4  25  12  -4.85  -40.70  0.52E-11
2014   4  25  12  -4.80  -40.70  0.47E-11
2014   4  25  12  -4.75  -40.70  0.65E-11
2014   4  25  12  -4.70  -40.70  0.36E-11
2014   4  25  12  -4.65  -40.70  0.54E-11
2014   4  25  12  -4.85  -40.65  0.42E-11
2014   4  25  12  -4.80  -40.65  0.36E-11
2014   4  25  12  -4.75  -40.65  0.64E-11
2014   4  25  12  -4.70  -40.65  0.66E-11
2014   4  25  12  -4.65  -40.65  0.78E-11
2014   4  25  12  -4.60  -40.65  0.84E-11
2014   4  25  12  -4.55  -40.65  0.18E-11
2014   4  25  12  -4.85  -40.60  0.36E-11
2014   4  25  12  -4.80  -40.60  0.31E-11
2014   4  25  12  -4.75  -40.60  0.40E-11
2014   4  25  12  -4.70  -40.60  0.66E-11
2014   4  25  12  -4.65  -40.60  0.60E-11
2014   4  25  12  -4.60  -40.60  0.78E-11
2014   4  25  12  -4.55  -40.60  0.13E-10
2014   4  25  12  -4.50  -40.60  0.24E-11
2014   4  25  12  -4.85  -40.55  0.52E-12
2014   4  25  12  -4.80  -40.55  0.63E-11
2014   4  25  12  -4.75  -40.55  0.76E-11
2014   4  25  12  -4.70  -40.55  0.71E-11
2014   4  25  12  -4.65  -40.55  0.60E-11
2014   4  25  12  -4.60  -40.55  0.12E-10
2014   4  25  12  -4.55  -40.55  0.13E-10
2014   4  25  12  -4.50  -40.55  0.12E-10
2014   4  25  12  -4.80  -40.50  0.84E-11
2014   4  25  12  -4.75  -40.50  0.42E-11
2014   4  25  12  -4.70  -40.50  0.68E-11
2014   4  25  12  -4.65  -40.50  0.85E-11
2014   4  25  12  -4.60  -40.50  0.13E-10
2014   4  25  12  -4.55  -40.50  0.11E-10
2014   4  25  12  -4.50  -40.50  0.26E-10
2014   4  25  12  -4.45  -40.50  0.80E-11
2014   4  25  12  -4.80  -40.45  0.58E-11
2014   4  25  12  -4.75  -40.45  0.84E-11
2014   4  25  12  -4.70  -40.45  0.12E-10
2014   4  25  12  -4.65  -40.45  0.79E-11
2014   4  25  12  -4.60  -40.45  0.13E-10
2014   4  25  12  -4.55  -40.45  0.13E-10
2014   4  25  12  -4.50  -40.45  0.21E-10
2014   4  25  12  -4.45  -40.45  0.23E-10
2014   4  25  12  -4.80  -40.40  0.11E-11
2014   4  25  12  -4.75  -40.40  0.76E-11
2014   4  25  12  -4.70  -40.40  0.12E-10
2014   4  25  12  -4.65  -40.40  0.11E-10
2014   4  25  12  -4.60  -40.40  0.13E-10
