YEAR  MO  DA  HR    LAT     LON Rn2200010
2009   2   9  12  -4.15  -41.10  0.82E-11
2009   2   9  12  -4.15  -41.05  0.24E-10
2009   2   9  12  -4.15  -41.00  0.23E-10
2009   2   9  12  -4.10  -41.00  0.57E-11
2009   2   9  12  -4.15  -40.95  0.28E-10
2009   2   9  12  -4.10  -40.95  0.11E-10
2009   2   9  12  -4.20  -40.90  0.16E-11
2009   2   9  12  -4.15  -40.90  0.31E-10
2009   2   9  12  -4.10  -40.90  0.27E-10
2009   2   9  12  -4.20  -40.85  0.79E-11
2009   2   9  12  -4.15  -40.85  0.34E-10
2009   2   9  12  -4.10  -40.85  0.30E-10
2009   2   9  12  -4.20  -40.80  0.11E-10
2009   2   9  12  -4.15  -40.80  0.25E-10
2009   2   9  12  -4.10  -40.80  0.42E-10
2009   2   9  12  -4.20  -40.75  0.22E-10
2009   2   9  12  -4.15  -40.75  0.28E-10
2009   2   9  12  -4.10  -40.75  0.43E-10
2009   2   9  12  -4.25  -40.70  0.53E-11
2009   2   9  12  -4.20  -40.70  0.18E-10
2009   2   9  12  -4.15  -40.70  0.37E-10
2009   2   9  12  -4.10  -40.70  0.49E-10
2009   2   9  12  -4.25  -40.65  0.13E-10
2009   2   9  12  -4.20  -40.65  0.18E-10
2009   2   9  12  -4.15  -40.65  0.40E-10
2009   2   9  12  -4.10  -40.65  0.43E-10
2009   2   9  12  -4.25  -40.60  0.20E-10
2009   2   9  12  -4.20  -40.60  0.31E-10
2009   2   9  12  -4.15  -40.60  0.39E-10
2009   2   9  12  -4.10  -40.60  0.39E-10
2009   2   9  12  -4.30  -40.55  0.86E-11
2009   2   9  12  -4.25  -40.55  0.25E-10
2009   2   9  12  -4.20  -40.55  0.32E-10
2009   2   9  12  -4.15  -40.55  0.54E-10
2009   2   9  12  -4.10  -40.55  0.35E-10
2009   2   9  12  -4.30  -40.50  0.16E-10
2009   2   9  12  -4.25  -40.50  0.22E-10
2009   2   9  12  -4.20  -40.50  0.25E-10
2009   2   9  12  -4.15  -40.50  0.74E-10
2009   2   9  12  -4.10  -40.50  0.20E-10
2009   2   9  12  -4.30  -40.45  0.28E-10
2009   2   9  12  -4.25  -40.45  0.26E-10
2009   2   9  12  -4.20  -40.45  0.54E-10
2009   2   9  12  -4.15  -40.45  0.86E-10
2009   2   9  12  -4.10  -40.45  0.12E-11
2009   2   9  12  -4.35  -40.40  0.16E-11
2009   2   9  12  -4.30  -40.40  0.39E-10
2009   2   9  12  -4.25  -40.40  0.34E-10
2009   2   9  12  -4.20  -40.40  0.43E-10
2009   2   9  12  -4.15  -40.40  0.88E-10
2009   2   9  12  -4.35  -40.35  0.12E-10
2009   2   9  12  -4.30  -40.35  0.43E-10
2009   2   9  12  -4.25  -40.35  0.25E-10
2009   2   9  12  -4.20  -40.35  0.52E-10
2009   2   9  12  -4.15  -40.35  0.83E-10
2009   2   9  12  -4.35  -40.30  0.20E-10
2009   2   9  12  -4.30  -40.30  0.47E-10
2009   2   9  12  -4.25  -40.30  0.53E-10
2009   2   9  12  -4.20  -40.30  0.92E-10
2009   2   9  12  -4.15  -40.30  0.57E-10
2009   2   9  12  -4.35  -40.25  0.30E-10
2009   2   9  12  -4.30  -40.25  0.55E-10
2009   2   9  12  -4.25  -40.25  0.33E-10
2009   2   9  12  -4.20  -40.25  0.16E-09
2009   2   9  12  -4.35  -40.20  0.36E-10
2009   2   9  12  -4.30  -40.20  0.53E-10
2009   2   9  12  -4.25  -40.20  0.85E-10
2009   2   9  12  -4.20  -40.20  0.14E-09
2009   2   9  12  -4.35  -40.15  0.55E-10
2009   2   9  12  -4.30  -40.15  0.76E-10
2009   2   9  12  -4.25  -40.15  0.77E-10
2009   2   9  12  -4.20  -40.15  0.13E-09
2009   2   9  12  -4.35  -40.10  0.53E-10
2009   2   9  12  -4.30  -40.10  0.95E-10
2009   2   9  12  -4.25  -40.10  0.26E-09
2009   2   9  12  -4.20  -40.10  0.12E-10
2009   2   9  12  -4.35  -40.05  0.78E-10
2009   2   9  12  -4.30  -40.05  0.88E-10
2009   2   9  12  -4.25  -40.05  0.26E-09
2009   2   9  12  -4.35  -40.00  0.92E-10
2009   2   9  12  -4.30  -40.00  0.25E-09
2009   2   9  12  -4.25  -40.00  0.26E-09
2009   2   9  12  -4.35  -39.95  0.10E-09
2009   2   9  12  -4.30  -39.95  0.40E-09
2009   2   9  12  -4.25  -39.95  0.53E-10
2009   2   9  12  -4.35  -39.90  0.21E-09
2009   2   9  12  -4.30  -39.90  0.66E-09
2009   2   9  12  -4.35  -39.85  0.23E-09
2009   2   9  12  -4.30  -39.85  0.71E-09
2009   2   9  12  -4.35  -39.80  0.26E-10
2009   2  10   0  -4.50  -42.10  0.94E-12
2009   2  10   0  -4.45  -42.10  0.95E-12
2009   2  10   0  -4.50  -42.05  0.47E-12
2009   2  10   0  -4.45  -42.05  0.84E-11
2009   2  10   0  -4.40  -42.05  0.53E-12
2009   2  10   0  -4.45  -42.00  0.60E-11
2009   2  10   0  -4.40  -42.00  0.41E-11
2009   2  10   0  -4.45  -41.95  0.21E-11
2009   2  10   0  -4.40  -41.95  0.16E-10
2009   2  10   0  -4.40  -41.90  0.19E-10
2009   2  10   0  -4.35  -41.90  0.58E-11
2009   2  10   0  -4.40  -41.85  0.43E-11
2009   2  10   0  -4.35  -41.85  0.23E-10
