YEAR  MO  DA  HR    LAT     LON Rn2200010
2011   2  28  12  -4.30  -39.85  0.40E-09
2011   2  28  12  -4.35  -39.80  0.12E-08
2011   2  28  12  -4.30  -39.80  0.13E-08
2011   2  28  12  -4.35  -39.75  0.17E-08
2011   2  28  12  -4.30  -39.75  0.20E-09
2011   2  28  12  -4.40  -39.70  0.10E-09
2011   2  28  12  -4.35  -39.70  0.10E-08
2011   2  28  12  -4.30  -39.70  0.32E-11
2011   2  28  12  -4.40  -39.65  0.73E-09
2011   2  28  12  -4.35  -39.65  0.33E-09
2011   2  28  12  -4.40  -39.60  0.12E-08
2011   2  28  12  -4.35  -39.60  0.33E-09
2011   2  28  12  -4.40  -39.55  0.31E-09
2011   3   1   0  -4.35  -39.80  0.75E-09
2011   3   1   0  -4.30  -39.80  0.50E-09
2011   3   1   0  -4.35  -39.75  0.15E-08
2011   3   1   0  -4.30  -39.75  0.79E-10
2011   3   1   0  -4.40  -39.70  0.60E-09
2011   3   1   0  -4.35  -39.70  0.79E-09
2011   3   1   0  -4.45  -39.65  0.59E-11
2011   3   1   0  -4.40  -39.65  0.82E-09
2011   3   1   0  -4.35  -39.65  0.18E-09
2011   3   1   0  -4.45  -39.60  0.41E-09
2011   3   1   0  -4.40  -39.60  0.95E-09
2011   3   1   0  -4.35  -39.60  0.20E-09
2011   3   1   0  -4.50  -39.55  0.11E-09
2011   3   1   0  -4.45  -39.55  0.57E-09
2011   3   1   0  -4.40  -39.55  0.51E-09
2011   3   1   0  -4.35  -39.55  0.24E-10
2011   3   1   0  -4.50  -39.50  0.36E-09
2011   3   1   0  -4.45  -39.50  0.37E-09
2011   3   1   0  -4.40  -39.50  0.11E-09
2011   3   1   0  -4.55  -39.45  0.15E-09
2011   3   1   0  -4.50  -39.45  0.41E-09
2011   3   1   0  -4.45  -39.45  0.19E-09
2011   3   1   0  -4.40  -39.45  0.20E-11
2011   3   1   0  -4.60  -39.40  0.48E-10
2011   3   1   0  -4.55  -39.40  0.34E-09
2011   3   1   0  -4.50  -39.40  0.28E-09
2011   3   1   0  -4.45  -39.40  0.30E-10
2011   3   1   0  -4.65  -39.35  0.33E-11
2011   3   1   0  -4.60  -39.35  0.25E-09
2011   3   1   0  -4.55  -39.35  0.34E-09
2011   3   1   0  -4.50  -39.35  0.72E-10
2011   3   1   0  -4.65  -39.30  0.10E-09
2011   3   1   0  -4.60  -39.30  0.30E-09
2011   3   1   0  -4.55  -39.30  0.15E-09
2011   3   1   0  -4.50  -39.30  0.88E-11
2011   3   1   0  -4.70  -39.25  0.72E-10
2011   3   1   0  -4.65  -39.25  0.28E-09
2011   3   1   0  -4.60  -39.25  0.22E-09
2011   3   1   0  -4.55  -39.25  0.48E-10
2011   3   1   0  -4.75  -39.20  0.59E-10
2011   3   1   0  -4.70  -39.20  0.21E-09
2011   3   1   0  -4.65  -39.20  0.24E-09
2011   3   1   0  -4.60  -39.20  0.84E-10
2011   3   1   0  -4.75  -39.15  0.74E-10
2011   3   1   0  -4.70  -39.15  0.18E-09
2011   3   1   0  -4.65  -39.15  0.88E-10
2011   3   1   0  -4.60  -39.15  0.19E-11
2011   3   1   0  -4.80  -39.10  0.21E-10
2011   3   1   0  -4.75  -39.10  0.12E-09
2011   3   1   0  -4.70  -39.10  0.94E-10
2011   3   1   0  -4.65  -39.10  0.54E-11
2011   3   1   0  -4.85  -39.05  0.73E-12
2011   3   1   0  -4.80  -39.05  0.10E-09
2011   3   1   0  -4.75  -39.05  0.85E-10
2011   3   1   0  -4.70  -39.05  0.38E-11
2011   3   1   0  -4.80  -39.00  0.15E-11
2011   3   1   0  -4.75  -39.00  0.13E-11
