YEAR  MO  DA  HR    LAT     LON Rn2200010
2008   3  28  12  -4.65  -40.05  0.21E-11
2008   3  28  12  -4.60  -40.05  0.10E-10
2008   3  28  12  -4.60  -40.00  0.21E-10
2008   3  28  12  -4.55  -40.00  0.18E-10
2008   3  28  12  -4.50  -40.00  0.24E-11
2008   3  28  12  -4.65  -39.95  0.12E-10
2008   3  28  12  -4.60  -39.95  0.22E-09
2008   3  28  12  -4.55  -39.95  0.19E-09
2008   3  28  12  -4.50  -39.95  0.21E-10
2008   3  28  12  -4.45  -39.95  0.12E-10
2008   3  28  12  -4.60  -39.90  0.43E-11
2008   3  28  12  -4.55  -39.90  0.24E-09
2008   3  28  12  -4.50  -39.90  0.38E-09
2008   3  28  12  -4.45  -39.90  0.22E-09
2008   3  28  12  -4.40  -39.90  0.17E-10
2008   3  28  12  -4.35  -39.90  0.10E-09
2008   3  28  12  -4.50  -39.85  0.49E-10
2008   3  28  12  -4.45  -39.85  0.41E-09
2008   3  28  12  -4.40  -39.85  0.74E-09
2008   3  28  12  -4.35  -39.85  0.58E-09
2008   3  28  12  -4.40  -39.80  0.13E-09
2008   3  28  12  -4.35  -39.80  0.17E-08
2008   3  28  12  -4.30  -39.80  0.25E-11
2008   3  29   0  -4.85  -40.45  0.13E-11
2008   3  29   0  -4.80  -40.45  0.13E-11
2008   3  29   0  -4.80  -40.40  0.60E-11
2008   3  29   0  -4.75  -40.40  0.14E-11
2008   3  29   0  -4.80  -40.35  0.38E-11
2008   3  29   0  -4.75  -40.35  0.68E-11
2008   3  29   0  -4.70  -40.35  0.36E-11
2008   3  29   0  -4.80  -40.30  0.96E-12
2008   3  29   0  -4.75  -40.30  0.48E-11
2008   3  29   0  -4.70  -40.30  0.64E-11
2008   3  29   0  -4.65  -40.30  0.10E-10
2008   3  29   0  -4.60  -40.30  0.91E-11
2008   3  29   0  -4.75  -40.25  0.19E-11
2008   3  29   0  -4.70  -40.25  0.15E-10
2008   3  29   0  -4.65  -40.25  0.15E-10
2008   3  29   0  -4.60  -40.25  0.31E-10
2008   3  29   0  -4.70  -40.20  0.61E-11
2008   3  29   0  -4.65  -40.20  0.32E-10
2008   3  29   0  -4.60  -40.20  0.37E-10
2008   3  29   0  -4.55  -40.20  0.18E-10
2008   3  29   0  -4.65  -40.15  0.17E-10
2008   3  29   0  -4.60  -40.15  0.85E-10
2008   3  29   0  -4.55  -40.15  0.75E-10
2008   3  29   0  -4.50  -40.15  0.23E-11
2008   3  29   0  -4.65  -40.10  0.51E-11
2008   3  29   0  -4.60  -40.10  0.24E-10
2008   3  29   0  -4.55  -40.10  0.15E-09
2008   3  29   0  -4.50  -40.10  0.82E-10
2008   3  29   0  -4.65  -40.05  0.10E-11
2008   3  29   0  -4.60  -40.05  0.13E-10
2008   3  29   0  -4.55  -40.05  0.11E-09
2008   3  29   0  -4.50  -40.05  0.26E-09
2008   3  29   0  -4.45  -40.05  0.11E-09
2008   3  29   0  -4.40  -40.05  0.17E-10
2008   3  29   0  -4.55  -40.00  0.10E-10
2008   3  29   0  -4.50  -40.00  0.22E-09
2008   3  29   0  -4.45  -40.00  0.31E-09
2008   3  29   0  -4.40  -40.00  0.23E-09
2008   3  29   0  -4.35  -40.00  0.61E-11
2008   3  29   0  -4.50  -39.95  0.76E-10
2008   3  29   0  -4.45  -39.95  0.31E-09
2008   3  29   0  -4.40  -39.95  0.30E-09
2008   3  29   0  -4.35  -39.95  0.15E-09
2008   3  29   0  -4.45  -39.90  0.27E-09
2008   3  29   0  -4.40  -39.90  0.60E-09
2008   3  29   0  -4.35  -39.90  0.27E-09
2008   3  29   0  -4.45  -39.85  0.74E-11
2008   3  29   0  -4.40  -39.85  0.71E-09
2008   3  29   0  -4.35  -39.85  0.12E-08
2008   3  29   0  -4.35  -39.80  0.81E-09
