YEAR  MO  DA  HR    LAT     LON Rn2200010
2022  12  26  12  -4.15  -41.55  0.12E-11
2022  12  26  12  -4.10  -41.55  0.83E-12
2022  12  26  12  -4.20  -41.50  0.16E-11
2022  12  26  12  -4.15  -41.50  0.25E-11
2022  12  26  12  -4.20  -41.45  0.37E-11
2022  12  26  12  -4.15  -41.45  0.58E-11
2022  12  26  12  -4.25  -41.40  0.41E-12
2022  12  26  12  -4.20  -41.40  0.54E-11
2022  12  26  12  -4.15  -41.40  0.86E-11
2022  12  26  12  -4.10  -41.40  0.46E-12
2022  12  26  12  -4.05  -41.40  0.46E-12
2022  12  26  12  -4.25  -41.35  0.25E-11
2022  12  26  12  -4.20  -41.35  0.71E-11
2022  12  26  12  -4.15  -41.35  0.75E-11
2022  12  26  12  -4.10  -41.35  0.93E-12
2022  12  26  12  -4.25  -41.30  0.50E-11
2022  12  26  12  -4.20  -41.30  0.12E-10
2022  12  26  12  -4.15  -41.30  0.60E-11
2022  12  26  12  -4.10  -41.30  0.28E-11
2022  12  26  12  -4.30  -41.25  0.17E-11
2022  12  26  12  -4.25  -41.25  0.97E-11
2022  12  26  12  -4.20  -41.25  0.86E-11
2022  12  26  12  -4.15  -41.25  0.74E-11
2022  12  26  12  -4.10  -41.25  0.37E-11
2022  12  26  12  -4.30  -41.20  0.55E-11
2022  12  26  12  -4.25  -41.20  0.19E-10
2022  12  26  12  -4.20  -41.20  0.97E-11
2022  12  26  12  -4.15  -41.20  0.12E-10
2022  12  26  12  -4.10  -41.20  0.37E-11
2022  12  26  12  -4.35  -41.15  0.17E-11
2022  12  26  12  -4.30  -41.15  0.88E-11
2022  12  26  12  -4.25  -41.15  0.12E-10
2022  12  26  12  -4.20  -41.15  0.65E-11
2022  12  26  12  -4.15  -41.15  0.12E-10
2022  12  26  12  -4.10  -41.15  0.28E-11
2022  12  26  12  -4.35  -41.10  0.42E-11
2022  12  26  12  -4.30  -41.10  0.15E-10
2022  12  26  12  -4.25  -41.10  0.86E-11
2022  12  26  12  -4.20  -41.10  0.12E-10
2022  12  26  12  -4.15  -41.10  0.13E-10
2022  12  26  12  -4.10  -41.10  0.38E-11
2022  12  26  12  -4.35  -41.05  0.68E-11
2022  12  26  12  -4.30  -41.05  0.15E-10
2022  12  26  12  -4.25  -41.05  0.10E-10
2022  12  26  12  -4.20  -41.05  0.13E-10
2022  12  26  12  -4.15  -41.05  0.15E-10
2022  12  26  12  -4.10  -41.05  0.38E-11
2022  12  26  12  -4.35  -41.00  0.94E-11
2022  12  26  12  -4.30  -41.00  0.15E-10
2022  12  26  12  -4.25  -41.00  0.12E-10
2022  12  26  12  -4.20  -41.00  0.13E-10
2022  12  26  12  -4.15  -41.00  0.14E-10
2022  12  26  12  -4.10  -41.00  0.24E-11
2022  12  26  12  -4.40  -40.95  0.26E-11
2022  12  26  12  -4.35  -40.95  0.81E-11
2022  12  26  12  -4.30  -40.95  0.12E-10
2022  12  26  12  -4.25  -40.95  0.15E-10
2022  12  26  12  -4.20  -40.95  0.13E-10
2022  12  26  12  -4.15  -40.95  0.12E-10
2022  12  26  12  -4.10  -40.95  0.28E-11
2022  12  26  12  -4.40  -40.90  0.43E-11
2022  12  26  12  -4.35  -40.90  0.12E-10
2022  12  26  12  -4.30  -40.90  0.95E-11
2022  12  26  12  -4.25  -40.90  0.14E-10
2022  12  26  12  -4.20  -40.90  0.15E-10
2022  12  26  12  -4.15  -40.90  0.16E-10
2022  12  26  12  -4.10  -40.90  0.95E-12
2022  12  26  12  -4.40  -40.85  0.39E-11
2022  12  26  12  -4.35  -40.85  0.15E-10
2022  12  26  12  -4.30  -40.85  0.13E-10
2022  12  26  12  -4.25  -40.85  0.21E-10
2022  12  26  12  -4.20  -40.85  0.15E-10
2022  12  26  12  -4.15  -40.85  0.22E-10
2022  12  26  12  -4.10  -40.85  0.98E-12
2022  12  26  12  -4.40  -40.80  0.86E-11
2022  12  26  12  -4.35  -40.80  0.17E-10
2022  12  26  12  -4.30  -40.80  0.14E-10
