YEAR  MO  DA  HR    LAT     LON Rn2200010
2011   1  23  12  -4.55  -39.85  0.30E-11
2011   1  23  12  -4.50  -39.85  0.18E-10
2011   1  23  12  -4.45  -39.85  0.24E-10
2011   1  23  12  -4.35  -39.85  0.13E-09
2011   1  23  12  -4.30  -39.85  0.44E-09
2011   1  23  12  -4.65  -39.80  0.87E-11
2011   1  23  12  -4.60  -39.80  0.79E-10
2011   1  23  12  -4.55  -39.80  0.14E-09
2011   1  23  12  -4.50  -39.80  0.21E-09
2011   1  23  12  -4.45  -39.80  0.36E-09
2011   1  23  12  -4.40  -39.80  0.65E-09
2011   1  23  12  -4.35  -39.80  0.20E-08
2011   1  23  12  -4.30  -39.80  0.50E-11
2011   1  23  12  -4.65  -39.75  0.49E-10
2011   1  23  12  -4.60  -39.75  0.11E-09
2011   1  23  12  -4.55  -39.75  0.19E-09
2011   1  23  12  -4.50  -39.75  0.18E-09
2011   1  23  12  -4.45  -39.75  0.20E-09
2011   1  23  12  -4.40  -39.75  0.31E-09
2011   1  23  12  -4.35  -39.75  0.11E-08
2011   1  23  12  -4.65  -39.70  0.61E-10
2011   1  23  12  -4.60  -39.70  0.11E-09
2011   1  23  12  -4.55  -39.70  0.15E-09
2011   1  23  12  -4.50  -39.70  0.13E-09
2011   1  23  12  -4.45  -39.70  0.25E-09
2011   1  23  12  -4.40  -39.70  0.42E-09
2011   1  23  12  -4.35  -39.70  0.48E-09
2011   1  23  12  -4.65  -39.65  0.16E-09
2011   1  23  12  -4.60  -39.65  0.25E-09
2011   1  23  12  -4.55  -39.65  0.25E-09
2011   1  23  12  -4.50  -39.65  0.39E-09
2011   1  23  12  -4.45  -39.65  0.50E-09
2011   1  23  12  -4.40  -39.65  0.32E-09
2011   1  23  12  -4.60  -39.60  0.25E-10
2011   1  23  12  -4.55  -39.60  0.79E-10
2011   1  23  12  -4.50  -39.60  0.51E-10
2011   1  24   0  -4.45  -40.05  0.40E-10
2011   1  24   0  -4.40  -40.05  0.10E-09
2011   1  24   0  -4.35  -40.05  0.48E-10
2011   1  24   0  -4.45  -40.00  0.31E-09
2011   1  24   0  -4.40  -40.00  0.20E-09
2011   1  24   0  -4.35  -40.00  0.22E-09
2011   1  24   0  -4.30  -40.00  0.49E-11
2011   1  24   0  -4.45  -39.95  0.36E-09
2011   1  24   0  -4.40  -39.95  0.16E-09
2011   1  24   0  -4.35  -39.95  0.17E-09
2011   1  24   0  -4.30  -39.95  0.20E-09
2011   1  24   0  -4.45  -39.90  0.54E-09
2011   1  24   0  -4.40  -39.90  0.34E-09
2011   1  24   0  -4.35  -39.90  0.39E-09
2011   1  24   0  -4.30  -39.90  0.43E-09
2011   1  24   0  -4.65  -39.85  0.13E-10
2011   1  24   0  -4.60  -39.85  0.84E-10
2011   1  24   0  -4.55  -39.85  0.11E-09
2011   1  24   0  -4.50  -39.85  0.18E-09
2011   1  24   0  -4.45  -39.85  0.71E-09
2011   1  24   0  -4.40  -39.85  0.79E-09
2011   1  24   0  -4.35  -39.85  0.12E-08
2011   1  24   0  -4.30  -39.85  0.20E-09
2011   1  24   0  -4.65  -39.80  0.95E-11
2011   1  24   0  -4.60  -39.80  0.71E-10
2011   1  24   0  -4.55  -39.80  0.86E-10
2011   1  24   0  -4.50  -39.80  0.11E-09
2011   1  24   0  -4.45  -39.80  0.38E-09
2011   1  24   0  -4.40  -39.80  0.61E-09
2011   1  24   0  -4.35  -39.80  0.16E-08
2011   1  24   0  -4.30  -39.80  0.12E-11
2011   1  24   0  -4.60  -39.75  0.27E-10
2011   1  24   0  -4.55  -39.75  0.59E-10
2011   1  24   0  -4.50  -39.75  0.44E-10
2011   1  24   0  -4.45  -39.75  0.11E-09
2011   1  24   0  -4.40  -39.75  0.25E-09
2011   1  24   0  -4.35  -39.75  0.39E-09
2011   1  24   0  -4.60  -39.70  0.10E-10
2011   1  24   0  -4.55  -39.70  0.28E-10
2011   1  24   0  -4.50  -39.70  0.15E-10
2011   1  24   0  -4.45  -39.70  0.20E-10
2011   1  24   0  -4.40  -39.70  0.17E-10
