YEAR  MO  DA  HR    LAT     LON Rn2200010
2008   3   4  12  -4.50  -39.90  0.50E-10
2008   3   4  12  -4.45  -39.90  0.11E-09
2008   3   4  12  -4.40  -39.90  0.57E-10
2008   3   4  12  -4.35  -39.90  0.21E-09
2008   3   4  12  -4.30  -39.90  0.34E-09
2008   3   4  12  -4.50  -39.85  0.39E-09
2008   3   4  12  -4.45  -39.85  0.96E-09
2008   3   4  12  -4.40  -39.85  0.69E-09
2008   3   4  12  -4.35  -39.85  0.95E-09
2008   3   4  12  -4.30  -39.85  0.75E-09
2008   3   4  12  -4.45  -39.80  0.86E-10
2008   3   4  12  -4.40  -39.80  0.70E-09
2008   3   4  12  -4.35  -39.80  0.21E-08
2008   3   4  12  -4.30  -39.80  0.16E-08
2008   3   5   0  -5.00  -40.10  0.11E-10
2008   3   5   0  -4.95  -40.10  0.39E-10
2008   3   5   0  -4.90  -40.10  0.57E-10
2008   3   5   0  -4.85  -40.10  0.10E-09
2008   3   5   0  -4.80  -40.10  0.94E-10
2008   3   5   0  -4.75  -40.10  0.22E-10
2008   3   5   0  -4.90  -40.05  0.11E-10
2008   3   5   0  -4.85  -40.05  0.13E-09
2008   3   5   0  -4.80  -40.05  0.17E-09
2008   3   5   0  -4.75  -40.05  0.30E-09
2008   3   5   0  -4.70  -40.05  0.36E-09
2008   3   5   0  -4.65  -40.05  0.33E-09
2008   3   5   0  -4.60  -40.05  0.26E-09
2008   3   5   0  -4.55  -40.05  0.18E-09
2008   3   5   0  -4.50  -40.05  0.32E-10
2008   3   5   0  -4.85  -40.00  0.41E-10
2008   3   5   0  -4.80  -40.00  0.90E-10
2008   3   5   0  -4.75  -40.00  0.58E-10
2008   3   5   0  -4.70  -40.00  0.78E-10
2008   3   5   0  -4.65  -40.00  0.12E-09
2008   3   5   0  -4.60  -40.00  0.20E-09
2008   3   5   0  -4.55  -40.00  0.36E-09
2008   3   5   0  -4.50  -40.00  0.45E-09
2008   3   5   0  -4.45  -40.00  0.47E-09
2008   3   5   0  -4.40  -40.00  0.22E-09
2008   3   5   0  -4.80  -39.95  0.96E-10
2008   3   5   0  -4.75  -39.95  0.21E-09
2008   3   5   0  -4.70  -39.95  0.11E-09
2008   3   5   0  -4.65  -39.95  0.13E-09
2008   3   5   0  -4.60  -39.95  0.13E-09
2008   3   5   0  -4.55  -39.95  0.14E-09
2008   3   5   0  -4.50  -39.95  0.19E-09
2008   3   5   0  -4.45  -39.95  0.41E-09
2008   3   5   0  -4.40  -39.95  0.39E-09
2008   3   5   0  -4.35  -39.95  0.49E-09
2008   3   5   0  -4.75  -39.90  0.72E-10
2008   3   5   0  -4.70  -39.90  0.24E-09
2008   3   5   0  -4.65  -39.90  0.45E-09
2008   3   5   0  -4.60  -39.90  0.37E-09
2008   3   5   0  -4.55  -39.90  0.24E-09
2008   3   5   0  -4.50  -39.90  0.32E-09
2008   3   5   0  -4.45  -39.90  0.28E-09
2008   3   5   0  -4.40  -39.90  0.27E-09
2008   3   5   0  -4.35  -39.90  0.54E-09
2008   3   5   0  -4.30  -39.90  0.17E-09
2008   3   5   0  -4.60  -39.85  0.18E-09
2008   3   5   0  -4.55  -39.85  0.39E-09
2008   3   5   0  -4.50  -39.85  0.66E-09
2008   3   5   0  -4.45  -39.85  0.12E-08
2008   3   5   0  -4.40  -39.85  0.13E-08
2008   3   5   0  -4.35  -39.85  0.78E-09
2008   3   5   0  -4.40  -39.80  0.54E-09
2008   3   5   0  -4.35  -39.80  0.93E-09
