YEAR  MO  DA  HR    LAT     LON Rn2200010
2015   2  20  12  -4.50  -41.15  0.46E-12
2015   2  20  12  -4.55  -41.10  0.41E-12
2015   2  20  12  -4.50  -41.10  0.47E-11
2015   2  20  12  -4.55  -41.05  0.41E-12
2015   2  20  12  -4.50  -41.05  0.53E-11
2015   2  20  12  -4.55  -41.00  0.83E-12
2015   2  20  12  -4.50  -41.00  0.55E-11
2015   2  20  12  -4.55  -40.95  0.83E-12
2015   2  20  12  -4.50  -40.95  0.64E-11
2015   2  20  12  -4.45  -40.95  0.48E-12
2015   2  20  12  -4.50  -40.90  0.11E-10
2015   2  20  12  -4.45  -40.90  0.14E-11
2015   2  20  12  -4.50  -40.85  0.87E-11
2015   2  20  12  -4.45  -40.85  0.38E-11
2015   2  20  12  -4.50  -40.80  0.11E-10
2015   2  20  12  -4.45  -40.80  0.67E-11
2015   2  20  12  -4.55  -40.75  0.53E-12
2015   2  20  12  -4.50  -40.75  0.14E-10
2015   2  20  12  -4.45  -40.75  0.62E-11
2015   2  20  12  -4.50  -40.70  0.14E-10
2015   2  20  12  -4.45  -40.70  0.15E-10
2015   2  20  12  -4.55  -40.65  0.53E-12
2015   2  20  12  -4.50  -40.65  0.17E-10
2015   2  20  12  -4.45  -40.65  0.20E-10
2015   2  20  12  -4.55  -40.60  0.16E-11
2015   2  20  12  -4.50  -40.60  0.15E-10
2015   2  20  12  -4.45  -40.60  0.21E-10
2015   2  20  12  -4.50  -40.55  0.18E-10
2015   2  20  12  -4.45  -40.55  0.28E-10
2015   2  20  12  -4.40  -40.55  0.96E-12
2015   2  20  12  -4.50  -40.50  0.13E-10
2015   2  20  12  -4.45  -40.50  0.32E-10
2015   2  20  12  -4.40  -40.50  0.43E-11
2015   2  20  12  -4.50  -40.45  0.17E-10
2015   2  20  12  -4.45  -40.45  0.36E-10
2015   2  20  12  -4.40  -40.45  0.15E-10
2015   2  20  12  -4.50  -40.40  0.93E-11
2015   2  20  12  -4.45  -40.40  0.29E-10
2015   2  20  12  -4.40  -40.40  0.18E-10
2015   2  20  12  -4.50  -40.35  0.13E-10
2015   2  20  12  -4.45  -40.35  0.31E-10
2015   2  20  12  -4.40  -40.35  0.41E-10
2015   2  20  12  -4.50  -40.30  0.44E-12
2015   2  20  12  -4.45  -40.30  0.44E-10
2015   2  20  12  -4.40  -40.30  0.51E-10
2015   2  20  12  -4.45  -40.25  0.44E-10
2015   2  20  12  -4.40  -40.25  0.74E-10
2015   2  20  12  -4.45  -40.20  0.51E-10
2015   2  20  12  -4.40  -40.20  0.10E-09
2015   2  20  12  -4.45  -40.15  0.26E-10
2015   2  20  12  -4.40  -40.15  0.10E-09
2015   2  20  12  -4.45  -40.10  0.27E-11
2015   2  20  12  -4.40  -40.10  0.16E-09
2015   2  20  12  -4.35  -40.10  0.81E-11
2015   2  20  12  -4.40  -40.05  0.11E-09
2015   2  20  12  -4.35  -40.05  0.69E-10
2015   2  20  12  -4.40  -40.00  0.10E-09
2015   2  20  12  -4.35  -40.00  0.12E-09
2015   2  20  12  -4.40  -39.95  0.26E-10
2015   2  20  12  -4.35  -39.95  0.26E-09
2015   2  20  12  -4.35  -39.90  0.31E-09
2015   2  20  12  -4.35  -39.85  0.56E-09
2015   2  20  12  -4.35  -39.80  0.26E-10
2015   2  21   0  -4.65  -42.50  0.47E-12
2015   2  21   0  -4.70  -42.45  0.47E-12
2015   2  21   0  -4.65  -42.45  0.28E-11
2015   2  21   0  -4.60  -42.45  0.47E-12
2015   2  21   0  -4.70  -42.40  0.19E-11
2015   2  21   0  -4.60  -42.40  0.24E-11
2015   2  21   0  -4.65  -42.35  0.24E-11
2015   2  21   0  -4.60  -42.35  0.39E-11
2015   2  21   0  -4.65  -42.30  0.51E-11
2015   2  21   0  -4.60  -42.30  0.21E-11
2015   2  21   0  -4.55  -42.30  0.53E-12
2015   2  21   0  -4.70  -42.25  0.55E-12
2015   2  21   0  -4.65  -42.25  0.10E-10
2015   2  21   0  -4.60  -42.25  0.35E-11
2015   2  21   0  -4.70  -42.20  0.27E-11
2015   2  21   0  -4.65  -42.20  0.11E-10
2015   2  21   0  -4.60  -42.20  0.37E-11
