LAT,LON,Total_Rn2200100_Sum
-26.55,-49.25,1.4427722879999998e-06
-26.55,-49.2,1.846936512e-06
-26.55,-49.15,1.767043584e-06
-26.55,-49.1,1.8077733120000005e-06
-26.55,-49.05,1.3299822719999998e-06
-26.55,-49.0,8.89787904e-07
-26.55,-48.95,9.22684992e-07
-26.55,-48.9,8.662899840000001e-07
-26.55,-48.85,1.54303008e-06
-26.55,-48.8,1.243823232e-06
-26.55,-48.75,6.95538432e-07
-26.55,-48.7,1.3895103360000002e-06
-26.55,-48.65,1.044874176e-06
-26.55,-48.6,1.141998912e-06
-26.55,-48.55,1.984790976e-06
-26.55,-48.5,3.2145154559999996e-06
-26.55,-48.45,4.367480064e-06
-26.55,-48.4,5.45151744e-06
-26.55,-48.35,5.3120964479999985e-06
-26.55,-48.3,5.459350079999999e-06
-26.55,-48.25,5.251001855999999e-06
-26.55,-48.2,3.57168384e-06
-26.55,-48.15,3.4604603519999995e-06
-26.55,-48.1,3.073527936e-06
-26.55,-48.05,3.7753324799999997e-06
-26.55,-48.0,5.344993536e-06
-26.55,-47.95,5.81181888e-06
-26.55,-47.9,7.0885392e-06
-26.55,-47.85,6.654610944e-06
-26.55,-47.8,7.885901951999999e-06
-26.55,-47.75,8.080151424e-06
-26.55,-47.7,8.739659712e-06
-26.55,-47.65,9.370970496e-06
-26.55,-47.6,8.557942464000001e-06
-26.55,-47.55,9.734404991999999e-06
-26.55,-47.5,9.168888384000001e-06
-26.55,-47.45,1.0072775039999999e-05
-26.55,-47.4,1.0124470464e-05
-26.55,-47.35,9.427365503999999e-06
-26.55,-47.3,8.647234559999999e-06
-26.55,-47.25,9.850328064000001e-06
-26.55,-47.2,8.855582783999999e-06
-26.55,-47.15,1.1900913215999999e-05
-26.55,-47.1,1.7532581376e-05
-26.55,-47.05,2.0812891008e-05
-26.55,-47.0,2.1530360832e-05
-26.55,-46.95,2.3256674688e-05
-26.55,-46.9,2.1635318207999998e-05
-26.55,-46.85,2.2666093632e-05
-26.55,-46.8,2.1044737152e-05
-26.55,-46.75,1.7292902591999998e-05
-26.55,-46.7,1.7925779904000002e-05
-26.55,-46.65,2.1582056256e-05
-26.55,-46.6,1.8311145791999998e-05
-26.55,-46.55,2.1235853568000002e-05
-26.55,-46.5,1.9548702912e-05
-26.55,-46.45,2.3400795263999998e-05
-26.55,-46.4,2.3743864896e-05
-26.55,-46.35,2.4169960512e-05
-26.55,-46.3,2.7622588224e-05
-26.55,-46.25,3.3224492352e-05
-26.55,-46.2,2.8866411455999996e-05
-26.55,-46.15,2.7809005055999996e-05
-26.55,-46.1,2.6659173504e-05
-26.55,-46.05,2.6524452096000002e-05
-26.55,-46.0,2.4359510399999997e-05
-26.55,-45.95,2.4967323264000004e-05
-26.55,-45.9,2.4972022848e-05
-26.55,-45.85,1.9915270464e-05
-26.55,-45.8,2.1162226751999998e-05
-26.55,-45.75,2.4666549887999996e-05
-26.55,-45.7,2.1911027135999998e-05
-26.55,-45.65,1.9893339071999997e-05
-26.55,-45.6,1.824221856e-05
-26.55,-45.55,1.7023459776e-05
-26.55,-45.5,1.6978030463999998e-05
-26.55,-45.45,1.3805811264e-05
-26.55,-45.4,1.4971308095999999e-05
-26.55,-45.35,1.6091375616e-05
-26.55,-45.3,1.1470118016000001e-05
-26.55,-45.25,1.2809499456e-05
-26.55,-45.2,1.2472695935999997e-05
-26.55,-45.15,1.0794944448e-05
-26.55,-45.1,1.1405890368e-05
-26.55,-45.05,1.0497304127999998e-05
-26.55,-45.0,1.2287845631999999e-05
-26.55,-44.95,1.2947353919999998e-05
-26.55,-44.9,1.2787568064e-05
-26.55,-44.85,1.0564664832e-05
-26.55,-44.8,1.1228872704e-05
-26.55,-44.75,1.1336963136e-05
-26.55,-44.7,1.1742693888e-05
-26.55,-44.65,9.974083776e-06
-26.55,-44.6,9.004402943999999e-06
-26.55,-44.55,8.496847871999999e-06
-26.55,-44.5,6.284910336e-06
-26.55,-44.45,7.2984539519999995e-06
-26.55,-44.4,8.351160768e-06
-26.55,-44.35,8.327662847999999e-06
-26.55,-44.3,8.113048512e-06
-26.55,-44.25,6.009201407999999e-06
-26.55,-44.2,7.347016319999999e-06
-26.55,-44.15,7.453540224e-06
-26.55,-44.1,7.5193344000000004e-06
-26.55,-44.05,7.842039167999999e-06
-26.55,-44.0,8.515646208e-06
-26.55,-43.95,8.457684672e-06
-26.55,-43.9,7.007079744e-06
-26.55,-43.85,6.151755456000001e-06
-26.55,-43.8,6.670276224e-06
-26.55,-43.75,6.076562111999999e-06
-26.55,-43.7,4.864069439999999e-06
-26.55,-43.65,4.9972243199999995e-06
-26.55,-43.6,4.325183807999999e-06
-26.55,-43.55,4.091771136e-06
-26.55,-43.5,4.0338096e-06
-26.55,-43.45,3.877156799999999e-06
-26.55,-43.4,3.4651599360000002e-06
-26.55,-43.35,3.966448895999999e-06
-26.55,-43.3,3.6844738559999997e-06
-26.55,-43.25,2.857347072e-06
-26.55,-43.2,3.1769187839999996e-06
-26.55,-43.15,2.650565376e-06
-26.55,-43.1,3.4494946559999994e-06
-26.55,-43.05,3.686040384e-06
-26.55,-43.0,2.363890752e-06
-26.55,-42.95,2.7805872e-06
-26.55,-42.9,2.6129687039999998e-06
-26.55,-42.85,2.0662504319999998e-06
-26.55,-42.8,1.5023003519999998e-06
-26.55,-42.75,1.6479874560000002e-06
-26.55,-42.7,1.445905344e-06
-26.55,-42.65,1.19839392e-06
-26.55,-42.6,9.461829119999999e-07
-26.55,-42.55,1.4333731200000002e-06
-26.55,-42.5,9.66547776e-07
-26.55,-42.45,1.093436544e-06
-26.55,-42.4,6.32877312e-07
-26.55,-42.35,6.07812864e-07
-26.55,-42.3,7.00238016e-07
-26.55,-42.25,5.15387712e-07
-26.55,-42.2,7.80130944e-07
-26.55,-42.15,8.615904e-07
-26.55,-42.1,6.830062079999999e-07
-26.55,-42.05,5.93714112e-07
-26.55,-42.0,4.3862783999999995e-07
-26.55,-41.95,5.68649664e-07
-26.55,-41.9,4.41760896e-07
-26.55,-41.85,5.263534079999999e-07
-26.55,-41.8,5.576839679999999e-07
-26.55,-41.75,4.5899270399999997e-07
-26.55,-41.7,3.9946463999999995e-07
-26.55,-41.65,5.05988544e-07
-26.55,-41.6,3.2113824e-07
-26.55,-41.55,2.5064447999999997e-07
-26.55,-41.5,2.77275456e-07
-26.55,-41.45,4.0729727999999993e-07
-26.55,-41.4,3.39936576e-07
-26.55,-41.35,3.8379936e-07
-26.55,-41.3,1.9738252799999997e-07
-26.55,-41.25,2.60043648e-07
-26.55,-41.2,3.3053740799999996e-07
-26.55,-41.15,3.25837824e-07
-26.55,-41.1,2.4281184e-07
-26.55,-41.05,1.36287936e-07
-26.55,-41.0,2.1304780799999995e-07
-26.55,-40.95,2.22446976e-07
-26.55,-40.9,2.0678169600000001e-07
-26.55,-40.85,1.4098752e-07
-26.55,-40.8,1.7231808e-07
-26.55,-40.75,3.1330559999999996e-07
-26.55,-40.7,2.33412672e-07
-26.55,-40.65,1.3315488e-07
-26.55,-40.6,2.41245312e-07
-26.55,-40.55,1.8171724799999998e-07
-26.55,-40.5,2.60043648e-07
-26.55,-40.45,1.0809043199999999e-07
-26.55,-40.4,1.95816e-07
-26.55,-40.35,1.5351974399999999e-07
-26.55,-40.3,1.14356544e-07
-26.55,-40.25,6.266111999999999e-08
-26.55,-40.2,1.0809043199999999e-07
-26.55,-40.15,8.9292096e-08
-26.55,-40.1,8.615904e-08
-26.55,-40.05,1.2532223999999999e-07
-26.55,-40.0,2.4437836800000003e-07
-26.55,-39.95,1.47253632e-07
-26.55,-39.9,2.63176704e-07
-26.55,-39.85,1.8798335999999998e-07
-26.55,-39.8,1.6448544e-07
-26.55,-39.75,2.4281184e-07
-26.55,-39.7,3.8223283199999995e-07
-26.55,-39.65,1.73884608e-07
-26.55,-39.6,1.89549888e-07
-26.55,-39.55,1.0495737599999999e-07
-26.55,-39.5,1.4255404799999998e-07
-26.55,-39.45,7.832639999999999e-08
-26.55,-39.4,1.0025779199999997e-07
-26.55,-39.35,2.71009344e-07
-26.55,-39.3,3.3680352e-07
-26.55,-39.25,2.86674624e-07
-26.55,-39.2,1.0339084800000001e-07
-26.55,-39.15,1.55086272e-07
-26.55,-39.1,1.89549888e-07
-26.55,-39.05,2.2558003200000002e-07
-26.55,-39.0,1.92682944e-07
-26.55,-38.95,1.15923072e-07
-26.55,-38.9,1.83283776e-07
-26.55,-38.85,1.45687104e-07
-26.55,-38.8,1.8798336e-07
-26.55,-38.75,2.17747392e-07
-26.55,-38.7,2.2558003200000002e-07
-26.55,-38.65,1.73884608e-07
-26.55,-38.6,1.3315488e-07
-26.55,-38.55,1.2218918400000002e-07
-26.55,-38.5,2.5064448e-08
-26.55,-38.45,2.5064448e-08
-26.55,-38.4,7.206028800000001e-08
-26.55,-38.35,5.0128896e-08
-26.55,-38.3,4.699584e-08
-26.55,-38.25,6.8927232e-08
-26.55,-38.2,7.5193344e-08
-26.55,-38.15,7.5193344e-08
-26.55,-37.85,4.6995839999999995e-08
-26.55,-37.6,4.5429311999999996e-08
-26.55,-37.35,4.3862784e-08
-26.55,-37.3,2.1931392e-08
-26.55,-37.15,2.1931392e-08
-26.55,-37.05,4.6995839999999995e-08
-26.55,-37.0,4.8562368e-08
-26.55,-36.9,2.3497919999999997e-08
-26.55,-36.8,2.3497919999999997e-08
-26.55,-36.75,7.206028799999998e-08
-26.5,-51.9,2.9764031999999998e-08
-26.5,-51.7,6.109459200000001e-08
-26.5,-51.65,2.9764031999999998e-08
-26.5,-51.6,6.422764799999999e-08
-26.5,-51.55,1.0965696000000001e-07
-26.5,-51.5,3.4463616e-08
-26.5,-51.45,2.0364864e-07
-26.5,-51.4,6.422764799999999e-08
-26.5,-51.35,1.62918912e-07
-26.5,-51.3,2.49077952e-07
-26.5,-51.25,2.7570892800000005e-07
-26.5,-51.2,3.33670464e-07
-26.5,-51.15,3.00773376e-07
-26.5,-51.1,3.8066630399999997e-07
-26.5,-51.05,4.4959353599999995e-07
-26.5,-51.0,4.4959353599999995e-07
-26.5,-50.95,3.57168384e-07
-26.5,-50.9,5.7178272e-07
-26.5,-50.85,2.22446976e-07
-26.5,-50.8,2.80408512e-07
-26.5,-50.75,3.11739072e-07
-26.5,-50.7,2.7570892800000005e-07
-26.5,-50.65,1.8171724799999998e-07
-26.5,-50.6,2.1931392000000003e-07
-26.5,-50.55,3.1330559999999996e-08
-26.5,-50.5,3.7596672e-08
-26.5,-50.45,6.266111999999999e-08
-26.5,-50.4,7.5193344e-08
-26.5,-50.35,1.26888768e-07
-26.5,-50.3,1.4098752e-07
-26.5,-50.25,1.00257792e-07
-26.5,-50.2,3.7596672e-08
-26.5,-50.15,3.7596672e-08
-26.5,-50.1,1.7231808e-07
-26.5,-50.05,1.95816e-07
-26.5,-50.0,8.4592512e-08
-26.5,-49.95,2.60043648e-07
-26.5,-49.9,6.5794176e-08
-26.5,-49.85,3.0390643199999995e-07
-26.5,-49.8,2.22446976e-07
-26.5,-49.75,2.3654572799999997e-07
-26.5,-49.7,3.16438656e-07
-26.5,-49.65,2.86674624e-07
-26.5,-49.6,5.185207679999999e-07
-26.5,-49.55,7.848305279999999e-07
-26.5,-49.5,8.333928959999999e-07
-26.5,-49.45,1.040174592e-06
-26.5,-49.4,1.001011392e-06
-26.5,-49.35,1.7372795519999998e-06
-26.5,-49.3,1.361312832e-06
-26.5,-49.25,2.000456256e-06
-26.5,-49.2,2.103847104e-06
-26.5,-49.15,1.690283712e-06
-26.5,-49.1,1.604124672e-06
-26.5,-49.05,2.4531828479999997e-06
-26.5,-49.0,1.704382464e-06
-26.5,-48.95,8.8508832e-07
-26.5,-48.9,1.1748959999999999e-06
-26.5,-48.85,1.317450048e-06
-26.5,-48.8,1.923696384e-06
-26.5,-48.75,1.9722587519999996e-06
-26.5,-48.7,1.102835712e-06
-26.5,-48.65,1.319016576e-06
-26.5,-48.6,1.325282688e-06
-26.5,-48.55,2.1398772479999997e-06
-26.5,-48.5,2.5033117439999996e-06
-26.5,-48.45,4.4160424319999995e-06
-26.5,-48.4,4.9815590399999995e-06
-26.5,-48.35,5.818084992e-06
-26.5,-48.3,5.783621376e-06
-26.5,-48.25,6.689074559999999e-06
-26.5,-48.2,5.406088128e-06
-26.5,-48.15,6.1517554559999995e-06
-26.5,-48.1,5.697462335999999e-06
-26.5,-48.05,3.93981792e-06
-26.5,-48.0,5.915209728e-06
-26.5,-47.95,7.249891583999999e-06
-26.5,-47.9,7.22169408e-06
-26.5,-47.85,6.982015295999999e-06
-26.5,-47.8,7.940730431999999e-06
-26.5,-47.75,9.331807296e-06
-26.5,-47.7,8.728694016e-06
-26.5,-47.65,8.810153472e-06
-26.5,-47.6,9.041999616e-06
-26.5,-47.55,1.0044577535999998e-05
-26.5,-47.5,1.1703530687999999e-05
-26.5,-47.45,1.1058121151999999e-05
-26.5,-47.4,1.1087885184e-05
-26.5,-47.35,9.627881088e-06
-26.5,-47.3,8.827385279999999e-06
-26.5,-47.25,9.139124352e-06
-26.5,-47.2,9.596550528e-06
-26.5,-47.15,1.1565676224e-05
-26.5,-47.1,1.6182234239999998e-05
-26.5,-47.05,2.0283404543999996e-05
-26.5,-47.0,2.2323024e-05
-26.5,-46.95,2.5167838848e-05
-26.5,-46.9,2.2456178879999998e-05
-26.5,-46.85,2.4896829504e-05
-26.5,-46.8,2.3032661184e-05
-26.5,-46.75,1.8400437888e-05
-26.5,-46.7,1.7670435839999997e-05
-26.5,-46.65,2.3761096703999997e-05
-26.5,-46.6,2.3038927295999998e-05
-26.5,-46.55,2.4715112255999997e-05
-26.5,-46.5,2.2186736064e-05
-26.5,-46.45,2.3967878399999998e-05
-26.5,-46.4,2.8672161983999997e-05
-26.5,-46.35,2.8908707711999997e-05
-26.5,-46.3,2.94507264e-05
-26.5,-46.25,4.0266035712000005e-05
-26.5,-46.2,3.210599136e-05
-26.5,-46.15,2.8667462400000002e-05
-26.5,-46.1,2.8645531008e-05
-26.5,-46.05,2.7664884479999998e-05
-26.5,-46.0,2.5333890815999995e-05
-26.5,-45.95,2.6063892864e-05
-26.5,-45.9,2.4005475071999997e-05
-26.5,-45.85,2.4184059263999996e-05
-26.5,-45.8,2.3532383615999997e-05
-26.5,-45.75,2.466498336e-05
-26.5,-45.7,1.929179232e-05
-26.5,-45.65,2.0291237184e-05
-26.5,-45.6,2.078782656e-05
-26.5,-45.55,1.7112751871999998e-05
-26.5,-45.5,1.7081421312e-05
-26.5,-45.45,1.7908548095999998e-05
-26.5,-45.4,1.778792544e-05
-26.5,-45.35,1.7258438976e-05
-26.5,-45.3,1.4695599167999997e-05
-26.5,-45.25,1.561828416e-05
-26.5,-45.2,1.3544201087999999e-05
-26.5,-45.15,1.3517570112e-05
-26.5,-45.1,1.3295123136e-05
-26.5,-45.05,1.1999604479999999e-05
-26.5,-45.0,1.2770336256000001e-05
-26.5,-44.95,1.4065854912000001e-05
-26.5,-44.9,1.2629348735999998e-05
-26.5,-44.85,1.3194865344e-05
-26.5,-44.8,1.2400635648e-05
-26.5,-44.75,1.32763248e-05
-26.5,-44.7,1.0845073344e-05
-26.5,-44.65,9.464962176e-06
-26.5,-44.6,9.051398784e-06
-26.5,-44.55,8.669165952e-06
-26.5,-44.5,8.35742688e-06
-26.5,-44.45,9.178287551999999e-06
-26.5,-44.4,8.901012096e-06
-26.5,-44.35,7.713583872e-06
-26.5,-44.3,7.685386367999999e-06
-26.5,-44.25,7.613326079999999e-06
-26.5,-44.2,9.334940352e-06
-26.5,-44.15,8.832084863999999e-06
-26.5,-44.1,8.078584896e-06
-26.5,-44.05,7.050942528e-06
-26.5,-44.0,8.46708384e-06
-26.5,-43.95,7.437874944e-06
-26.5,-43.9,6.9303198720000005e-06
-26.5,-43.85,6.828495552e-06
-26.5,-43.8,6.706306368000001e-06
-26.5,-43.75,6.443129663999999e-06
-26.5,-43.7,5.509478976e-06
-26.5,-43.65,5.520444672e-06
-26.5,-43.6,4.679219136e-06
-26.5,-43.55,4.474003968e-06
-26.5,-43.5,4.4082097919999995e-06
-26.5,-43.45,4.038509184e-06
-26.5,-43.4,3.7440019200000003e-06
-26.5,-43.35,3.4902243839999996e-06
-26.5,-43.3,3.0030341759999998e-06
-26.5,-43.25,3.106425024e-06
-26.5,-43.2,4.0855050240000005e-06
-26.5,-43.15,3.664108992e-06
-26.5,-43.1,4.099603776e-06
-26.5,-43.05,3.16438656e-06
-26.5,-43.0,2.415586176e-06
-26.5,-42.95,2.439084096e-06
-26.5,-42.9,1.6448544e-06
-26.5,-42.85,1.561828416e-06
-26.5,-42.8,1.35504672e-06
-26.5,-42.75,1.7466787199999998e-06
-26.5,-42.7,1.301784768e-06
-26.5,-42.65,8.60023872e-07
-26.5,-42.6,9.54015552e-07
-26.5,-42.55,9.853461119999999e-07
-26.5,-42.5,7.848305279999999e-07
-26.5,-42.45,1.2187587839999999e-06
-26.5,-42.4,6.61074816e-07
-26.5,-42.35,7.879635840000001e-07
-26.5,-42.3,8.19294144e-07
-26.5,-42.25,7.81697472e-07
-26.5,-42.2,8.58457344e-07
-26.5,-42.15,8.86654848e-07
-26.5,-42.1,8.224271999999998e-07
-26.5,-42.05,7.47233856e-07
-26.5,-42.0,7.53499968e-07
-26.5,-41.95,7.660321919999999e-07
-26.5,-41.9,7.97362752e-07
-26.5,-41.85,6.5794176e-07
-26.5,-41.8,6.86139264e-07
-26.5,-41.75,3.18005184e-07
-26.5,-41.7,4.0729728e-07
-26.5,-41.65,5.20087296e-07
-26.5,-41.6,3.11739072e-07
-26.5,-41.55,2.5691059199999997e-07
-26.5,-41.5,1.55086272e-07
-26.5,-41.45,2.16180864e-07
-26.5,-41.4,2.75708928e-07
-26.5,-41.35,2.0834822399999997e-07
-26.5,-41.3,3.35236992e-07
-26.5,-41.25,2.3654572799999997e-07
-26.5,-41.2,2.1304780799999995e-07
-26.5,-41.15,3.57168384e-07
-26.5,-41.1,3.65001024e-07
-26.5,-41.05,4.1669644799999995e-07
-26.5,-41.0,3.5560185599999994e-07
-26.5,-40.95,1.83283776e-07
-26.5,-40.9,2.3654572799999997e-07
-26.5,-40.85,2.6787628799999997e-07
-26.5,-40.8,1.1905612799999999e-07
-26.5,-40.75,1.6448544e-07
-26.5,-40.7,2.6474323199999995e-07
-26.5,-40.65,2.1931391999999998e-07
-26.5,-40.6,2.1148128e-07
-26.5,-40.55,7.832639999999999e-08
-26.5,-40.5,2.4594489599999996e-07
-26.5,-40.45,2.2714655999999998e-07
-26.5,-40.4,2.14614336e-07
-26.5,-40.35,5.7961536e-08
-26.5,-40.3,1.53519744e-07
-26.5,-40.25,3.9163199999999996e-08
-26.5,-40.2,1.5195321599999997e-07
-26.5,-40.15,1.36287936e-07
-26.5,-40.1,1.20622656e-07
-26.5,-40.05,1.15923072e-07
-26.5,-40.0,1.11223488e-07
-26.5,-39.95,1.23755712e-07
-26.5,-39.9,1.62918912e-07
-26.5,-39.85,2.0834822399999997e-07
-26.5,-39.8,1.0652390399999998e-07
-26.5,-39.75,1.20622656e-07
-26.5,-39.7,9.085862399999999e-08
-26.5,-39.65,1.4098752e-07
-26.5,-39.6,9.085862399999999e-08
-26.5,-39.55,2.17747392e-07
-26.5,-39.5,9.555820799999999e-08
-26.5,-39.45,8.4592512e-08
-26.5,-39.4,1.1748960000000001e-07
-26.5,-39.35,2.75708928e-07
-26.5,-39.3,1.9111641599999998e-07
-26.5,-39.25,1.20622656e-07
-26.5,-39.2,2.53777536e-07
-26.5,-39.15,1.8171724800000004e-07
-26.5,-39.1,1.73884608e-07
-26.5,-39.05,1.0182432e-07
-26.5,-39.0,2.0991475199999998e-07
-26.5,-38.95,2.0678169600000001e-07
-26.5,-38.9,2.0991475199999998e-07
-26.5,-38.85,1.94249472e-07
-26.5,-38.8,1.5665279999999998e-07
-26.5,-38.75,2.8824115200000004e-07
-26.5,-38.7,1.0495737599999999e-07
-26.5,-38.65,1.0339084800000001e-07
-26.5,-38.6,6.8927232e-08
-26.5,-38.55,2.1931392e-08
-26.5,-38.5,6.266111999999999e-08
-26.5,-38.45,6.7360704e-08
-26.5,-38.4,6.8927232e-08
-26.5,-38.35,7.049376e-08
-26.5,-38.3,1.6605196799999997e-07
-26.5,-38.25,2.5064448e-08
-26.5,-38.2,8.9292096e-08
-26.5,-38.1,2.5064448e-08
-26.5,-38.05,2.5064448e-08
-26.5,-37.9,2.1931392e-08
-26.5,-37.7,2.1931392e-08
-26.5,-37.65,4.5429311999999996e-08
-26.5,-37.6,2.1931392e-08
-26.5,-37.55,2.1931392e-08
-26.5,-37.5,2.1931392e-08
-26.5,-37.3,4.6995839999999995e-08
-26.5,-37.25,2.1931392e-08
-26.5,-37.05,2.5064448e-08
-26.5,-37.0,2.5064448e-08
-26.5,-36.95,4.8562368e-08
-26.5,-36.85,4.8562368e-08
-26.5,-36.8,4.8562368e-08
-26.45,-51.65,1.3315488e-07
-26.45,-51.6,6.7360704e-08
-26.45,-51.45,2.1618086399999998e-07
-26.45,-51.4,1.62918912e-07
-26.45,-51.35,1.06523904e-07
-26.45,-51.3,2.3654572799999997e-07
-26.45,-51.25,1.59785856e-07
-26.45,-51.2,4.3706131199999997e-07
-26.45,-51.15,3.33670464e-07
-26.45,-51.1,6.908388479999998e-07
-26.45,-51.05,4.3392825599999994e-07
-26.45,-51.0,4.542931200000001e-07
-26.45,-50.95,4.99722432e-07
-26.45,-50.9,5.091216e-07
-26.45,-50.85,7.14336768e-07
-26.45,-50.8,6.87705792e-07
-26.45,-50.75,3.08606016e-07
-26.45,-50.7,3.5560185599999994e-07
-26.45,-50.65,2.72575872e-07
-26.45,-50.6,1.00257792e-07
-26.45,-50.55,1.37854464e-07
-26.45,-50.5,7.5193344e-08
-26.45,-50.45,1.06523904e-07
-26.45,-50.4,1.45687104e-07
-26.45,-50.35,1.8641683200000002e-07
-26.45,-50.3,1.6448544e-07
-26.45,-50.25,2.24013504e-07
-26.45,-50.2,1.2218918400000002e-07
-26.45,-50.15,2.7884198399999997e-07
-26.45,-50.1,1.7231808e-07
-26.45,-49.95,3.2897087999999995e-08
-26.45,-49.9,1.9738252799999997e-07
-26.45,-49.85,3.603014399999999e-08
-26.45,-49.8,2.16180864e-07
-26.45,-49.75,1.7075155199999998e-07
-26.45,-49.7,5.45151744e-07
-26.45,-49.65,3.38370048e-07
-26.45,-49.6,6.5010912e-07
-26.45,-49.55,7.70731776e-07
-26.45,-49.5,1.093436544e-06
-26.45,-49.45,1.286119488e-06
-26.45,-49.4,1.5680945280000001e-06
-26.45,-49.35,9.837795839999999e-07
-26.45,-49.3,1.0699386239999998e-06
-26.45,-49.25,1.998889728e-06
-26.45,-49.2,2.2808647679999997e-06
-26.45,-49.15,1.8093398399999999e-06
-26.45,-49.1,2.171207808e-06
-26.45,-49.05,1.84850304e-06
-26.45,-49.0,1.820305536e-06
-26.45,-48.95,1.9832244479999997e-06
-26.45,-48.9,1.447471872e-06
-26.45,-48.85,2.446916736e-06
-26.45,-48.8,2.1195123840000002e-06
-26.45,-48.75,3.38370048e-06
-26.45,-48.7,2.008288896e-06
-26.45,-48.65,2.033353344e-06
-26.45,-48.6,1.701249408e-06
-26.45,-48.55,1.4333731200000002e-06
-26.45,-48.5,3.5011900799999996e-06
-26.45,-48.45,3.878723328e-06
-26.45,-48.4,6.173686847999999e-06
-26.45,-48.35,5.050486271999999e-06
-26.45,-48.3,7.0995048959999995e-06
-26.45,-48.25,6.4415631359999996e-06
-26.45,-48.2,5.797720128e-06
-26.45,-48.15,6.328773119999999e-06
-26.45,-48.1,5.793020543999999e-06
-26.45,-48.05,5.9982357119999995e-06
-26.45,-48.0,6.1877856e-06
-26.45,-47.95,6.3804685439999995e-06
-26.45,-47.9,7.759013184e-06
-26.45,-47.85,8.348027712e-06
-26.45,-47.8,1.0412711616000001e-05
-26.45,-47.75,1.0097839488000001e-05
-26.45,-47.7,9.173587968e-06
-26.45,-47.65,9.145390464e-06
-26.45,-47.6,1.0096272959999999e-05
-26.45,-47.55,1.0238827008e-05
-26.45,-47.5,1.3398513984e-05
-26.45,-47.45,1.1101983935999999e-05
-26.45,-47.4,1.067588832e-05
-26.45,-47.35,1.012760352e-05
-26.45,-47.3,1.1814754176e-05
-26.45,-47.25,1.015110144e-05
-26.45,-47.2,9.902023487999998e-06
-26.45,-47.15,1.1766191807999998e-05
-26.45,-47.1,1.4643903743999999e-05
-26.45,-47.05,2.2355921088e-05
-26.45,-47.0,2.6054493696e-05
-26.45,-46.95,2.5908806592000002e-05
-26.45,-46.9,2.7063337728e-05
-26.45,-46.85,2.5963635072000002e-05
-26.45,-46.8,2.4440969856e-05
-26.45,-46.75,2.0805058368e-05
-26.45,-46.7,2.102280576e-05
-26.45,-46.65,2.3786161152e-05
-26.45,-46.6,2.7805872e-05
-26.45,-46.55,2.7558360575999996e-05
-26.45,-46.5,2.529159456e-05
-26.45,-46.45,2.8000121471999996e-05
-26.45,-46.4,3.0371844864000003e-05
-26.45,-46.35,3.476908896e-05
-26.45,-46.3,3.539256710399999e-05
-26.45,-46.25,3.9338651136e-05
-26.45,-46.2,3.4588938239999997e-05
-26.45,-46.15,2.8009520639999997e-05
-26.45,-46.1,3.1571805312e-05
-26.45,-46.05,3.0356179584e-05
-26.45,-46.0,2.7323381376000004e-05
-26.45,-45.95,2.3897384639999998e-05
-26.45,-45.9,2.5958935487999996e-05
-26.45,-45.85,2.5363654848000005e-05
-26.45,-45.8,2.6923916736e-05
-26.45,-45.75,2.4039938687999998e-05
-26.45,-45.7,2.2907338944e-05
-26.45,-45.65,2.1409738176e-05
-26.45,-45.6,1.9493874432e-05
-26.45,-45.55,2.051368416e-05
-26.45,-45.5,1.9578466943999998e-05
-26.45,-45.45,1.979308128e-05
-26.45,-45.4,1.9304324544e-05
-26.45,-45.35,1.6110173951999997e-05
-26.45,-45.3,1.5607318463999998e-05
-26.45,-45.25,1.4903947392e-05
-26.45,-45.2,1.4137915199999998e-05
-26.45,-45.15,1.4506049279999999e-05
-26.45,-45.1,1.6237062719999998e-05
-26.45,-45.05,1.3711819584e-05
-26.45,-45.0,1.4153580479999998e-05
-26.45,-44.95,1.4993239487999998e-05
-26.45,-44.9,1.1351061888e-05
-26.45,-44.85,1.3110272831999999e-05
-26.45,-44.8,1.4368194816e-05
-26.45,-44.75,1.3702420415999999e-05
-26.45,-44.7,1.3445509824e-05
-26.45,-44.65,1.0677454848e-05
-26.45,-44.6,9.250347840000001e-06
-26.45,-44.55,9.261313536e-06
-26.45,-44.5,9.77513472e-06
-26.45,-44.45,9.366270912e-06
-26.45,-44.4,1.0345350911999999e-05
-26.45,-44.35,8.305731456e-06
-26.45,-44.3,8.720861376e-06
-26.45,-44.25,9.170454912e-06
-26.45,-44.2,9.098394623999998e-06
-26.45,-44.15,8.722427904e-06
-26.45,-44.1,8.308864512e-06
-26.45,-44.05,8.371525632000001e-06
-26.45,-44.0,1.0038311424e-05
-26.45,-43.95,8.224272e-06
-26.45,-43.9,6.9851483519999995e-06
-26.45,-43.85,7.090105728e-06
-26.45,-43.8,7.990859328e-06
-26.45,-43.75,6.862959167999999e-06
-26.45,-43.7,6.681241919999999e-06
-26.45,-43.65,5.625402047999999e-06
-26.45,-43.6,3.894388608e-06
-26.45,-43.55,4.969026816e-06
-26.45,-43.5,4.1638314239999995e-06
-26.45,-43.45,4.702717056e-06
-26.45,-43.4,3.7377358079999993e-06
-26.45,-43.35,3.79099776e-06
-26.45,-43.3,3.566984256e-06
-26.45,-43.25,3.4463616e-06
-26.45,-43.2,4.079238912e-06
-26.45,-43.15,3.6531432959999997e-06
-26.45,-43.1,3.6547098239999996e-06
-26.45,-43.05,2.7335913599999995e-06
