LAT,LON,Total_Rn2200100
-27.7,-42.9,3.936e-09
-27.7,-42.8,3.936e-09
-27.65,-43.0,3.936e-09
-27.65,-42.9,8.1344e-09
-27.6,-43.1,3.936e-09
-27.6,-43.05,3.936e-09
-27.6,-42.95,3.936e-09
-27.55,-43.1,3.936e-09
-27.55,-43.0,8.1344e-09
-27.55,-42.95,8.1344e-09
-27.5,-43.2,3.936e-09
-27.5,-43.1,8.1344e-09
-27.5,-43.05,2.0204799999999997e-08
-27.5,-42.95,8.1344e-09
-27.45,-43.25,3.936e-09
-27.45,-43.15,2.0204799999999997e-08
-27.45,-43.1,8.1344e-09
-27.45,-43.05,3.936e-09
-27.45,-43.0,1.67936e-08
-27.4,-43.3,3.936e-09
-27.4,-43.25,8.1344e-09
-27.4,-43.2,1.2070399999999998e-08
-27.4,-43.15,1.2070399999999998e-08
-27.4,-43.1,1.2332800000000001e-08
-27.4,-43.05,1.62688e-08
-27.35,-43.4,3.936e-09
-27.35,-43.3,3.936e-09
-27.35,-43.25,2.04672e-08
-27.35,-43.15,8.1344e-09
-27.35,-43.1,4.1984e-09
-27.35,-43.05,4.4608e-09
-27.3,-43.4,4.1984e-09
-27.3,-43.35,3.936e-09
-27.3,-43.3,1.2332800000000001e-08
-27.3,-43.25,8.1344e-09
-27.3,-43.2,1.2595199999999999e-08
-27.3,-43.15,8.9216e-09
-27.3,-43.05,4.4608e-09
-27.25,-43.45,9.184000000000001e-09
-27.25,-43.4,9.184000000000001e-09
-27.25,-43.35,4.1984e-09
-27.25,-43.3,8.659200000000001e-09
-27.25,-43.25,2.07296e-08
-27.25,-43.2,1.81056e-08
-27.25,-43.15,4.4608e-09
-27.2,-43.5,1.02336e-08
-27.2,-43.45,4.9856e-09
-27.2,-43.4,4.1984e-09
-27.2,-43.35,2.8864e-08
-27.2,-43.3,1.67936e-08
-27.2,-43.25,2.624e-08
-27.2,-43.2,4.4608e-09
-27.15,-43.55,1.52192e-08
-27.15,-43.5,2.8864e-08
-27.15,-43.4,1.67936e-08
-27.15,-43.35,2.624e-08
-27.15,-43.3,4.4608e-09
-27.15,-43.25,1.36448e-08
-27.15,-43.2,9.184000000000001e-09
-27.15,-43.15,4.4608e-09
-27.15,-42.95,3.936e-09
-27.1,-43.55,2.04672e-08
-27.1,-43.5,3.4111999999999995e-08
-27.1,-43.45,8.659200000000001e-09
-27.1,-43.4,4.4608e-09
-27.1,-43.35,2.624e-08
-27.1,-43.05,3.936e-09
-27.05,-46.4,6.035199999999999e-09
-27.05,-43.7,4.9856e-09
-27.05,-43.65,1.52192e-08
-27.05,-43.6,1.02336e-08
-27.05,-43.55,9.184000000000001e-09
-27.05,-43.5,1.67936e-08
-27.05,-43.45,2.624e-08
-27.05,-43.4,4.4608e-09
-27.05,-43.35,1.36448e-08
-27.05,-43.3,4.4608e-09
-27.05,-43.25,9.184000000000001e-09
-27.0,-46.45,1.2070399999999998e-08
-27.0,-46.4,1.81056e-08
-27.0,-43.8,4.9856e-09
-27.0,-43.75,1.52192e-08
-27.0,-43.7,4.9856e-09
-27.0,-43.65,4.9856e-09
-27.0,-43.6,1.8368000000000003e-08
-27.0,-43.55,1.8892799999999998e-08
-27.0,-43.5,3.1488e-08
-27.0,-43.45,4.4608e-09
-27.0,-43.4,1.81056e-08
-26.95,-46.6,1.2070399999999998e-08
-26.95,-45.95,6.035199999999999e-09
-26.95,-43.8,4.9856e-09
-26.95,-43.75,4.9856e-09
-26.95,-43.7,2.04672e-08
-26.95,-43.65,4.9856e-09
-26.95,-43.6,9.7088e-09
-26.95,-43.55,1.36448e-08
-26.95,-43.5,2.624e-08
-26.95,-43.45,9.184000000000001e-09
-26.95,-43.4,1.36448e-08
-26.95,-43.35,1.81056e-08
-26.95,-42.75,3.936e-09
-26.9,-46.6,1.2070399999999998e-08
-26.9,-46.55,6.035199999999999e-09
-26.9,-46.5,6.035199999999999e-09
-26.9,-46.45,6.035199999999999e-09
-26.9,-43.85,1.52192e-08
-26.9,-43.8,4.9856e-09
-26.9,-43.75,1.02336e-08
-26.9,-43.7,1.02336e-08
-26.9,-43.65,3.936e-08
-26.9,-43.6,1.4694400000000001e-08
-26.9,-43.55,9.184000000000001e-09
-26.9,-43.5,9.184000000000001e-09
-26.9,-43.45,1.81056e-08
-26.9,-43.4,4.4608e-09
-26.85,-46.7,6.035199999999999e-09
-26.85,-46.65,2.4140799999999997e-08
-26.85,-46.55,1.2070399999999998e-08
-26.85,-46.5,6.035199999999999e-09
-26.85,-46.45,2.4140799999999997e-08
-26.85,-46.4,1.2070399999999998e-08
-26.85,-46.05,1.2070399999999998e-08
-26.85,-46.0,6.035199999999999e-09
-26.85,-43.9,1.02336e-08
-26.85,-43.85,1.52192e-08
-26.85,-43.8,1.52192e-08
-26.85,-43.75,3.1488e-08
-26.85,-43.7,1.60064e-08
-26.85,-43.65,1.4694400000000001e-08
-26.85,-43.6,1.81056e-08
-26.85,-43.55,1.81056e-08
-26.85,-43.5,1.81056e-08
-26.85,-43.45,1.36448e-08
-26.85,-43.4,1.36448e-08
-26.85,-43.35,4.4608e-09
-26.8,-46.7,1.2070399999999998e-08
-26.8,-46.65,3.75232e-08
-26.8,-46.6,2.4140799999999997e-08
-26.8,-46.55,1.81056e-08
-26.8,-46.45,2.5715199999999997e-08
-26.8,-46.4,6.035199999999999e-09
-26.8,-46.35,1.2857600000000002e-08
-26.8,-46.2,1.81056e-08
-26.8,-46.15,6.035199999999999e-09
-26.8,-46.1,1.2070399999999998e-08
-26.8,-46.05,1.2070399999999998e-08
-26.8,-46.0,4.1984e-08
-26.8,-45.95,1.39072e-08
-26.8,-44.0,4.9856e-09
-26.8,-43.95,2.54528e-08
-26.8,-43.9,2.54528e-08
-26.8,-43.85,3.1488e-08
-26.8,-43.8,2.624e-08
-26.8,-43.75,1.7055999999999997e-08
-26.8,-43.7,3.936e-08
-26.8,-43.65,1.36448e-08
-26.8,-43.6,1.36448e-08
-26.8,-43.55,9.184000000000001e-09
-26.8,-43.5,2.28288e-08
-26.8,-43.4,8.3968e-09
-26.8,-42.9,3.936e-09
-26.75,-46.75,6.0352e-08
-26.75,-46.7,3.75232e-08
-26.75,-46.65,4.1984e-08
-26.75,-46.6,4.959359999999999e-08
-26.75,-46.55,3.2275199999999994e-08
-26.75,-46.5,6.035199999999999e-09
-26.75,-46.45,2.5715199999999997e-08
-26.75,-46.4,2.4928e-08
-26.75,-46.2,1.81056e-08
-26.75,-46.15,1.2070399999999998e-08
-26.75,-46.1,1.81056e-08
-26.75,-46.05,5.5104e-08
-26.75,-46.0,1.99424e-08
-26.75,-45.75,6.035199999999999e-09
-26.75,-44.0,4.9856e-09
-26.75,-43.95,1.52192e-08
-26.75,-43.9,3.6736000000000005e-08
-26.75,-43.85,2.54528e-08
-26.75,-43.8,2.8864e-08
-26.75,-43.75,5.7728e-09
-26.75,-43.7,2.4928e-08
-26.75,-43.65,4.4608e-09
-26.75,-43.6,1.81056e-08
-26.75,-43.55,9.184000000000001e-09
-26.75,-43.5,4.4608e-09
-26.75,-43.05,8.1344e-09
-26.75,-43.0,3.936e-09
-26.75,-42.6,3.936e-09
-26.7,-46.75,6.0352e-08
-26.7,-46.7,5.4054400000000004e-08
-26.7,-46.65,6.0352e-08
-26.7,-46.6,4.88064e-08
-26.7,-46.55,2.5715199999999997e-08
-26.7,-46.5,6.035199999999999e-09
-26.7,-46.45,5.7728e-08
-26.7,-46.4,1.2070399999999998e-08
-26.7,-46.25,1.2070399999999998e-08
-26.7,-46.2,3.6736000000000005e-08
-26.7,-46.15,1.81056e-08
-26.7,-46.1,3.12256e-08
-26.7,-46.05,1.91552e-08
-26.7,-46.0,2.624e-08
-26.7,-45.95,2.0992e-08
-26.7,-44.0,2.54528e-08
-26.7,-43.95,2.04672e-08
-26.7,-43.9,3.1488e-08
-26.7,-43.85,1.7055999999999997e-08
-26.7,-43.8,4.8544e-08
-26.7,-43.75,3.6736000000000005e-08
-26.7,-43.7,1.8368000000000003e-08
-26.7,-43.65,9.184000000000001e-09
-26.7,-43.6,4.4608e-09
-26.7,-43.55,9.184000000000001e-09
-26.7,-43.05,3.936e-09
-26.65,-47.4,1.2070399999999998e-08
-26.65,-46.75,1.0312319999999999e-07
-26.65,-46.7,1.1545600000000001e-07
-26.65,-46.65,7.872e-08
-26.65,-46.6,4.9856e-08
-26.65,-46.55,4.51328e-08
-26.65,-46.5,4.4608e-08
-26.65,-46.45,1.8892799999999998e-08
-26.65,-46.4,1.36448e-08
-26.65,-46.25,2.4140799999999997e-08
-26.65,-46.2,4.959359999999999e-08
-26.65,-46.15,5.5104e-08
-26.65,-46.1,3.12256e-08
-26.65,-46.05,7.0848e-09
-26.65,-46.0,2.8864e-08
-26.65,-45.95,6.035199999999999e-09
-26.65,-44.1,1.52192e-08
-26.65,-44.05,3.1488e-08
-26.65,-44.0,4.9856e-09
-26.65,-43.95,3.1488e-08
-26.65,-43.9,1.7055999999999997e-08
-26.65,-43.85,1.12832e-08
-26.65,-43.8,2.8864e-08
-26.65,-43.75,5.7728e-09
-26.65,-43.7,2.28288e-08
-26.65,-43.65,1.81056e-08
-26.65,-43.6,2.624e-08
-26.65,-43.55,8.9216e-09
-26.65,-43.35,3.936e-09
-26.65,-43.3,4.7231999999999996e-09
-26.65,-43.0,3.936e-09
-26.6,-47.4,6.035199999999999e-09
-26.6,-47.05,1.2070399999999998e-08
-26.6,-46.8,4.80192e-08
-26.6,-46.75,1.5744e-07
-26.6,-46.7,2.12544e-07
-26.6,-46.65,8.10816e-08
-26.6,-46.6,8.29184e-08
-26.6,-46.55,4.53952e-08
-26.6,-46.5,6.297600000000001e-08
-26.6,-46.45,3.17504e-08
-26.6,-46.4,1.968e-08
-26.6,-46.35,1.3382400000000002e-08
-26.6,-46.3,6.035199999999999e-09
-26.6,-46.25,1.81056e-08
-26.6,-46.2,9.157759999999999e-08
-26.6,-46.15,5.0380799999999995e-08
-26.6,-46.1,3.12256e-08
-26.6,-46.05,2.4140799999999997e-08
-26.6,-46.0,2.8864e-08
-26.6,-45.95,1.312e-08
-26.6,-45.4,1.2857600000000002e-08
-26.6,-45.35,1.2070399999999998e-08
-26.6,-45.15,6.035199999999999e-09
-26.6,-44.15,1.02336e-08
-26.6,-44.1,1.02336e-08
-26.6,-44.05,3.1488e-08
-26.6,-44.0,1.94176e-08
-26.6,-43.95,2.624e-08
-26.6,-43.9,2.28288e-08
-26.6,-43.85,1.12832e-08
-26.6,-43.8,9.184000000000001e-09
-26.6,-43.75,1.8368000000000003e-08
-26.6,-43.7,4.4608e-09
-26.6,-43.65,2.65024e-08
-26.6,-43.6,8.3968e-09
-26.6,-43.55,4.4608e-09
-26.6,-43.45,3.936e-09
-26.6,-43.25,3.936e-09
-26.6,-43.2,3.936e-09
-26.6,-41.1,3.936e-09
-26.55,-47.4,6.035199999999999e-09
-26.55,-46.8,4.2771200000000004e-08
-26.55,-46.75,1.398592e-07
-26.55,-46.7,1.792192e-07
-26.55,-46.65,1.4510720000000001e-07
-26.55,-46.6,4.4608e-08
-26.55,-46.55,4.51328e-08
-26.55,-46.5,5.8252799999999995e-08
-26.55,-46.45,6.45504e-08
-26.55,-46.4,3.7785599999999997e-08
-26.55,-46.35,1.36448e-08
-26.55,-46.3,6.035199999999999e-09
-26.55,-46.25,2.4928e-08
-26.55,-46.2,1.0548479999999998e-07
-26.55,-46.15,6.27136e-08
-26.55,-46.1,7.29472e-08
-26.55,-46.05,4.6969599999999995e-08
-26.55,-46.0,2.8864e-08
-26.55,-45.95,2.5190399999999998e-08
-26.55,-45.9,1.81056e-08
-26.55,-45.7,6.035199999999999e-09
-26.55,-45.65,6.035199999999999e-09
-26.55,-45.5,6.035199999999999e-09
-26.55,-45.45,1.2857599999999998e-08
-26.55,-45.4,6.035199999999999e-09
-26.55,-45.2,1.81056e-08
-26.55,-45.1,6.035199999999999e-09
-26.55,-44.2,5.248e-09
-26.55,-44.15,1.02336e-08
-26.55,-44.1,2.04672e-08
-26.55,-44.05,2.04672e-08
-26.55,-44.0,1.12832e-08
-26.55,-43.95,5.7728e-09
-26.55,-43.9,3.9097599999999995e-08
-26.55,-43.85,1.15456e-08
-26.55,-43.75,3.6736000000000005e-08
-26.55,-43.7,1.36448e-08
-26.55,-43.65,1.36448e-08
-26.55,-43.6,1.75808e-08
-26.55,-43.3,8.1344e-09
-26.55,-43.25,3.936e-09
-26.5,-47.45,1.2070399999999998e-08
-26.5,-47.4,1.81056e-08
-26.5,-47.1,1.81056e-08
-26.5,-47.05,1.2070399999999998e-08
-26.5,-46.95,1.2070399999999998e-08
-26.5,-46.85,6.035199999999999e-09
-26.5,-46.8,6.0352e-08
-26.5,-46.75,6.8224e-08
-26.5,-46.7,1.8263039999999998e-07
-26.5,-46.65,1.671488e-07
-26.5,-46.6,5.7728000000000006e-08
-26.5,-46.55,9.184000000000001e-08
-26.5,-46.5,3.4111999999999995e-08
-26.5,-46.45,5.85152e-08
-26.5,-46.4,5.2217599999999996e-08
-26.5,-46.35,5.0118399999999994e-08
-26.5,-46.3,3.1488e-08
-26.5,-46.25,5.56288e-08
-26.5,-46.2,9.918719999999998e-08
-26.5,-46.15,1.4510720000000001e-07
-26.5,-46.1,8.10816e-08
-26.5,-46.05,1.2857600000000002e-08
-26.5,-46.0,2.7027200000000002e-08
-26.5,-45.95,1.3382400000000002e-08
-26.5,-45.75,6.035199999999999e-09
-26.5,-45.7,1.2070399999999998e-08
-26.5,-45.65,1.81056e-08
-26.5,-45.55,1.2070399999999998e-08
-26.5,-45.45,6.035199999999999e-09
-26.5,-45.35,6.035199999999999e-09
-26.5,-45.3,6.035199999999999e-09
-26.5,-45.25,1.2070399999999998e-08
-26.5,-45.2,7.347200000000001e-08
-26.5,-45.15,2.4140799999999997e-08
-26.5,-44.25,5.248e-09
-26.5,-44.2,2.04672e-08
-26.5,-44.15,2.5715200000000003e-08
-26.5,-44.1,4.1984e-08
-26.5,-44.05,1.15456e-08
-26.5,-44.0,2.28288e-08
-26.5,-43.9,2.17792e-08
-26.5,-43.85,1.8368000000000003e-08
-26.5,-43.8,2.28288e-08
-26.5,-43.75,1.36448e-08
-26.5,-43.7,2.25664e-08
-26.5,-43.65,4.4608e-09
-26.5,-43.5,3.936e-09
-26.5,-43.4,9.184000000000001e-09
-26.5,-43.35,3.936e-09
-26.5,-43.05,3.936e-09
-26.5,-41.0,3.936e-09
-26.45,-47.6,6.035199999999999e-09
-26.45,-47.45,6.035199999999999e-09
-26.45,-47.05,1.2070399999999998e-08
-26.45,-47.0,1.8892799999999998e-08
-26.45,-46.95,1.81056e-08
-26.45,-46.9,1.81056e-08
-26.45,-46.85,3.0176e-08
-26.45,-46.8,8.3968e-08
-26.45,-46.75,1.0286079999999999e-07
-26.45,-46.7,1.60064e-07
