LAT,LON,Total_Rn2200100_Sum
36.15,-105.4,2.35228196482992e-05
36.15,-105.35,2.3748238619251203e-05
36.15,-105.3,2.36208278965392e-05
36.15,-105.25,2.22621535523664e-05
36.15,-105.2,2.2023573473793598e-05
36.15,-105.15,2.14439246913456e-05
36.15,-105.1,1.97254200643488e-05
36.15,-105.05,1.78489821459024e-05
36.15,-105.0,1.63690575974784e-05
36.15,-104.95,1.56398762305728e-05
36.15,-104.9,1.4903694274507198e-05
36.15,-104.85,1.538029438452e-05
36.15,-104.8,1.4604349082025599e-05
36.15,-104.75,1.45435839681168e-05
36.15,-104.7,1.5083469404136e-05
36.15,-104.65,1.4932816725412798e-05
36.15,-104.6,1.3447851752793598e-05
36.15,-104.55,1.3453452224121599e-05
36.15,-104.5,1.3411728712728002e-05
36.15,-104.45,1.3161667667932799e-05
36.15,-104.4,1.3408928477063999e-05
36.15,-104.35,1.296509112432e-05
36.15,-104.3,1.28071578328704e-05
36.15,-104.25,1.2029532388977599e-05
36.15,-104.2,1.18514374007472e-05
36.15,-104.15,1.15946557903584e-05
36.15,-104.1,1.1334793920739199e-05
36.15,-104.05,1.16705421768528e-05
36.15,-104.0,1.24557282570384e-05
36.15,-103.95,1.1776391084952e-05
36.15,-103.9,9.973599364468802e-06
36.15,-103.85,8.0204349888288e-06
36.15,-103.8,6.64355911284e-06
36.15,-103.75,6.1269156328319995e-06
36.15,-103.7,5.3565708016656e-06
36.15,-103.65,5.784166787558401e-06
36.15,-103.6,5.471660487456e-06
36.15,-103.55,5.1555138809904e-06
36.15,-103.5,5.3459299061424e-06
36.15,-103.45,4.5170601495984e-06
36.15,-103.4,4.374528154300799e-06
36.15,-103.35,4.0228185549024e-06
36.15,-103.3,4.009377423715201e-06
36.15,-103.25,3.9015683506512e-06
36.15,-103.2,3.6464668816608e-06
36.15,-103.15,3.3079183898832002e-06
36.15,-103.1,3.2863565752703997e-06
36.15,-103.05,2.9167254676223995e-06
36.15,-103.0,3.1278632366880006e-06
36.15,-102.95,2.9889715477535996e-06
36.15,-102.9,2.707827887088e-06
36.15,-102.85,2.7097880520528e-06
36.15,-102.8,2.6739450355536e-06
36.15,-102.75,2.7733534016256e-06
36.15,-102.7,2.6028190496880002e-06
36.15,-102.65,2.3015136922415997e-06
36.15,-102.6,2.2945131030816e-06
36.15,-102.55,2.3572383819551997e-06
36.15,-102.5,2.4801687276048e-06
36.15,-102.45,2.1651422154048e-06
36.15,-102.4,2.395601610552e-06
36.15,-102.35,2.3838406207632e-06
36.15,-102.3,2.30319383364e-06
36.15,-102.25,2.1864240064512e-06
36.15,-102.2,2.0122493481504e-06
36.15,-102.15,1.8585164101968004e-06
36.15,-102.1,1.8657970229232003e-06
36.15,-102.05,1.6042550119056e-06
36.15,-102.0,1.3676350982976e-06
36.15,-101.95,1.1192541949008002e-06
36.15,-101.9,1.0498083504336003e-06
36.15,-101.85,9.526401728928e-07
36.15,-101.8,9.019559073743999e-07
36.15,-101.75,9.039160723392e-07
36.15,-101.7,8.652728201760002e-07
36.15,-101.65,8.350302750048e-07
36.15,-101.6,7.426224980928e-07
36.15,-101.55,7.815457738223999e-07
36.15,-101.5,8.395106520672e-07
36.15,-101.45,7.087396465584e-07
36.15,-101.4,6.709364650944e-07
36.15,-101.35,6.460143676847999e-07
36.15,-101.3,5.370852003552001e-07
36.15,-101.25,5.286844933632001e-07
36.15,-101.2,4.945216182624e-07
36.15,-101.15,4.642790730912e-07
36.15,-101.1,4.735198507824001e-07
36.15,-101.05,4.7127966225119997e-07
36.15,-101.0,4.611988138608001e-07
36.15,-100.95,4.0043369995200004e-07
36.15,-100.9,3.948332286240001e-07
36.15,-100.85,3.86432521632e-07
36.15,-100.8,3.87832639464e-07
36.15,-100.75,3.05225687376e-07
36.15,-100.7,3.0802592304e-07
36.15,-100.65,3.276275726880001e-07
36.15,-100.6,2.05817321304e-07
36.15,-100.55,2.8562403772799996e-07
36.15,-100.5,1.97416614312e-07
36.15,-100.45,2.0385715633920002e-07
36.15,-100.4,2.3297960724480008e-07
36.15,-100.35,2.2401885312000002e-07
36.15,-100.3,2.12817910464e-07
36.15,-100.25,2.43620502768e-07
36.15,-100.2,1.5121272585599998e-07
36.15,-100.15,1.906960487184e-07
36.15,-100.1,1.7809498823040002e-07
36.15,-100.05,1.103292851616e-07
36.15,-100.0,1.87615789488e-07
36.15,-99.95,1.5765326788320001e-07
36.15,-99.9,1.3133105264159999e-07
36.15,-99.85,1.066889787984e-07
36.15,-99.8,1.20410133552e-07
36.15,-99.75,1.09209190896e-07
36.15,-99.7,9.49279890096e-08
36.15,-99.65,7.868662215839999e-08
36.15,-99.6,5.65647604128e-08
36.15,-99.55,7.72865043264e-08
36.15,-99.5,2.74423095072e-08
36.15,-99.45,2.1841838179199997e-08
36.15,-99.4,1.62413668512e-08
36.15,-99.35,2.1841838179199997e-08
36.15,-99.3,1.62413668512e-08
36.15,-99.25,1.0920919089599998e-08
36.15,-99.2,6.160518460800001e-09
36.15,-99.15,1.0920919089599998e-08
36.15,-99.1,1.0920919089599998e-08
36.15,-99.05,1.62413668512e-08
36.15,-98.9,1.62413668512e-08
36.15,-98.45,1.0920919089599998e-08
36.2,-114.1,8.400706992e-08
36.2,-114.05,3.6403063632e-07
36.2,-114.0,3.9203299296e-07
36.2,-113.95,5.040424195200001e-07
36.2,-113.9,5.8804948944e-07
36.2,-113.85,5.600471328e-07
36.2,-113.8,4.2003534960000003e-07
36.2,-113.75,7.02859151664e-07
36.2,-113.7,1.125694736928e-06
36.2,-113.65,1.7921508249600001e-06
36.2,-113.6,2.2469090967936004e-06
36.2,-113.55,1.7577079262927999e-06
36.2,-113.5,1.215302278176e-06
36.2,-113.45,9.557204321232001e-07
36.2,-113.4,8.42870934864e-07
36.2,-113.35,9.9408366072e-07
36.2,-113.3,1.9041602515200003e-06
36.2,-113.25,2.43620502768e-06
36.2,-113.2,2.6602238808e-06
36.2,-113.15,3.3602827968000003e-06
36.2,-113.1,5.65647604128e-06
36.2,-113.05,7.311415318704e-06
36.2,-113.0,4.962017596607999e-06
36.2,-112.95,1.1058130637136e-06
36.2,-112.9,1.4709637942991997e-06
36.2,-112.85,3.954772828267201e-06
36.2,-112.8,3.44428986672e-06
36.2,-112.75,1.62413668512e-06
36.2,-112.7,1.0044445326768001e-06
36.2,-112.65,4.791203221104e-07
36.2,-112.6,1.0145253810672003e-06
36.2,-112.55,3.3658832681280008e-06
36.2,-112.5,5.7404831112e-07
36.2,-112.45,6.18852081744e-07
36.2,-112.4,8.056278005328004e-07
36.2,-112.35,2.021770149408e-06
36.2,-112.3,3.75231578976e-06
36.2,-112.25,6.7466077852752e-06
36.2,-112.2,9.63281068416e-06
36.2,-112.15,5.146833150431999e-06
36.2,-112.1,5.6895188221152e-06
36.2,-112.05,2.7834342500160003e-06
36.2,-112.0,2.2455089789615998e-06
36.2,-111.95,2.4121230009696e-06
36.2,-111.9,2.7537517519776e-06
36.2,-111.85,7.2498101340959995e-06
36.2,-111.8,8.3413419959232e-06
36.2,-111.75,8.075879654976e-06
36.2,-111.7,7.993272702888e-06
36.2,-111.65,1.32311135124e-05
36.2,-111.6,1.32635962461024e-05
36.2,-111.55,1.01715760259136e-05
36.2,-111.5,8.58272231016e-06
36.2,-111.45,1.2570257895696e-05
36.2,-111.4,1.6853778390916802e-05
36.2,-111.35,1.2292754541393601e-05
36.2,-111.3,1.3348723410287999e-05
36.2,-111.25,1.13515953347232e-05
36.2,-111.2,9.2312568899424e-06
36.2,-111.15,8.804780998315203e-06
36.2,-111.1,1.24677692703936e-05
36.2,-111.05,1.89360336306672e-05
36.2,-111.0,1.7901906599952002e-05
36.2,-110.95,1.85339197893168e-05
36.2,-110.9,2.6358618305231997e-05
36.2,-110.85,4.22829984792672e-05
36.2,-110.8,4.115310338884319e-05
36.2,-110.75,4.18769643079872e-05
36.2,-110.7,3.79090303720992e-05
36.2,-110.65,4.46265157064688e-05
36.2,-110.6,5.96559405622896e-05
36.2,-110.55,4.395669933564e-05
36.2,-110.5,2.9542486255199997e-05
36.2,-110.45,4.2012775737691196e-05
36.2,-110.4,4.14773706787344e-05
36.2,-110.35,4.63777830907344e-05
36.2,-110.3,4.44209784087312e-05
36.2,-110.25,3.8451436020216e-05
36.2,-110.2,4.28707679451408e-05
36.2,-110.15,5.08183968067056e-05
36.2,-110.1,5.6677049862926396e-05
36.2,-110.05,6.37174023693552e-05
36.2,-110.0,7.06944695497776e-05
36.2,-109.95,5.7687654914064e-05
36.2,-109.9,5.24332927141344e-05
36.2,-109.85,4.6806219147326403e-05
36.2,-109.8,5.31154301218848e-05
36.2,-109.75,6.8905398984048e-05
36.2,-109.7,6.765257354797441e-05
36.2,-109.65,5.2333604324496005e-05
36.2,-109.6,4.3871292147887995e-05
36.2,-109.55,4.961457549475199e-05
36.2,-109.5,6.12587954563632e-05
36.2,-109.45,6.202045955697119e-05
36.2,-109.4,6.82353025896528e-05
36.2,-109.35,5.6738655047534394e-05
36.2,-109.3,5.50702746389232e-05
36.2,-109.25,5.8364191850486404e-05
36.2,-109.2,5.483925519664319e-05
36.2,-109.15,6.077127442726081e-05
36.2,-109.1,7.28274090550464e-05
36.2,-109.05,5.543038494531361e-05
36.2,-109.0,5.43248519051664e-05
36.2,-108.95,5.3460419155689595e-05
36.2,-108.9,4.84970014412496e-05
36.2,-108.85,5.07721929182496e-05
36.2,-108.8,5.02465886841168e-05
36.2,-108.75,5.13496015121664e-05
36.2,-108.7,5.802172302877921e-05
36.2,-108.65,6.59001860694432e-05
36.2,-108.6,6.83016681748896e-05
36.2,-108.55,6.67136545298352e-05
36.2,-108.5,6.984095771939039e-05
36.2,-108.45,7.559180170254719e-05
36.2,-108.4,7.47100074919536e-05
36.2,-108.35,7.408415482104961e-05
36.2,-108.3,8.47054486946016e-05
36.2,-108.25,8.495382959799841e-05
36.2,-108.2,8.60781242170944e-05
36.2,-108.15,9.4799178169056e-05
36.2,-108.1,9.699232274110081e-05
36.2,-108.05,9.494367032931841e-05
36.2,-108.0,9.076459862436479e-05
36.2,-107.95,8.67658620961728e-05
36.2,-107.9,8.020210969975681e-05
36.2,-107.85,7.72274193538896e-05
36.2,-107.8,7.542910801046879e-05
36.2,-107.75,6.90311295653616e-05
36.2,-107.7,7.071043089306241e-05
36.2,-107.65,7.30242656222256e-05
36.2,-107.6,6.914061877982402e-05
36.2,-107.55,7.24899806575344e-05
36.2,-107.5,8.03897254892448e-05
36.2,-107.45,7.89565648764096e-05
36.2,-107.4,7.69202335015488e-05
36.2,-107.35,7.14513732497568e-05
36.2,-107.3,6.658820397208799e-05
36.2,-107.25,6.62051317332528e-05
36.2,-107.2,6.49912295729088e-05
36.2,-107.15,5.80752075299616e-05
36.2,-107.1,5.701895863750081e-05
36.2,-107.05,5.42198430677664e-05
36.2,-107.0,5.19015279615408e-05
36.2,-106.95,5.214430839360961e-05
36.2,-106.9,5.17993193598048e-05
36.2,-106.85,4.943116005876e-05
36.2,-106.8,4.59888303570048e-05
36.2,-106.75,4.59989112053952e-05
36.2,-106.7,4.5344776154284796e-05
36.2,-106.65,4.55956772697792e-05
36.2,-106.6,4.6341100003536006e-05
36.2,-106.55,4.410231159016799e-05
36.2,-106.5,4.5852178856601595e-05
36.2,-106.45,4.6498193224286405e-05
36.2,-106.4,4.3164232642728e-05
36.2,-106.35,4.183020037239839e-05
36.2,-106.3,4.31073878587488e-05
36.2,-106.25,3.9987925329052804e-05
36.2,-106.2,3.7175088604564795e-05
36.2,-106.15,3.58953809061168e-05
36.2,-106.1,3.41477538282144e-05
36.2,-106.05,3.40735475831184e-05
36.2,-106.0,3.5447343199876804e-05
36.2,-105.95,3.5103194236771204e-05
36.2,-105.9,3.47366433883536e-05
36.2,-105.85,3.41373929562576e-05
36.2,-105.8,3.52238843938896e-05
36.2,-105.75,3.52191239932608e-05
36.2,-105.7,3.57721705369008e-05
36.2,-105.65,3.32502782979024e-05
36.2,-105.6,2.92479014633472e-05
36.2,-105.55,2.7297257299804797e-05
36.2,-105.5,2.6644522366526402e-05
36.2,-105.45,2.6113877708198404e-05
36.2,-105.4,2.59128207875232e-05
36.2,-105.35,2.43766115022528e-05
36.2,-105.3,2.3001695791228804e-05
36.2,-105.25,2.2858043701665598e-05
36.2,-105.2,2.10863345970528e-05
36.2,-105.15,2.06789003079408e-05
36.2,-105.1,1.78240600484928e-05
36.2,-105.05,1.74796310618208e-05
36.2,-105.0,1.80245569220352e-05
36.2,-104.95,1.69027825150368e-05
36.2,-104.9,1.5867255366489598e-05
36.2,-104.85,1.6462305445089603e-05
36.2,-104.8,1.6381378634400002e-05
36.2,-104.75,1.53668532533328e-05
36.2,-104.7,1.6431782876352e-05
36.2,-104.65,1.47300796633392e-05
36.2,-104.6,1.4492339655465601e-05
36.2,-104.55,1.48978137796128e-05
36.2,-104.5,1.4437735060017598e-05
36.2,-104.45,1.45410637560192e-05
36.2,-104.4,1.3752797416603199e-05
36.2,-104.35,1.31224643686368e-05
36.2,-104.3,1.30555387362672e-05
36.2,-104.25,1.2475609930252799e-05
36.2,-104.2,1.23958032138288e-05
36.2,-104.15,1.1728227031531199e-05
36.2,-104.1,1.2666866026104e-05
36.2,-104.05,1.2895645279852798e-05
36.2,-104.0,1.1591575531128e-05
36.2,-103.95,9.1240078640112e-06
36.2,-103.9,7.4458266305759995e-06
36.2,-103.85,6.3526146273504e-06
36.2,-103.8,6.100313394024e-06
36.2,-103.75,5.709680518896e-06
36.2,-103.7,5.7570045016176e-06
36.2,-103.65,5.6542358527488e-06
36.2,-103.6,5.3252081622288e-06
36.2,-103.55,4.9866596704512e-06
36.2,-103.5,4.8749302674576e-06
36.2,-103.45,4.4554549649904e-06
36.2,-103.4,4.0446603930816e-06
36.2,-103.35,4.1815919170512e-06
36.2,-103.3,3.8648852634528e-06
36.2,-103.25,3.5932624040448004e-06
36.2,-103.2,3.5123355933552004e-06
36.2,-103.15,3.7047117834719997e-06
36.2,-103.1,3.337880911488e-06
36.2,-103.05,3.4664117284656e-06
36.2,-103.0,3.2787959389776003e-06
36.2,-102.95,3.0833394896304e-06
36.2,-102.9,2.9973722547455997e-06
36.2,-102.85,3.1354238729808e-06
36.2,-102.8,2.9380072586687998e-06
36.2,-102.75,2.67422505912e-06
36.2,-102.7,2.6929866380687997e-06
36.2,-102.65,2.8677213435024e-06
36.2,-102.6,2.6907464495376005e-06
36.2,-102.55,2.8117166302224004e-06
36.2,-102.5,2.4857691989328e-06
36.2,-102.45,2.5602554675952e-06
36.2,-102.4,2.377400078736e-06
36.2,-102.35,2.2634304872112e-06
36.2,-102.3,2.3180350826592e-06
36.2,-102.25,2.2939530559488e-06
36.2,-102.2,2.1228586568784e-06
36.2,-102.15,2.0016084526272e-06
36.2,-102.1,1.7966312020224002e-06
36.2,-102.05,1.4986861273727999e-06
36.2,-102.0,1.3051898429903999e-06
36.2,-101.95,1.3354323881616e-06
36.2,-101.9,1.2626262608976003e-06
36.2,-101.85,1.0489682797343999e-06
36.2,-101.8,9.938036371536e-07
36.2,-101.75,1.0215259702272e-06
36.2,-101.7,8.21869167384e-07
36.2,-101.65,8.456711705279999e-07
36.2,-101.6,7.230208484448001e-07
36.2,-101.55,6.63655852368e-07
36.2,-101.5,6.196921524431999e-07
36.2,-101.45,6.266927416032e-07
36.2,-101.4,5.158034093088e-07
36.2,-101.35,5.256042341328e-07
36.2,-101.3,5.286844933632001e-07
36.2,-101.25,4.57838531064e-07
36.2,-101.2,3.620704713552001e-07
36.2,-101.15,3.640306363200001e-07
36.2,-101.1,3.914729458271999e-07
36.2,-101.05,3.7999197960480004e-07
36.2,-101.0,3.771917439408e-07
36.2,-100.95,3.97633464288e-07
36.2,-100.9,3.587101885584001e-07
36.2,-100.85,2.780634014352e-07
36.2,-100.8,3.099860880048e-07
36.2,-100.75,2.6602238807999996e-07
36.2,-100.7,3.004652867472e-07
36.2,-100.65,2.312994658464e-07
36.2,-100.6,2.4670076199839997e-07
36.2,-100.55,2.4250040850239997e-07
36.2,-100.5,2.4670076199839997e-07
36.2,-100.45,2.3802003143999996e-07
36.2,-100.4,1.646538570432e-07
36.2,-100.35,2.144980518624e-07
36.2,-100.3,1.836954595584e-07
36.2,-100.25,2.102976983664e-07
36.2,-100.2,1.70814375504e-07
36.2,-100.15,1.70814375504e-07
36.2,-100.1,1.48412490192e-07
36.2,-100.05,1.086491437632e-07
36.2,-100.0,1.8481555382400003e-07
36.2,-99.95,1.59613432848e-07
36.2,-99.9,1.0220860173600001e-07
36.2,-99.85,9.01675883808e-08
36.2,-99.8,1.038887431344e-07
36.2,-99.75,5.12443126512e-08
36.2,-99.7,6.748567950239999e-08
36.2,-99.65,8.428709348640001e-08
36.2,-99.6,6.63655852368e-08
36.2,-99.55,5.908497251039999e-08
36.2,-99.5,4.4803770624e-08
36.2,-99.45,1.0920919089599998e-08
36.2,-99.4,2.1841838179199997e-08
36.2,-99.35,2.71622859408e-08
36.2,-99.3,3.3602827968e-08
36.2,-99.25,5.3204477616e-09
36.2,-99.2,1.20410133552e-08
36.2,-99.15,2.71622859408e-08
36.2,-99.1,1.0920919089599998e-08
36.2,-99.0,5.3204477616e-09
36.2,-98.9,1.62413668512e-08
36.2,-98.85,1.62413668512e-08
36.2,-98.5,5.3204477616e-09
36.25,-114.05,3.6403063632000004e-08
36.25,-114.0,2.63222152416e-07
36.25,-113.95,3.9203299296e-07
36.25,-113.9,4.2003534960000003e-07
36.25,-113.85,3.9203299296e-07
36.25,-113.8,5.8804948944e-07
36.25,-113.75,5.8804948944e-07
36.25,-113.7,6.384537313920001e-07
36.25,-113.65,8.652728201760002e-07
36.25,-113.6,1.73614611168e-06
36.25,-113.55,2.5482144542399997e-06
36.25,-113.5,2.2749114534336e-06
36.25,-113.45,1.7137442263680004e-06
36.25,-113.4,1.3917171250080001e-06
36.25,-113.35,1.216702396008e-06
36.25,-113.3,1.2685067557919998e-06
36.25,-113.25,2.15618146128e-06
36.25,-113.2,2.68822623744e-06
36.25,-113.15,2.77223330736e-06
36.25,-113.1,3.7159127261280003e-06
36.25,-113.05,5.692879104912e-06
36.25,-113.0,6.608556167039999e-06
36.25,-112.95,7.1882049494879995e-06
36.25,-112.9,3.589902121248e-06
36.25,-112.85,2.100176748e-06
36.25,-112.8,4.8172454127792e-06
36.25,-112.75,3.3854849177759998e-06
36.25,-112.7,1.621336449456e-06
36.25,-112.65,1.103292851616e-06
36.25,-112.6,8.283097094112e-07
36.25,-112.55,2.4885694345968e-06
36.25,-112.5,3.0466564024319995e-06
36.25,-112.45,5.4604595448e-07
36.25,-112.4,6.308930950992e-07
36.25,-112.35,1.1200942656e-06
36.25,-112.3,2.63222152416e-06
36.25,-112.25,5.1042695683391996e-06
36.25,-112.2,9.800824824e-06
36.25,-112.15,9.405991595375999e-06
36.25,-112.1,7.2052863870384e-06
36.25,-112.05,7.700648075999999e-06
36.25,-112.0,4.38236881416e-06
36.25,-111.95,3.4815330010512004e-06
36.25,-111.9,2.916445444056e-06
36.25,-111.85,5.0351037474384e-06
36.25,-111.8,8.935552003824001e-06
36.25,-111.75,8.979795727315199e-06
36.25,-111.7,8.73673527168e-06
36.25,-111.65,1.2220228437695999e-05
36.25,-111.6,1.5031665044352e-05
36.25,-111.55,1.5625875052252802e-05
36.25,-111.5,1.0475681619024002e-05
36.25,-111.45,1.2905726128243203e-05
36.25,-111.4,1.8409589325835198e-05
36.25,-111.35,1.6823815869311998e-05
36.25,-111.3,1.4390411077295999e-05
36.25,-111.25,1.4335806481848e-05
36.25,-111.2,1.216702396008e-05
36.25,-111.15,1.0657696937184e-05
36.25,-111.1,1.2171224313576e-05
36.25,-111.05,1.4448655979107201e-05
36.25,-111.0,2.19280854376512e-05
36.25,-110.95,2.3772600669528005e-05
36.25,-110.9,2.93559905599776e-05
36.25,-110.85,3.5355775493664e-05
36.25,-110.8,4.8550485942432e-05
36.25,-110.75,4.5870660411984e-05
36.25,-110.7,4.10128115820768e-05
36.25,-110.65,4.27626788485104e-05
36.25,-110.6,6.37017210496368e-05
36.25,-110.55,5.9224144222900794e-05
36.25,-110.5,3.96334154939904e-05
36.25,-110.45,4.16053414485792e-05
36.25,-110.4,4.6534316264352e-05
36.25,-110.35,5.1371723373912006e-05
36.25,-110.3,4.72058127765792e-05
36.25,-110.25,4.4272565918539195e-05
36.25,-110.2,4.84821601922304e-05
36.25,-110.15,5.37558440182416e-05
36.25,-110.1,5.7174651740419207e-05
36.25,-110.05,7.39262215296e-05
36.25,-110.0,7.572957329721601e-05
36.25,-109.95,6.749828056288801e-05
36.25,-109.9,6.18353639795808e-05
36.25,-109.85,5.83809932644704e-05
36.25,-109.8,6.43625766663408e-05
36.25,-109.75,7.26532343967456e-05
36.25,-109.7,6.867269940036959e-05
36.25,-109.65,6.06564647650368e-05
36.25,-109.6,4.869805836192481e-05
36.25,-109.55,4.9423319398900805e-05
36.25,-109.5,5.87847872472192e-05
36.25,-109.45,7.33146500605824e-05
36.25,-109.4,7.977507376099681e-05
36.25,-109.35,6.56294032807344e-05
36.25,-109.3,6.36846396120864e-05
36.25,-109.25,6.08734830289968e-05
36.25,-109.2,6.1124944191624e-05
36.25,-109.15,6.74677579941504e-05
36.25,-109.1,7.617117046142879e-05
36.25,-109.05,6.69051906492528e-05
36.25,-109.0,6.00658950634992e-05
36.25,-108.95,5.6638686634329597e-05
36.25,-108.9,5.7784263044472e-05
36.25,-108.85,5.6994876610790396e-05
36.25,-108.8,5.8024803288009595e-05
36.25,-108.75,6.316743608494559e-05
36.25,-108.7,6.76847762581104e-05
36.25,-108.65,7.33342517102304e-05
36.25,-108.6,7.593595066565279e-05
36.25,-108.55,7.8961045253472e-05
36.25,-108.5,8.103377969196481e-05
36.25,-108.45,8.7153134688504e-05
36.25,-108.4,8.181280525368961e-05
36.25,-108.35,9.374096911163039e-05
36.25,-108.3,9.403751406844799e-05
36.25,-108.25,9.0960055073712e-05
36.25,-108.2,9.89877706752672e-05
36.25,-108.15,0.00010783035485504639
36.25,-108.1,0.00010312707903379199
36.25,-108.05,0.00010359975881387521
36.25,-108.0,9.796428454007518e-05
36.25,-107.95,9.13999720965264e-05
36.25,-107.9,8.519184962943838e-05
36.25,-107.85,8.483761981794239e-05
36.25,-107.8,7.99402876651728e-05
36.25,-107.75,8.318604082331519e-05
36.25,-107.7,8.63533873828656e-05
36.25,-107.65,8.194889670696e-05
36.25,-107.6,8.45732775712608e-05
36.25,-107.55,8.8843076911728e-05
36.25,-107.5,8.818166124789119e-05
36.25,-107.45,8.466764551313759e-05
36.25,-107.4,7.74007539414912e-05
36.25,-107.35,7.31376751666176e-05
36.25,-107.3,7.3620995842224e-05
36.25,-107.25,7.11744299425872e-05
36.25,-107.2,6.3751565244456e-05
36.25,-107.15,6.28000451658288e-05
36.25,-107.1,6.13439226205488e-05
36.25,-107.05,5.7060402125327997e-05
36.25,-107.0,5.713152811119359e-05
36.25,-106.95,5.38840948116528e-05
36.25,-106.9,5.262258864502081e-05
36.25,-106.85,5.07623920934256e-05
36.25,-106.8,4.9389156523799995e-05
36.25,-106.75,4.953028840126559e-05
36.25,-106.7,5.01071369480496e-05
36.25,-106.65,5.12594339237856e-05
36.25,-106.6,5.11586254398816e-05
36.25,-106.55,5.16481066339488e-05
36.25,-106.5,4.9945003303103996e-05
36.25,-106.45,4.7194611833923195e-05
36.25,-106.4,4.7861067921955205e-05
36.25,-106.35,4.6001431417492803e-05
36.25,-106.3,4.4291607521054405e-05
36.25,-106.25,4.25826236953152e-05
36.25,-106.2,4.04908476543072e-05
36.25,-106.15,4.05804551955552e-05
36.25,-106.1,3.9194898589007996e-05
36.25,-106.05,3.98621947477392e-05
36.25,-106.0,3.9374953742203194e-05
36.25,-105.95,3.97182626346096e-05
36.25,-105.9,3.98694753604656e-05
36.25,-105.85,4.0447163977948794e-05
36.25,-105.8,3.8987401126305604e-05
36.25,-105.75,3.65727579132384e-05
36.25,-105.7,3.10369720290768e-05
36.25,-105.65,2.9951040638577598e-05
36.25,-105.6,3.0327952358952e-05
36.25,-105.55,2.90283629872896e-05
36.25,-105.5,2.8034559350136e-05
36.25,-105.45,2.62172064042e-05
36.25,-105.4,2.5520507770996802e-05
36.25,-105.35,2.4375771431553602e-05
36.25,-105.3,2.3248396553227204e-05
36.25,-105.25,2.20227334030944e-05
36.25,-105.2,2.08096713134496e-05
36.25,-105.15,1.9350748532505598e-05
36.25,-105.1,1.9471718713190403e-05
36.25,-105.05,1.9755942633086397e-05
36.25,-105.0,1.90371221381376e-05
36.25,-104.95,1.7691328878019206e-05
36.25,-104.9,1.77039299385072e-05
36.25,-104.85,1.6849017990287998e-05
36.25,-104.8,1.68683396163696e-05
36.25,-104.75,1.7318337487574402e-05
36.25,-104.7,1.6477986764808e-05
36.25,-104.65,1.549930440024e-05
36.25,-104.6,1.5731723960352e-05
36.25,-104.55,1.5657517715256e-05
36.25,-104.5,1.4790844777248e-05
36.25,-104.45,1.4621990566708802e-05
36.25,-104.4,1.3965615327067198e-05
36.25,-104.35,1.3879648092182399e-05
36.25,-104.3,1.3195830543033599e-05
36.25,-104.25,1.3054698665568e-05
36.25,-104.2,1.3059739089763202e-05
36.25,-104.15,1.3225513041072e-05
36.25,-104.1,1.2339238453415999e-05
36.25,-104.05,1.0066847212080001e-05
36.25,-104.0,8.5244774083488e-06
36.25,-103.95,7.0862763713184e-06
36.25,-103.9,6.5645924671152e-06
36.25,-103.85,6.205322231424e-06
36.25,-103.8,6.121315161503999e-06
36.25,-103.75,6.1677990735264e-06
36.25,-103.7,5.5901104560432e-06
36.25,-103.65,5.2017177694464e-06
36.25,-103.6,5.200877698747201e-06
36.25,-103.55,5.0325835353408e-06
36.25,-103.5,4.8337668031968e-06
36.25,-103.45,4.519020314563201e-06
36.25,-103.4,4.3980501338784e-06
36.25,-103.35,3.9038085391824e-06
36.25,-103.3,3.7763978164704e-06
36.25,-103.25,4.0620218541984e-06
36.25,-103.2,3.8632051220544e-06
36.25,-103.15,3.7049918070384e-06
36.25,-103.1,3.7212331738896e-06
36.25,-103.05,3.6293854441104002e-06
36.25,-103.0,3.3163190968751995e-06
36.25,-102.95,3.419087745744e-06
36.25,-102.9,3.6254651141807997e-06
36.25,-102.85,3.2989576357583997e-06
36.25,-102.8,3.0102533388e-06
36.25,-102.75,3.1301034252192e-06
36.25,-102.7,2.9763704872655997e-06
36.25,-102.65,2.8615608250416003e-06
36.25,-102.6,2.7688730245632e-06
36.25,-102.55,2.6417423254176e-06
36.25,-102.5,2.6546234094720003e-06
36.25,-102.45,2.5221722625648e-06
36.25,-102.4,2.6677845170928002e-06
36.25,-102.35,2.5162917676704e-06
36.25,-102.3,2.6383820426207996e-06
36.25,-102.25,2.4160433308991997e-06
36.25,-102.2,2.0811351454848003e-06
36.25,-102.15,1.8265937236272002e-06
36.25,-102.1,1.53312902604e-06
36.25,-102.05,1.5846533622576e-06
36.25,-102.0,1.6695005028768e-06
36.25,-101.95,1.6496188296624e-06
36.25,-101.9,1.2959490652992e-06
36.25,-101.85,1.1802993323760001e-06
36.25,-101.8,1.0814510134367999e-06
36.25,-101.75,8.899148940192002e-07
36.25,-101.7,9.400391124048e-07
36.25,-101.65,8.700332208048003e-07
36.25,-101.6,6.776570306879999e-07
36.25,-101.55,7.08459622992e-07
36.25,-101.5,7.224608013119999e-07
36.25,-101.45,6.25852670904e-07
36.25,-101.4,6.502147211808e-07
36.25,-101.35,4.81640534208e-07
36.25,-101.3,5.01242183856e-07
36.25,-101.25,5.043224430864e-07
36.25,-101.2,4.7127966225119997e-07
36.25,-101.15,4.2311560883039997e-07
36.25,-101.1,3.6319056562079997e-07
36.25,-101.05,4.113546190416e-07
36.25,-101.0,3.3854849177759997e-07
