LAT,LON,Total_Rn2200100
34.85,-106.5,6.0976656e-09
34.85,-106.45,4.690512e-09
34.85,-106.4,8.9119728e-09
34.85,-106.35,6.0976656e-09
34.85,-106.3,1.97001504e-09
34.85,-106.25,1.97001504e-09
34.9,-107.7,1.31334336e-09
34.9,-107.65,1.31334336e-09
34.9,-107.6,1.5478689600000003e-08
34.9,-107.55,1.3133433600000002e-08
34.9,-107.5,1.6416792e-08
34.9,-107.45,2.29835088e-08
34.9,-107.4,3.82276728e-08
34.9,-107.35,4.64360688e-08
34.9,-107.3,5.4409939199999996e-08
34.9,-107.25,4.9250376e-08
34.9,-107.2,6.988862880000001e-08
34.9,-107.15,7.2702936e-08
34.9,-107.1,9.193403519999999e-08
34.9,-107.05,5.91004512e-08
34.9,-107.0,2.86121232e-08
34.9,-106.95,2.36870856e-08
34.9,-106.9,2.01692016e-08
34.9,-106.85,1.6416792e-08
34.9,-106.8,1.5478689600000003e-08
34.9,-106.75,1.0788177599999999e-08
34.9,-106.7,5.67551952e-09
34.9,-106.65,4.31527104e-09
34.9,-106.6,5.48789904e-09
34.9,-106.55,1.12572288e-08
34.9,-106.5,4.690512e-09
34.9,-106.45,1.0788177599999999e-08
34.9,-106.4,1.0788177599999999e-08
34.9,-106.35,6.0976656e-09
34.9,-106.3,6.0976656e-09
34.9,-106.25,1.97001504e-09
34.95,-107.8,1.31334336e-09
34.95,-107.75,2.5797816e-09
34.95,-107.7,1.31334336e-09
34.95,-107.65,1.45405872e-08
34.95,-107.6,2.20454064e-08
34.95,-107.55,2.06382528e-08
34.95,-107.5,3.0957379200000006e-08
34.95,-107.45,4.6952025120000005e-08
34.95,-107.4,5.58170928e-08
34.95,-107.35,4.97194272e-08
34.95,-107.3,6.8012424e-08
34.95,-107.25,6.94195776e-08
34.95,-107.2,9.662454720000001e-08
34.95,-107.15,1.03191264e-07
34.95,-107.1,4.78432224e-08
34.95,-107.05,4.87813248e-08
34.95,-107.0,3.428764272e-08
34.95,-106.95,2.345256e-08
34.95,-106.9,1.8762048e-08
34.95,-106.85,1.4071536e-08
34.95,-106.8,8.020775519999999e-09
34.95,-106.75,6.47290656e-09
34.95,-106.7,9.05268816e-09
34.95,-106.65,6.47290656e-09
34.95,-106.6,8.9119728e-09
34.95,-106.55,1.0788177599999999e-08
34.95,-106.5,1.3602484799999999e-08
34.95,-106.45,1.5947740800000002e-08
34.95,-106.4,7.973870400000001e-09
34.95,-106.35,1.3602484799999999e-08
34.95,-106.3,9.8500752e-09
34.95,-106.25,1.97001504e-09
35.0,-107.85,3.94003008e-09
35.0,-107.8,3.8931249600000005e-09
35.0,-107.75,8.9119728e-09
35.0,-107.7,1.97001504e-08
35.0,-107.65,1.97001504e-08
35.0,-107.6,2.29835088e-08
35.0,-107.55,3.686742432e-08
35.0,-107.5,6.144570719999999e-08
35.0,-107.45,6.848147520000001e-08
35.0,-107.4,6.61362192e-08
35.0,-107.35,7.317198720000001e-08
35.0,-107.3,8.958877919999999e-08
35.0,-107.25,1.1726280000000002e-07
35.0,-107.2,8.349111360000001e-08
35.0,-107.15,7.22338848e-08
35.0,-107.1,5.86314e-08
35.0,-107.05,3.07228536e-08
35.0,-107.0,2.3921611200000003e-08
35.0,-106.95,1.78239456e-08
35.0,-106.9,1.8762048e-08
35.0,-106.85,1.172628e-08
35.0,-106.8,1.041293664e-08
35.0,-106.75,1.73548944e-08
35.0,-106.7,1.0319126400000002e-08
35.0,-106.65,7.035768e-09
35.0,-106.6,1.68858432e-08
35.0,-106.55,1.68858432e-08
35.0,-106.5,2.1576355199999998e-08
35.0,-106.45,1.45405872e-08
35.0,-106.4,1.45405872e-08
35.0,-106.35,1.172628e-08
35.0,-106.3,4.690512e-09
35.0,-106.25,2.95502256e-09
35.05,-107.9,1.31334336e-09
35.05,-107.85,3.94003008e-09
35.05,-107.8,1.3133433600000002e-08
35.05,-107.75,2.7674020800000004e-08
35.05,-107.7,3.37716864e-08
35.05,-107.65,3.37716864e-08
35.05,-107.6,6.144570719999999e-08
35.05,-107.55,7.739344800000001e-08
35.05,-107.5,7.88006016e-08
35.05,-107.45,6.47290656e-08
35.05,-107.4,6.89505264e-08
35.05,-107.35,9.193403519999999e-08
35.05,-107.3,1.2664382400000003e-07
35.05,-107.25,8.06768064e-08
35.05,-107.2,7.31719872e-08
35.05,-107.15,4.4559864e-08
35.05,-107.1,3.07228536e-08
35.05,-107.05,2.6266867200000004e-08
35.05,-107.0,2.25144576e-08
35.05,-106.95,2.1107304000000003e-08
35.05,-106.9,1.6416792e-08
35.05,-106.85,1.14917544e-08
35.05,-106.8,1.6416792e-08
35.05,-106.75,1.3133433599999998e-08
35.05,-106.7,8.9119728e-09
35.05,-106.65,2.06382528e-08
35.05,-106.6,1.8762048e-08
35.05,-106.55,2.345256e-08
35.05,-106.5,2.5797816e-08
35.05,-106.45,1.2664382400000001e-08
35.05,-106.4,1.68858432e-08
35.05,-106.35,1.3602484799999999e-08
35.05,-106.3,6.0976656e-09
35.1,-107.95,5.1595632e-09
35.1,-107.9,6.566716800000001e-09
35.1,-107.85,1.3133433600000002e-08
35.1,-107.8,2.48597136e-08
35.1,-107.75,3.37716864e-08
35.1,-107.7,4.3997002560000005e-08
35.1,-107.65,6.42600144e-08
35.1,-107.6,8.583636960000001e-08
35.1,-107.55,9.05268816e-08
35.1,-107.5,6.94195776e-08
35.1,-107.45,7.973870400000001e-08
35.1,-107.4,1.0788177600000001e-07
35.1,-107.35,1.36024848e-07
35.1,-107.3,9.990790560000001e-08
35.1,-107.25,7.270293599999999e-08
35.1,-107.2,4.17455568e-08
35.1,-107.15,3.6351468e-08
35.1,-107.1,2.7674020800000004e-08
35.1,-107.05,3.23645328e-08
35.1,-107.0,2.25144576e-08
