LAT,LON,Total_Rn2200100
30.8,-105.3,1.0319126400000002e-09
30.85,-105.4,2.0638252800000004e-09
30.85,-105.3,2.0638252800000004e-09
30.9,-105.4,3.09573792e-09
30.9,-105.3,2.0638252800000004e-09
30.95,-105.4,2.0638252800000004e-09
30.95,-105.3,2.0638252800000004e-09
30.95,-104.85,1.0319126400000002e-09
31.0,-105.4,2.0638252800000004e-09
31.0,-105.35,1.0319126400000002e-09
31.0,-105.3,1.0319126400000002e-09
31.0,-105.15,1.0319126400000002e-09
31.0,-105.0,4.127650560000001e-09
31.0,-104.9,2.0638252800000004e-09
31.0,-104.85,2.0638252800000004e-09
31.0,-104.7,1.0319126400000002e-09
31.05,-105.4,1.7354894400000002e-09
31.05,-105.2,3.09573792e-09
31.05,-105.1,2.0638252800000004e-09
31.05,-105.05,2.0638252800000004e-09
31.05,-105.0,5.1595632e-09
31.05,-104.95,1.0319126400000002e-09
31.05,-104.9,1.0319126400000002e-09
31.05,-104.85,1.0319126400000002e-09
31.05,-104.75,3.09573792e-09
31.1,-105.4,1.7354894400000002e-09
31.1,-105.35,1.7354894400000002e-09
31.1,-105.2,4.127650560000001e-09
31.1,-105.15,1.0319126400000002e-09
31.1,-105.1,1.0319126400000002e-09
31.1,-105.05,5.1595632e-09
31.1,-105.0,2.0638252800000004e-09
31.1,-104.95,1.0319126400000002e-09
31.1,-104.9,1.0319126400000002e-09
31.1,-104.8,1.0319126400000002e-09
31.1,-104.75,1.0319126400000002e-09
31.1,-104.7,1.0319126400000002e-09
31.1,-104.65,1.0319126400000002e-09
31.1,-104.6,2.0638252800000004e-09
31.1,-104.55,1.0319126400000002e-09
31.15,-105.4,8.4429216e-10
31.15,-105.35,1.7354894400000002e-09
31.15,-105.25,1.0319126400000002e-09
31.15,-105.2,3.09573792e-09
31.15,-105.15,2.0638252800000004e-09
31.15,-105.1,3.09573792e-09
31.15,-105.05,3.09573792e-09
31.15,-105.0,1.0319126400000002e-09
31.15,-104.9,2.0638252800000004e-09
31.15,-104.8,2.0638252800000004e-09
31.15,-104.7,1.0319126400000002e-09
31.15,-104.65,1.0319126400000002e-09
31.2,-105.45,8.4429216e-10
31.2,-105.35,8.4429216e-10
31.2,-105.25,4.127650560000001e-09
31.2,-105.2,3.09573792e-09
31.2,-105.15,2.0638252800000004e-09
31.2,-105.1,2.0638252800000004e-09
31.2,-105.05,3.79931472e-09
31.2,-104.95,3.94003008e-09
31.2,-104.85,1.0319126400000002e-09
31.2,-104.8,1.0319126400000002e-09
31.2,-104.75,1.0319126400000002e-09
31.2,-104.7,1.0319126400000002e-09
31.2,-104.65,2.0638252800000004e-09
31.25,-105.55,3.09573792e-09
31.25,-105.45,8.911972800000001e-10
31.25,-105.35,1.7354894400000002e-09
31.25,-105.25,5.1595632e-09
31.25,-105.2,3.09573792e-09
31.25,-105.1,5.1595632e-09
31.25,-105.05,8.4429216e-10
31.25,-105.0,2.0638252800000004e-09
31.25,-104.95,2.7674020800000004e-09
31.25,-104.85,1.7354894400000002e-09
31.25,-104.75,2.9081174400000003e-09
31.25,-104.7,8.4429216e-10
31.3,-105.55,3.09573792e-09
31.3,-105.45,1.7354894400000002e-09
31.3,-105.35,8.911972800000001e-10
31.3,-105.25,4.690512e-09
31.3,-105.2,1.92310992e-09
31.3,-105.15,3.9869352000000004e-09
31.3,-105.1,2.7674020800000004e-09
31.3,-105.0,1.0319126400000002e-09
31.3,-104.95,1.7354894400000002e-09
31.3,-104.85,8.4429216e-10
31.3,-104.8,8.4429216e-10
31.3,-104.75,2.5797816e-09
31.35,-105.55,3.09573792e-09
31.35,-105.45,1.7354894400000002e-09
31.35,-105.4,1.7354894400000002e-09
31.35,-105.3,7.5048192e-09
31.35,-105.25,4.690512e-09
31.35,-105.2,4.64360688e-09
31.35,-105.15,1.03191264e-08
31.35,-105.1,1.92310992e-09
31.35,-105.05,3.09573792e-09
31.35,-105.0,1.92310992e-09
31.35,-104.9,1.7354894400000002e-09
31.35,-104.85,8.911972800000001e-10
31.35,-104.8,3.6585993600000002e-09
31.4,-105.65,3.09573792e-09
31.4,-105.45,5.6286144e-09
31.4,-105.4,2.95502256e-09
31.4,-105.35,6.0976656e-09
31.4,-105.3,3.4709788800000003e-09
31.4,-105.25,8.9119728e-09
31.4,-105.2,5.6286144e-09
31.4,-105.15,7.5048192e-09
31.4,-105.05,3.9869352000000004e-09
31.4,-105.0,8.911972800000001e-10
31.4,-104.9,2.62668672e-09
31.4,-104.85,4.31527104e-09
31.4,-104.8,1.0319126400000002e-09
31.45,-105.65,2.0638252800000004e-09
31.45,-105.55,2.62668672e-09
31.45,-105.45,2.7674020800000004e-09
31.45,-105.4,4.690512e-09
31.45,-105.35,5.1595632e-09
31.45,-105.3,5.6286144e-09
31.45,-105.25,2.7674020800000004e-09
31.45,-105.2,9.381024e-09
31.45,-105.15,4.690512e-09
31.45,-105.1,1.92310992e-09
31.45,-105.05,3.79931472e-09
31.45,-105.0,1.7354894400000002e-09
31.45,-104.95,8.911972800000001e-10
31.45,-104.9,3.4709788800000003e-09
31.45,-104.85,8.4429216e-10
31.45,-104.8,2.0638252800000004e-09
31.5,-105.65,5.1595632e-09
31.5,-105.6,2.0638252800000004e-09
31.5,-105.55,3.79931472e-09
31.5,-105.45,2.8143072e-09
31.5,-105.4,3.9869352000000004e-09
31.5,-105.35,3.79931472e-09
31.5,-105.3,7.973870400000001e-09
