YEAR  MO  DA  HR    LAT     LON Rn2200100
2016   8  22  12  23.50   85.85  0.88E-13
2016   8  22  12  23.55   85.85  0.75E-13
2016   8  22  12  23.20   85.90  0.89E-13
2016   8  22  12  23.25   85.90  0.88E-13
2016   8  22  12  23.30   85.90  0.87E-13
2016   8  22  12  23.35   85.90  0.17E-12
2016   8  22  12  23.40   85.90  0.17E-12
2016   8  22  12  23.45   85.90  0.52E-12
2016   8  22  12  23.50   85.90  0.57E-12
2016   8  22  12  23.55   85.90  0.24E-12
2016   8  22  12  23.60   85.90  0.15E-12
2016   8  22  12  23.70   85.90  0.75E-13
2016   8  22  12  23.10   85.95  0.18E-12
2016   8  22  12  23.15   85.95  0.89E-13
2016   8  22  12  23.20   85.95  0.27E-12
2016   8  22  12  23.25   85.95  0.35E-12
2016   8  22  12  23.30   85.95  0.88E-13
2016   8  22  12  23.35   85.95  0.87E-13
2016   8  22  12  23.40   85.95  0.52E-12
2016   8  22  12  23.45   85.95  0.68E-12
2016   8  22  12  23.50   85.95  0.78E-12
2016   8  22  12  23.55   85.95  0.94E-12
2016   8  22  12  23.60   85.95  0.15E-12
2016   8  22  12  23.65   85.95  0.15E-12
2016   8  22  12  23.70   85.95  0.86E-13
2016   8  22  12  22.95   86.00  0.91E-13
2016   8  22  12  23.00   86.00  0.27E-12
2016   8  22  12  23.05   86.00  0.35E-12
2016   8  22  12  23.10   86.00  0.36E-12
2016   8  22  12  23.15   86.00  0.80E-12
2016   8  22  12  23.20   86.00  0.62E-12
2016   8  22  12  23.25   86.00  0.53E-12
2016   8  22  12  23.30   86.00  0.11E-11
2016   8  22  12  23.35   86.00  0.15E-11
2016   8  22  12  23.40   86.00  0.17E-11
2016   8  22  12  23.45   86.00  0.22E-11
2016   8  22  12  23.50   86.00  0.29E-11
2016   8  22  12  23.55   86.00  0.17E-11
2016   8  22  12  23.60   86.00  0.12E-11
2016   8  22  12  23.65   86.00  0.55E-12
2016   8  22  12  22.80   86.05  0.91E-13
2016   8  22  12  22.90   86.05  0.91E-13
2016   8  22  12  22.95   86.05  0.54E-12
2016   8  22  12  23.00   86.05  0.13E-11
2016   8  22  12  23.05   86.05  0.12E-11
2016   8  22  12  23.10   86.05  0.13E-11
2016   8  22  12  23.15   86.05  0.26E-11
2016   8  22  12  23.20   86.05  0.15E-11
2016   8  22  12  23.25   86.05  0.23E-11
2016   8  22  12  23.30   86.05  0.32E-11
2016   8  22  12  23.35   86.05  0.34E-11
2016   8  22  12  23.40   86.05  0.40E-11
2016   8  22  12  23.45   86.05  0.50E-11
2016   8  22  12  23.50   86.05  0.39E-11
2016   8  22  12  23.55   86.05  0.16E-11
2016   8  22  12  23.60   86.05  0.12E-11
2016   8  22  12  23.65   86.05  0.31E-12
2016   8  22  12  23.70   86.05  0.86E-13
2016   8  22  12  22.80   86.10  0.91E-13
2016   8  22  12  22.90   86.10  0.10E-11
2016   8  22  12  22.95   86.10  0.18E-11
2016   8  22  12  23.00   86.10  0.36E-11
2016   8  22  12  23.05   86.10  0.33E-11
2016   8  22  12  23.10   86.10  0.47E-11
2016   8  22  12  23.15   86.10  0.42E-11
2016   8  22  12  23.20   86.10  0.39E-11
2016   8  22  12  23.25   86.10  0.55E-11
2016   8  22  12  23.30   86.10  0.65E-11
2016   8  22  12  23.35   86.10  0.69E-11
2016   8  22  12  23.40   86.10  0.66E-11
2016   8  22  12  23.45   86.10  0.76E-11
2016   8  22  12  23.50   86.10  0.42E-11
2016   8  22  12  23.55   86.10  0.20E-11
2016   8  22  12  23.60   86.10  0.16E-11
2016   8  22  12  23.65   86.10  0.32E-12
2016   8  22  12  22.80   86.15  0.37E-12
2016   8  22  12  22.85   86.15  0.15E-11
2016   8  22  12  22.90   86.15  0.32E-11
2016   8  22  12  22.95   86.15  0.63E-11
2016   8  22  12  23.00   86.15  0.66E-11
2016   8  22  12  23.05   86.15  0.60E-11
2016   8  22  12  23.10   86.15  0.55E-11
2016   8  22  12  23.15   86.15  0.69E-11
2016   8  22  12  23.20   86.15  0.73E-11
2016   8  22  12  23.25   86.15  0.86E-11
2016   8  22  12  23.30   86.15  0.78E-11
2016   8  22  12  23.35   86.15  0.98E-11
2016   8  22  12  23.40   86.15  0.89E-11
2016   8  22  12  23.45   86.15  0.58E-11
2016   8  22  12  23.50   86.15  0.35E-11
2016   8  22  12  23.55   86.15  0.18E-11
2016   8  22  12  23.60   86.15  0.85E-12
2016   8  22  12  23.65   86.15  0.75E-13
2016   8  22  12  22.80   86.20  0.26E-11
2016   8  22  12  22.85   86.20  0.86E-11
2016   8  22  12  22.90   86.20  0.12E-10
2016   8  22  12  22.95   86.20  0.11E-10
2016   8  22  12  23.00   86.20  0.90E-11
2016   8  22  12  23.05   86.20  0.87E-11
2016   8  22  12  23.10   86.20  0.10E-10
2016   8  22  12  23.15   86.20  0.87E-11
2016   8  22  12  23.20   86.20  0.11E-10
2016   8  22  12  23.25   86.20  0.10E-10
2016   8  22  12  23.30   86.20  0.10E-10
