YEAR  MO  DA  HR    LAT     LON Rn2200100
2019  10   7  12  22.45   86.00  0.52E-12
2019  10   7  12  22.50   86.00  0.45E-12
2019  10   7  12  22.40   86.05  0.67E-12
2019  10   7  12  22.45   86.05  0.67E-12
2019  10   7  12  22.50   86.05  0.27E-11
2019  10   7  12  22.55   86.05  0.22E-12
2019  10   7  12  22.60   86.05  0.22E-12
2019  10   7  12  22.35   86.10  0.23E-12
2019  10   7  12  22.40   86.10  0.24E-11
2019  10   7  12  22.45   86.10  0.54E-11
2019  10   7  12  22.50   86.10  0.10E-10
2019  10   7  12  22.55   86.10  0.94E-11
2019  10   7  12  22.60   86.10  0.40E-11
2019  10   7  12  22.65   86.10  0.53E-12
2019  10   7  12  22.40   86.15  0.42E-11
2019  10   7  12  22.45   86.15  0.15E-10
2019  10   7  12  22.50   86.15  0.40E-10
2019  10   7  12  22.55   86.15  0.43E-10
2019  10   7  12  22.60   86.15  0.15E-10
2019  10   7  12  22.65   86.15  0.13E-11
2019  10   7  12  22.40   86.20  0.33E-11
2019  10   7  12  22.45   86.20  0.21E-10
2019  10   7  12  22.50   86.20  0.59E-10
2019  10   7  12  22.55   86.20  0.10E-09
2019  10   7  12  22.60   86.20  0.51E-10
2019  10   7  12  22.65   86.20  0.95E-11
2019  10   7  12  22.35   86.25  0.26E-12
2019  10   7  12  22.40   86.25  0.18E-11
2019  10   7  12  22.45   86.25  0.75E-11
2019  10   7  12  22.50   86.25  0.47E-10
2019  10   7  12  22.55   86.25  0.15E-09
2019  10   7  12  22.60   86.25  0.16E-09
2019  10   7  12  22.65   86.25  0.29E-10
2019  10   7  12  22.70   86.25  0.24E-11
2019  10   7  12  22.45   86.30  0.12E-11
2019  10   7  12  22.50   86.30  0.10E-10
2019  10   7  12  22.55   86.30  0.46E-10
2019  10   7  12  22.60   86.30  0.29E-09
2019  10   7  12  22.65   86.30  0.27E-09
2019  10   7  12  22.70   86.30  0.46E-11
2019  10   7  12  22.50   86.35  0.80E-12
2019  10   7  12  22.55   86.35  0.36E-11
2019  10   7  12  22.60   86.35  0.13E-10
2019  10   7  12  22.65   86.35  0.26E-09
2019  10   7  12  22.70   86.35  0.29E-10
2019  10   7  12  22.55   86.40  0.52E-12
2019  10   7  12  22.60   86.40  0.81E-12
2019  10   7  12  22.65   86.40  0.54E-12
2019  10   7  12  22.70   86.40  0.14E-11
2019  10   8   0  22.50   85.45  0.14E-12
2019  10   8   0  22.55   85.50  0.17E-12
2019  10   8   0  22.45   85.55  0.68E-13
2019  10   8   0  22.50   85.55  0.68E-13
2019  10   8   0  22.55   85.55  0.15E-12
2019  10   8   0  22.60   85.55  0.16E-12
2019  10   8   0  22.65   85.55  0.79E-13
2019  10   8   0  22.70   85.55  0.79E-13
2019  10   8   0  22.45   85.60  0.78E-13
2019  10   8   0  22.50   85.60  0.17E-12
2019  10   8   0  22.60   85.60  0.18E-12
2019  10   8   0  22.65   85.60  0.12E-12
2019  10   8   0  22.70   85.60  0.16E-12
2019  10   8   0  22.75   85.60  0.12E-12
2019  10   8   0  22.45   85.65  0.68E-13
2019  10   8   0  22.50   85.65  0.54E-12
2019  10   8   0  22.55   85.65  0.39E-12
2019  10   8   0  22.60   85.65  0.45E-12
2019  10   8   0  22.65   85.65  0.93E-12
2019  10   8   0  22.70   85.65  0.12E-12
2019  10   8   0  22.75   85.65  0.36E-12
2019  10   8   0  22.45   85.70  0.68E-13
2019  10   8   0  22.50   85.70  0.68E-13
2019  10   8   0  22.55   85.70  0.10E-11
2019  10   8   0  22.60   85.70  0.89E-12
2019  10   8   0  22.65   85.70  0.13E-11
2019  10   8   0  22.70   85.70  0.13E-11
2019  10   8   0  22.75   85.70  0.46E-12
2019  10   8   0  22.80   85.70  0.28E-12
2019  10   8   0  22.45   85.75  0.14E-12
2019  10   8   0  22.55   85.75  0.48E-12
2019  10   8   0  22.60   85.75  0.12E-11
2019  10   8   0  22.65   85.75  0.24E-11
2019  10   8   0  22.70   85.75  0.30E-11
2019  10   8   0  22.75   85.75  0.23E-11
2019  10   8   0  22.80   85.75  0.76E-12
2019  10   8   0  22.85   85.75  0.28E-12
2019  10   8   0  22.50   85.80  0.37E-12
