YEAR  MO  DA  HR    LAT     LON Rn2200100
2010   8  14  12  23.30   85.95  0.88E-13
2010   8  14  12  23.15   86.00  0.89E-13
2010   8  14  12  23.20   86.00  0.89E-13
2010   8  14  12  23.25   86.00  0.89E-13
2010   8  14  12  23.05   86.05  0.89E-13
2010   8  14  12  23.10   86.05  0.27E-12
2010   8  14  12  23.15   86.05  0.35E-12
2010   8  14  12  23.20   86.05  0.17E-12
2010   8  14  12  23.25   86.05  0.18E-12
2010   8  14  12  23.30   86.05  0.17E-12
2010   8  14  12  23.35   86.05  0.87E-13
2010   8  14  12  22.95   86.10  0.18E-12
2010   8  14  12  23.00   86.10  0.80E-12
2010   8  14  12  23.05   86.10  0.81E-12
2010   8  14  12  23.10   86.10  0.44E-12
2010   8  14  12  23.15   86.10  0.44E-12
2010   8  14  12  23.20   86.10  0.18E-12
2010   8  14  12  23.25   86.10  0.26E-12
2010   8  14  12  23.30   86.10  0.26E-12
2010   8  14  12  23.35   86.10  0.26E-12
2010   8  14  12  22.85   86.15  0.54E-12
2010   8  14  12  22.90   86.15  0.63E-12
2010   8  14  12  22.95   86.15  0.14E-11
2010   8  14  12  23.00   86.15  0.62E-12
2010   8  14  12  23.05   86.15  0.44E-12
2010   8  14  12  23.10   86.15  0.36E-12
2010   8  14  12  23.15   86.15  0.53E-12
2010   8  14  12  23.20   86.15  0.11E-11
2010   8  14  12  23.25   86.15  0.96E-12
2010   8  14  12  23.30   86.15  0.43E-12
2010   8  14  12  23.35   86.15  0.17E-12
2010   8  14  12  23.40   86.15  0.17E-12
2010   8  14  12  23.45   86.15  0.87E-13
2010   8  14  12  23.50   86.15  0.15E-12
2010   8  14  12  22.80   86.20  0.73E-12
2010   8  14  12  22.85   86.20  0.17E-11
2010   8  14  12  22.90   86.20  0.24E-11
2010   8  14  12  22.95   86.20  0.16E-11
2010   8  14  12  23.00   86.20  0.25E-11
2010   8  14  12  23.05   86.20  0.17E-11
2010   8  14  12  23.10   86.20  0.19E-11
2010   8  14  12  23.15   86.20  0.24E-11
2010   8  14  12  23.20   86.20  0.23E-11
2010   8  14  12  23.25   86.20  0.11E-11
2010   8  14  12  23.30   86.20  0.15E-11
2010   8  14  12  23.35   86.20  0.67E-12
2010   8  14  12  23.40   86.20  0.35E-12
2010   8  14  12  23.45   86.20  0.75E-13
2010   8  14  12  23.50   86.20  0.16E-12
2010   8  14  12  23.55   86.20  0.75E-13
2010   8  14  12  23.60   86.20  0.75E-13
2010   8  14  12  22.70   86.25  0.37E-12
2010   8  14  12  22.75   86.25  0.18E-11
2010   8  14  12  22.80   86.25  0.47E-11
2010   8  14  12  22.85   86.25  0.53E-11
2010   8  14  12  22.90   86.25  0.54E-11
2010   8  14  12  22.95   86.25  0.41E-11
