YEAR  MO  DA  HR    LAT     LON Rn2200100
2021  10  30  12  22.20   86.10  0.22E-12
2021  10  30  12  22.30   86.10  0.26E-12
2021  10  30  12  22.55   86.10  0.13E-12
2021  10  30  12  22.60   86.10  0.65E-12
2021  10  30  12  22.25   86.15  0.77E-12
2021  10  30  12  22.30   86.15  0.49E-12
2021  10  30  12  22.35   86.15  0.53E-12
2021  10  30  12  22.40   86.15  0.47E-12
2021  10  30  12  22.55   86.15  0.40E-12
2021  10  30  12  22.15   86.20  0.78E-12
2021  10  30  12  22.20   86.20  0.90E-12
2021  10  30  12  22.25   86.20  0.75E-12
2021  10  30  12  22.30   86.20  0.17E-11
2021  10  30  12  22.35   86.20  0.15E-11
2021  10  30  12  22.40   86.20  0.18E-11
2021  10  30  12  22.45   86.20  0.12E-11
2021  10  30  12  22.50   86.20  0.12E-11
2021  10  30  12  22.55   86.20  0.19E-11
2021  10  30  12  22.60   86.20  0.79E-12
2021  10  30  12  22.65   86.20  0.26E-12
2021  10  30  12  22.10   86.25  0.48E-12
2021  10  30  12  22.15   86.25  0.38E-12
2021  10  30  12  22.20   86.25  0.16E-11
2021  10  30  12  22.25   86.25  0.33E-11
2021  10  30  12  22.30   86.25  0.33E-11
2021  10  30  12  22.35   86.25  0.46E-11
2021  10  30  12  22.40   86.25  0.80E-11
2021  10  30  12  22.45   86.25  0.66E-11
2021  10  30  12  22.50   86.25  0.48E-11
2021  10  30  12  22.55   86.25  0.37E-11
2021  10  30  12  22.60   86.25  0.31E-11
2021  10  30  12  22.65   86.25  0.13E-12
2021  10  30  12  22.10   86.30  0.26E-12
2021  10  30  12  22.15   86.30  0.61E-12
2021  10  30  12  22.20   86.30  0.18E-11
2021  10  30  12  22.25   86.30  0.52E-11
2021  10  30  12  22.30   86.30  0.66E-11
2021  10  30  12  22.35   86.30  0.14E-10
2021  10  30  12  22.40   86.30  0.21E-10
2021  10  30  12  22.45   86.30  0.26E-10
2021  10  30  12  22.50   86.30  0.25E-10
2021  10  30  12  22.55   86.30  0.30E-10
2021  10  30  12  22.60   86.30  0.29E-10
2021  10  30  12  22.65   86.30  0.54E-11
2021  10  30  12  22.15   86.35  0.67E-12
2021  10  30  12  22.20   86.35  0.24E-11
2021  10  30  12  22.25   86.35  0.75E-11
2021  10  30  12  22.30   86.35  0.13E-10
2021  10  30  12  22.35   86.35  0.20E-10
2021  10  30  12  22.40   86.35  0.28E-10
2021  10  30  12  22.45   86.35  0.42E-10
2021  10  30  12  22.50   86.35  0.61E-10
2021  10  30  12  22.55   86.35  0.10E-09
2021  10  30  12  22.60   86.35  0.21E-09
2021  10  30  12  22.65   86.35  0.27E-09
2021  10  30  12  22.15   86.40  0.52E-12
2021  10  30  12  22.20   86.40  0.23E-11
2021  10  30  12  22.25   86.40  0.82E-11
2021  10  30  12  22.30   86.40  0.16E-10
2021  10  30  12  22.35   86.40  0.23E-10
2021  10  30  12  22.40   86.40  0.37E-10
2021  10  30  12  22.45   86.40  0.50E-10
2021  10  30  12  22.50   86.40  0.57E-10
2021  10  30  12  22.55   86.40  0.91E-10
2021  10  30  12  22.60   86.40  0.10E-09
2021  10  30  12  22.65   86.40  0.53E-10
2021  10  30  12  22.20   86.45  0.25E-12
2021  10  30  12  22.25   86.45  0.50E-11
2021  10  30  12  22.30   86.45  0.10E-10
2021  10  30  12  22.35   86.45  0.20E-10
2021  10  30  12  22.40   86.45  0.26E-10
2021  10  30  12  22.45   86.45  0.32E-10
2021  10  30  12  22.50   86.45  0.34E-10
