YEAR  MO  DA  HR    LAT     LON Rn2200100
2013  10  15  12  23.30   86.15  0.11E-12
2013  10  15  12  23.35   86.15  0.23E-12
2013  10  15  12  23.40   86.15  0.22E-12
2013  10  15  12  22.85   86.20  0.91E-13
2013  10  15  12  22.90   86.20  0.32E-12
2013  10  15  12  22.95   86.20  0.94E-12
2013  10  15  12  23.00   86.20  0.85E-12
2013  10  15  12  23.05   86.20  0.13E-11
2013  10  15  12  23.10   86.20  0.57E-12
2013  10  15  12  23.15   86.20  0.16E-11
2013  10  15  12  23.20   86.20  0.14E-11
2013  10  15  12  23.25   86.20  0.16E-11
2013  10  15  12  23.30   86.20  0.11E-11
2013  10  15  12  23.35   86.20  0.10E-11
2013  10  15  12  23.40   86.20  0.11E-12
2013  10  15  12  22.80   86.25  0.18E-12
2013  10  15  12  22.85   86.25  0.20E-11
2013  10  15  12  22.90   86.25  0.53E-11
2013  10  15  12  22.95   86.25  0.63E-11
2013  10  15  12  23.00   86.25  0.60E-11
2013  10  15  12  23.05   86.25  0.79E-11
2013  10  15  12  23.10   86.25  0.10E-10
2013  10  15  12  23.15   86.25  0.73E-11
2013  10  15  12  23.20   86.25  0.74E-11
2013  10  15  12  23.25   86.25  0.64E-11
2013  10  15  12  23.30   86.25  0.45E-11
2013  10  15  12  23.35   86.25  0.28E-11
2013  10  15  12  23.40   86.25  0.15E-11
2013  10  15  12  23.45   86.25  0.45E-12
2013  10  15  12  23.50   86.25  0.11E-12
2013  10  15  12  22.70   86.30  0.37E-12
2013  10  15  12  22.75   86.30  0.82E-11
2013  10  15  12  22.80   86.30  0.15E-10
2013  10  15  12  22.85   86.30  0.22E-10
2013  10  15  12  22.90   86.30  0.22E-10
2013  10  15  12  22.95   86.30  0.28E-10
2013  10  15  12  23.00   86.30  0.25E-10
2013  10  15  12  23.05   86.30  0.26E-10
2013  10  15  12  23.10   86.30  0.21E-10
2013  10  15  12  23.15   86.30  0.22E-10
2013  10  15  12  23.20   86.30  0.19E-10
2013  10  15  12  23.25   86.30  0.19E-10
2013  10  15  12  23.30   86.30  0.14E-10
2013  10  15  12  23.35   86.30  0.74E-11
2013  10  15  12  23.40   86.30  0.38E-11
2013  10  15  12  23.45   86.30  0.10E-11
2013  10  15  12  23.50   86.30  0.22E-12
2013  10  15  12  22.65   86.35  0.53E-10
2013  10  15  12  22.70   86.35  0.16E-09
2013  10  15  12  22.75   86.35  0.94E-10
2013  10  15  12  22.80   86.35  0.69E-10
2013  10  15  12  22.85   86.35  0.52E-10
2013  10  15  12  22.90   86.35  0.53E-10
2013  10  15  12  22.95   86.35  0.46E-10
2013  10  15  12  23.00   86.35  0.40E-10
2013  10  15  12  23.05   86.35  0.41E-10
2013  10  15  12  23.10   86.35  0.32E-10
2013  10  15  12  23.15   86.35  0.26E-10
2013  10  15  12  23.20   86.35  0.21E-10
2013  10  15  12  23.25   86.35  0.15E-10
2013  10  15  12  23.30   86.35  0.12E-10
2013  10  15  12  23.35   86.35  0.68E-11
2013  10  15  12  23.40   86.35  0.14E-11
2013  10  15  12  23.45   86.35  0.71E-12
2013  10  15  12  22.65   86.40  0.27E-12
2013  10  15  12  22.70   86.40  0.60E-10
2013  10  15  12  22.75   86.40  0.75E-10
2013  10  15  12  22.80   86.40  0.64E-10
2013  10  15  12  22.85   86.40  0.53E-10
2013  10  15  12  22.90   86.40  0.39E-10
2013  10  15  12  22.95   86.40  0.37E-10
2013  10  15  12  23.00   86.40  0.32E-10
2013  10  15  12  23.05   86.40  0.24E-10
2013  10  15  12  23.10   86.40  0.17E-10
2013  10  15  12  23.15   86.40  0.12E-10
2013  10  15  12  23.20   86.40  0.93E-11
2013  10  15  12  23.25   86.40  0.57E-11
2013  10  15  12  23.30   86.40  0.43E-11
2013  10  15  12  23.35   86.40  0.21E-11
2013  10  15  12  23.40   86.40  0.81E-12
2013  10  15  12  23.45   86.40  0.22E-12
2013  10  15  12  23.50   86.40  0.34E-12
2013  10  15  12  22.70   86.45  0.22E-11
2013  10  15  12  22.75   86.45  0.12E-10
2013  10  15  12  22.80   86.45  0.15E-10
