YEAR  MO  DA  HR    LAT     LON Rn2200100
2017   7   2  12  22.65   86.35  0.58E-10
2017   7   2  12  22.70   86.35  0.14E-10
2017   7   2  12  22.65   86.40  0.26E-10
2017   7   2  12  22.70   86.40  0.85E-10
2017   7   2  12  22.75   86.40  0.10E-11
2017   7   2  12  22.65   86.45  0.22E-11
2017   7   2  12  22.70   86.45  0.86E-10
2017   7   2  12  22.75   86.45  0.35E-10
2017   7   2  12  22.80   86.45  0.13E-11
2017   7   2  12  22.85   86.45  0.13E-12
2017   7   2  12  22.65   86.50  0.24E-12
2017   7   2  12  22.70   86.50  0.27E-10
2017   7   2  12  22.75   86.50  0.66E-10
2017   7   2  12  22.80   86.50  0.20E-10
2017   7   2  12  22.85   86.50  0.20E-11
2017   7   2  12  22.90   86.50  0.27E-12
2017   7   2  12  22.95   86.50  0.66E-13
2017   7   2  12  22.70   86.55  0.72E-11
2017   7   2  12  22.75   86.55  0.44E-10
2017   7   2  12  22.80   86.55  0.41E-10
2017   7   2  12  22.85   86.55  0.14E-10
2017   7   2  12  22.90   86.55  0.19E-11
2017   7   2  12  22.95   86.55  0.53E-12
2017   7   2  12  23.00   86.55  0.66E-13
2017   7   2  12  22.70   86.60  0.96E-12
2017   7   2  12  22.75   86.60  0.20E-10
2017   7   2  12  22.80   86.60  0.40E-10
2017   7   2  12  22.85   86.60  0.29E-10
2017   7   2  12  22.90   86.60  0.11E-10
2017   7   2  12  22.95   86.60  0.31E-11
2017   7   2  12  23.00   86.60  0.86E-12
2017   7   2  12  22.70   86.65  0.39E-12
2017   7   2  12  22.75   86.65  0.63E-11
2017   7   2  12  22.80   86.65  0.25E-10
2017   7   2  12  22.85   86.65  0.33E-10
2017   7   2  12  22.90   86.65  0.22E-10
2017   7   2  12  22.95   86.65  0.92E-11
2017   7   2  12  23.00   86.65  0.35E-11
2017   7   2  12  23.05   86.65  0.14E-11
2017   7   2  12  23.10   86.65  0.20E-12
2017   7   2  12  22.70   86.70  0.13E-12
2017   7   2  12  22.75   86.70  0.14E-11
2017   7   2  12  22.80   86.70  0.11E-10
2017   7   2  12  22.85   86.70  0.25E-10
2017   7   2  12  22.90   86.70  0.28E-10
2017   7   2  12  22.95   86.70  0.18E-10
2017   7   2  12  23.00   86.70  0.89E-11
2017   7   2  12  23.05   86.70  0.35E-11
2017   7   2  12  23.10   86.70  0.13E-11
2017   7   2  12  23.15   86.70  0.26E-12
2017   7   2  12  22.75   86.75  0.27E-12
2017   7   2  12  22.80   86.75  0.45E-11
2017   7   2  12  22.85   86.75  0.14E-10
2017   7   2  12  22.90   86.75  0.23E-10
2017   7   2  12  22.95   86.75  0.23E-10
2017   7   2  12  23.00   86.75  0.16E-10
2017   7   2  12  23.05   86.75  0.89E-11
2017   7   2  12  23.10   86.75  0.41E-11
2017   7   2  12  23.15   86.75  0.17E-11
2017   7   2  12  23.20   86.75  0.39E-12
2017   7   2  12  23.25   86.75  0.66E-13
2017   7   2  12  22.75   86.80  0.66E-13
2017   7   2  12  22.80   86.80  0.18E-11
2017   7   2  12  22.85   86.80  0.61E-11
2017   7   2  12  22.90   86.80  0.15E-10
2017   7   2  12  22.95   86.80  0.22E-10
2017   7   2  12  23.00   86.80  0.19E-10
2017   7   2  12  23.05   86.80  0.13E-10
2017   7   2  12  23.10   86.80  0.83E-11
2017   7   2  12  23.15   86.80  0.39E-11
2017   7   2  12  23.20   86.80  0.26E-11
2017   7   2  12  23.25   86.80  0.72E-12
2017   7   2  12  23.30   86.80  0.26E-12
2017   7   2  12  23.35   86.80  0.19E-12
2017   7   2  12  22.80   86.85  0.73E-12
2017   7   2  12  22.85   86.85  0.25E-11
2017   7   2  12  22.90   86.85  0.75E-11
2017   7   2  12  22.95   86.85  0.16E-10
2017   7   2  12  23.00   86.85  0.19E-10
2017   7   2  12  23.05   86.85  0.16E-10
2017   7   2  12  23.10   86.85  0.11E-10
2017   7   2  12  23.15   86.85  0.68E-11
2017   7   2  12  23.20   86.85  0.38E-11
2017   7   2  12  23.25   86.85  0.14E-11
2017   7   2  12  23.30   86.85  0.72E-12
2017   7   2  12  23.35   86.85  0.32E-12
2017   7   2  12  23.40   86.85  0.64E-13
2017   7   2  12  22.80   86.90  0.26E-12
2017   7   2  12  22.85   86.90  0.12E-11
2017   7   2  12  22.90   86.90  0.33E-11
2017   7   2  12  22.95   86.90  0.81E-11
2017   7   2  12  23.00   86.90  0.17E-10
2017   7   2  12  23.05   86.90  0.17E-10
2017   7   2  12  23.10   86.90  0.14E-10
2017   7   2  12  23.15   86.90  0.10E-10
2017   7   2  12  23.20   86.90  0.80E-11
2017   7   2  12  23.25   86.90  0.37E-11
2017   7   2  12  23.30   86.90  0.14E-11
2017   7   2  12  23.35   86.90  0.65E-12
2017   7   2  12  23.40   86.90  0.53E-12
2017   7   2  12  23.45   86.90  0.66E-13
2017   7   2  12  22.80   86.95  0.65E-13
2017   7   2  12  22.85   86.95  0.66E-12
2017   7   2  12  22.90   86.95  0.97E-12
2017   7   2  12  22.95   86.95  0.45E-11
2017   7   2  12  23.00   86.95  0.93E-11
2017   7   2  12  23.05   86.95  0.14E-10
2017   7   2  12  23.10   86.95  0.15E-10
2017   7   2  12  23.15   86.95  0.12E-10
2017   7   2  12  23.20   86.95  0.92E-11
2017   7   2  12  23.25   86.95  0.71E-11
2017   7   2  12  23.30   86.95  0.41E-11
2017   7   2  12  23.35   86.95  0.13E-11
2017   7   2  12  23.40   86.95  0.44E-12
2017   7   2  12  23.45   86.95  0.33E-12
2017   7   2  12  23.50   86.95  0.52E-12
2017   7   2  12  22.85   87.00  0.52E-12
2017   7   2  12  22.90   87.00  0.52E-12
2017   7   2  12  22.95   87.00  0.12E-11
2017   7   2  12  23.00   87.00  0.47E-11
2017   7   2  12  23.05   87.00  0.97E-11
2017   7   2  12  23.10   87.00  0.15E-10
2017   7   2  12  23.15   87.00  0.15E-10
2017   7   2  12  23.20   87.00  0.12E-10
2017   7   2  12  23.25   87.00  0.74E-11
2017   7   2  12  23.30   87.00  0.69E-11
2017   7   2  12  23.35   87.00  0.60E-11
2017   7   2  12  23.40   87.00  0.23E-11
2017   7   2  12  23.45   87.00  0.64E-12
2017   7   2  12  23.50   87.00  0.13E-12
2017   7   2  12  23.55   87.00  0.66E-13
2017   7   2  12  22.85   87.05  0.65E-13
2017   7   2  12  22.90   87.05  0.46E-12
2017   7   2  12  22.95   87.05  0.51E-12
2017   7   2  12  23.00   87.05  0.23E-11
2017   7   2  12  23.05   87.05  0.57E-11
2017   7   2  12  23.10   87.05  0.10E-10
2017   7   2  12  23.15   87.05  0.15E-10
2017   7   2  12  23.20   87.05  0.12E-10
2017   7   2  12  23.25   87.05  0.92E-11
2017   7   2  12  23.30   87.05  0.75E-11
2017   7   2  12  23.35   87.05  0.42E-11
2017   7   2  12  23.40   87.05  0.41E-11
2017   7   2  12  23.45   87.05  0.17E-11
2017   7   2  12  23.50   87.05  0.53E-12
2017   7   2  12  23.55   87.05  0.35E-12
2017   7   2  12  23.60   87.05  0.56E-13
2017   7   2  12  22.90   87.10  0.39E-12
2017   7   2  12  22.95   87.10  0.13E-12
2017   7   2  12  23.00   87.10  0.71E-12
2017   7   2  12  23.05   87.10  0.30E-11
2017   7   2  12  23.10   87.10  0.61E-11
2017   7   2  12  23.15   87.10  0.83E-11
2017   7   2  12  23.20   87.10  0.12E-10
2017   7   2  12  23.25   87.10  0.95E-11
