YEAR  MO  DA  HR    LAT     LON Rn2200100
2013   6  24  12  21.50   85.00  0.17E-12
2013   6  24  12  21.55   85.00  0.17E-12
2013   6  24  12  21.45   85.05  0.22E-12
2013   6  24  12  21.50   85.05  0.94E-12
2013   6  24  12  21.55   85.05  0.14E-11
2013   6  24  12  21.60   85.05  0.12E-11
2013   6  24  12  21.65   85.05  0.66E-12
2013   6  24  12  21.70   85.05  0.13E-12
2013   6  24  12  21.75   85.05  0.19E-12
2013   6  24  12  21.45   85.10  0.11E-11
2013   6  24  12  21.50   85.10  0.43E-11
2013   6  24  12  21.55   85.10  0.67E-11
2013   6  24  12  21.60   85.10  0.67E-11
2013   6  24  12  21.65   85.10  0.63E-11
2013   6  24  12  21.70   85.10  0.28E-11
2013   6  24  12  21.75   85.10  0.16E-11
2013   6  24  12  21.80   85.10  0.30E-12
2013   6  24  12  21.85   85.10  0.65E-13
2013   6  24  12  21.50   85.15  0.17E-11
2013   6  24  12  21.55   85.15  0.70E-11
2013   6  24  12  21.60   85.15  0.99E-11
2013   6  24  12  21.65   85.15  0.12E-10
2013   6  24  12  21.70   85.15  0.13E-10
2013   6  24  12  21.75   85.15  0.84E-11
2013   6  24  12  21.80   85.15  0.30E-11
2013   6  24  12  21.85   85.15  0.11E-11
2013   6  24  12  21.90   85.15  0.24E-12
2013   6  24  12  21.50   85.20  0.17E-12
2013   6  24  12  21.55   85.20  0.13E-11
2013   6  24  12  21.60   85.20  0.56E-11
2013   6  24  12  21.65   85.20  0.83E-11
2013   6  24  12  21.70   85.20  0.11E-10
2013   6  24  12  21.75   85.20  0.15E-10
2013   6  24  12  21.80   85.20  0.13E-10
2013   6  24  12  21.85   85.20  0.65E-11
2013   6  24  12  21.90   85.20  0.29E-11
2013   6  24  12  21.95   85.20  0.41E-12
2013   6  24  12  22.00   85.20  0.63E-13
2013   6  24  12  21.55   85.25  0.45E-13
2013   6  24  12  21.60   85.25  0.31E-12
2013   6  24  12  21.65   85.25  0.20E-11
2013   6  24  12  21.70   85.25  0.57E-11
2013   6  24  12  21.75   85.25  0.96E-11
2013   6  24  12  21.80   85.25  0.14E-10
2013   6  24  12  21.85   85.25  0.17E-10
2013   6  24  12  21.90   85.25  0.98E-11
2013   6  24  12  21.95   85.25  0.43E-11
2013   6  24  12  22.00   85.25  0.52E-12
2013   6  24  12  21.65   85.30  0.45E-13
2013   6  24  12  21.70   85.30  0.59E-12
2013   6  24  12  21.75   85.30  0.37E-11
2013   6  24  12  21.80   85.30  0.86E-11
2013   6  24  12  21.85   85.30  0.13E-10
2013   6  24  12  21.90   85.30  0.18E-10
2013   6  24  12  21.95   85.30  0.13E-10
2013   6  24  12  22.00   85.30  0.54E-11
2013   6  24  12  22.05   85.30  0.65E-12
2013   6  24  12  21.75   85.35  0.23E-12
2013   6  24  12  21.80   85.35  0.24E-11
2013   6  24  12  21.85   85.35  0.74E-11
2013   6  24  12  21.90   85.35  0.13E-10
2013   6  24  12  21.95   85.35  0.17E-10
2013   6  24  12  22.00   85.35  0.15E-10
2013   6  24  12  22.05   85.35  0.78E-11
2013   6  24  12  22.10   85.35  0.63E-12
2013   6  24  12  21.80   85.40  0.15E-12
2013   6  24  12  21.85   85.40  0.22E-11
2013   6  24  12  21.90   85.40  0.67E-11
2013   6  24  12  21.95   85.40  0.11E-10
2013   6  24  12  22.00   85.40  0.16E-10
2013   6  24  12  22.05   85.40  0.16E-10
2013   6  24  12  22.10   85.40  0.75E-11
2013   6  24  12  22.15   85.40  0.89E-12
2013   6  24  12  21.85   85.45  0.77E-13
2013   6  24  12  21.90   85.45  0.18E-11
2013   6  24  12  21.95   85.45  0.66E-11
2013   6  24  12  22.00   85.45  0.11E-10
2013   6  24  12  22.05   85.45  0.15E-10
2013   6  24  12  22.10   85.45  0.17E-10
2013   6  24  12  22.15   85.45  0.86E-11
2013   6  24  12  22.20   85.45  0.37E-12
2013   6  24  12  21.90   85.50  0.39E-13
2013   6  24  12  21.95   85.50  0.20E-11
2013   6  24  12  22.00   85.50  0.69E-11
2013   6  24  12  22.05   85.50  0.10E-10
2013   6  24  12  22.10   85.50  0.15E-10
2013   6  24  12  22.15   85.50  0.18E-10
2013   6  24  12  22.20   85.50  0.58E-11
2013   6  24  12  22.25   85.50  0.10E-12
2013   6  24  12  21.95   85.55  0.77E-13
2013   6  24  12  22.00   85.55  0.22E-11
2013   6  24  12  22.05   85.55  0.73E-11
2013   6  24  12  22.10   85.55  0.10E-10
2013   6  24  12  22.15   85.55  0.18E-10
2013   6  24  12  22.20   85.55  0.20E-10
2013   6  24  12  22.25   85.55  0.37E-11
2013   6  24  12  22.30   85.55  0.65E-13
2013   6  24  12  22.00   85.60  0.27E-12
2013   6  24  12  22.05   85.60  0.32E-11
2013   6  24  12  22.10   85.60  0.76E-11
2013   6  24  12  22.15   85.60  0.11E-10
2013   6  24  12  22.20   85.60  0.20E-10
2013   6  24  12  22.25   85.60  0.16E-10
2013   6  24  12  22.30   85.60  0.21E-11
2013   6  24  12  22.05   85.65  0.31E-12
2013   6  24  12  22.10   85.65  0.45E-11
2013   6  24  12  22.15   85.65  0.78E-11
2013   6  24  12  22.20   85.65  0.12E-10
2013   6  24  12  22.25   85.65  0.22E-10
2013   6  24  12  22.30   85.65  0.13E-10
2013   6  24  12  22.35   85.65  0.71E-12
2013   6  24  12  22.10   85.70  0.43E-12
2013   6  24  12  22.15   85.70  0.59E-11
2013   6  24  12  22.20   85.70  0.92E-11
2013   6  24  12  22.25   85.70  0.14E-10
2013   6  24  12  22.30   85.70  0.25E-10
2013   6  24  12  22.35   85.70  0.71E-11
2013   6  24  12  22.40   85.70  0.13E-12
2013   6  24  12  22.15   85.75  0.82E-12
2013   6  24  12  22.20   85.75  0.74E-11
2013   6  24  12  22.25   85.75  0.98E-11
2013   6  24  12  22.30   85.75  0.18E-10
2013   6  24  12  22.35   85.75  0.23E-10
2013   6  24  12  22.40   85.75  0.30E-11
2013   6  24  12  22.15   85.80  0.39E-13
2013   6  24  12  22.20   85.80  0.15E-11
2013   6  24  12  22.25   85.80  0.86E-11
2013   6  24  12  22.30   85.80  0.12E-10
2013   6  24  12  22.35   85.80  0.23E-10
2013   6  24  12  22.40   85.80  0.17E-10
2013   6  24  12  22.45   85.80  0.50E-12
