YEAR  MO  DA  HR    LAT     LON Rn2200100
2015   7  10  12  23.60   85.25  0.22E-12
2015   7  10  12  23.55   85.30  0.32E-11
2015   7  10  12  23.60   85.30  0.18E-11
2015   7  10  12  23.50   85.35  0.94E-12
2015   7  10  12  23.55   85.35  0.14E-10
2015   7  10  12  23.60   85.35  0.78E-12
2015   7  10  12  23.50   85.40  0.11E-10
2015   7  10  12  23.55   85.40  0.10E-10
2015   7  10  12  23.60   85.40  0.65E-13
2015   7  10  12  23.45   85.45  0.39E-12
2015   7  10  12  23.50   85.45  0.25E-10
2015   7  10  12  23.55   85.45  0.46E-11
2015   7  10  12  23.45   85.50  0.11E-10
2015   7  10  12  23.50   85.50  0.26E-10
2015   7  10  12  23.55   85.50  0.36E-12
2015   7  10  12  23.40   85.55  0.13E-12
2015   7  10  12  23.45   85.55  0.35E-10
2015   7  10  12  23.50   85.55  0.80E-11
2015   7  10  12  23.40   85.60  0.17E-10
2015   7  10  12  23.45   85.60  0.35E-10
2015   7  10  12  23.50   85.60  0.43E-12
2015   7  10  12  23.35   85.65  0.77E-12
2015   7  10  12  23.40   85.65  0.48E-10
2015   7  10  12  23.45   85.65  0.82E-11
2015   7  10  12  23.35   85.70  0.33E-10
2015   7  10  12  23.40   85.70  0.33E-10
2015   7  10  12  23.45   85.70  0.15E-12
2015   7  10  12  23.30   85.75  0.11E-10
2015   7  10  12  23.35   85.75  0.61E-10
2015   7  10  12  23.40   85.75  0.27E-11
2015   7  10  12  23.25   85.80  0.52E-13
2015   7  10  12  23.30   85.80  0.69E-10
2015   7  10  12  23.35   85.80  0.11E-10
2015   7  10  12  23.25   85.85  0.61E-10
2015   7  10  12  23.30   85.85  0.29E-10
2015   7  10  12  23.20   85.90  0.45E-10
2015   7  10  12  23.25   85.90  0.51E-10
2015   7  10  12  23.30   85.90  0.23E-12
2015   7  10  12  23.15   85.95  0.34E-10
2015   7  10  12  23.20   85.95  0.67E-10
2015   7  10  12  23.25   85.95  0.10E-11
2015   7  10  12  23.10   86.00  0.41E-10
2015   7  10  12  23.15   86.00  0.77E-10
2015   7  10  12  23.20   86.00  0.23E-11
2015   7  10  12  23.05   86.05  0.38E-10
2015   7  10  12  23.10   86.05  0.77E-10
2015   7  10  12  23.15   86.05  0.25E-11
2015   7  10  12  23.00   86.10  0.67E-10
2015   7  10  12  23.05   86.10  0.75E-10
2015   7  10  12  23.10   86.10  0.11E-11
2015   7  10  12  22.90   86.15  0.81E-11
2015   7  10  12  22.95   86.15  0.86E-10
2015   7  10  12  23.00   86.15  0.54E-10
2015   7  10  12  23.05   86.15  0.23E-11
2015   7  10  12  22.85   86.20  0.37E-10
2015   7  10  12  22.90   86.20  0.11E-09
2015   7  10  12  22.95   86.20  0.35E-10
2015   7  10  12  22.75   86.25  0.74E-11
2015   7  10  12  22.80   86.25  0.96E-10
2015   7  10  12  22.85   86.25  0.96E-10
2015   7  10  12  22.90   86.25  0.14E-10
2015   7  10  12  22.70   86.30  0.11E-09
2015   7  10  12  22.75   86.30  0.12E-09
2015   7  10  12  22.80   86.30  0.43E-10
2015   7  10  12  22.65   86.35  0.62E-11
2015   7  10  12  22.70   86.35  0.55E-10
2015   7  11   0  24.40   83.75  0.34E-13
2015   7  11   0  24.30   83.80  0.10E-12
2015   7  11   0  24.35   83.80  0.48E-12
2015   7  11   0  24.40   83.80  0.14E-12
2015   7  11   0  24.30   83.85  0.14E-11
2015   7  11   0  24.35   83.85  0.23E-11
2015   7  11   0  24.40   83.85  0.61E-12
2015   7  11   0  24.25   83.90  0.17E-12
2015   7  11   0  24.30   83.90  0.51E-11
2015   7  11   0  24.35   83.90  0.31E-11
2015   7  11   0  24.40   83.90  0.56E-12
2015   7  11   0  24.25   83.95  0.14E-11
2015   7  11   0  24.30   83.95  0.65E-11
2015   7  11   0  24.35   83.95  0.30E-11
2015   7  11   0  24.40   83.95  0.39E-12
2015   7  11   0  24.45   83.95  0.39E-13
2015   7  11   0  24.20   84.00  0.10E-12
2015   7  11   0  24.25   84.00  0.43E-11
2015   7  11   0  24.30   84.00  0.71E-11
2015   7  11   0  24.35   84.00  0.28E-11
2015   7  11   0  24.40   84.00  0.47E-12
2015   7  11   0  24.20   84.05  0.11E-11
2015   7  11   0  24.25   84.05  0.62E-11
2015   7  11   0  24.30   84.05  0.65E-11
2015   7  11   0  24.35   84.05  0.19E-11
2015   7  11   0  24.40   84.05  0.31E-12
2015   7  11   0  24.15   84.10  0.42E-13
2015   7  11   0  24.20   84.10  0.38E-11
2015   7  11   0  24.25   84.10  0.65E-11
2015   7  11   0  24.30   84.10  0.55E-11
2015   7  11   0  24.35   84.10  0.19E-11
2015   7  11   0  24.40   84.10  0.44E-12
2015   7  11   0  24.15   84.15  0.87E-12
2015   7  11   0  24.20   84.15  0.58E-11
2015   7  11   0  24.25   84.15  0.64E-11
2015   7  11   0  24.30   84.15  0.43E-11
2015   7  11   0  24.35   84.15  0.15E-11
2015   7  11   0  24.40   84.15  0.44E-12
2015   7  11   0  24.10   84.20  0.70E-13
2015   7  11   0  24.15   84.20  0.37E-11
2015   7  11   0  24.20   84.20  0.58E-11
