YEAR  MO  DA  HR    LAT     LON Rn2200100
2021  11  16  12  22.20   85.95  0.13E-12
2021  11  16  12  21.90   86.00  0.11E-12
2021  11  16  12  21.95   86.00  0.26E-12
2021  11  16  12  22.00   86.00  0.24E-12
2021  11  16  12  22.05   86.00  0.13E-12
2021  11  16  12  22.10   86.00  0.13E-12
2021  11  16  12  22.20   86.00  0.52E-12
2021  11  16  12  22.45   86.00  0.13E-12
2021  11  16  12  21.80   86.05  0.24E-12
2021  11  16  12  21.85   86.05  0.46E-12
2021  11  16  12  21.90   86.05  0.57E-12
2021  11  16  12  21.95   86.05  0.57E-12
2021  11  16  12  22.00   86.05  0.50E-12
2021  11  16  12  22.05   86.05  0.38E-12
2021  11  16  12  22.10   86.05  0.50E-12
2021  11  16  12  22.15   86.05  0.26E-12
2021  11  16  12  22.20   86.05  0.26E-12
2021  11  16  12  22.25   86.05  0.92E-12
2021  11  16  12  22.30   86.05  0.26E-12
2021  11  16  12  22.35   86.05  0.26E-12
2021  11  16  12  22.45   86.05  0.13E-12
2021  11  16  12  22.50   86.05  0.13E-12
2021  11  16  12  21.80   86.10  0.35E-12
2021  11  16  12  21.85   86.10  0.94E-12
2021  11  16  12  21.90   86.10  0.15E-11
2021  11  16  12  21.95   86.10  0.17E-11
2021  11  16  12  22.00   86.10  0.28E-11
2021  11  16  12  22.05   86.10  0.19E-11
2021  11  16  12  22.10   86.10  0.14E-11
2021  11  16  12  22.15   86.10  0.11E-11
2021  11  16  12  22.20   86.10  0.12E-11
2021  11  16  12  22.25   86.10  0.17E-11
2021  11  16  12  22.30   86.10  0.14E-11
2021  11  16  12  22.35   86.10  0.40E-12
2021  11  16  12  22.40   86.10  0.26E-12
2021  11  16  12  22.45   86.10  0.53E-12
2021  11  16  12  22.50   86.10  0.80E-12
2021  11  16  12  22.55   86.10  0.40E-12
2021  11  16  12  22.60   86.10  0.13E-12
2021  11  16  12  22.65   86.10  0.13E-12
2021  11  16  12  21.80   86.15  0.11E-12
2021  11  16  12  21.85   86.15  0.11E-11
2021  11  16  12  21.90   86.15  0.25E-11
2021  11  16  12  21.95   86.15  0.34E-11
2021  11  16  12  22.00   86.15  0.45E-11
2021  11  16  12  22.05   86.15  0.40E-11
2021  11  16  12  22.10   86.15  0.41E-11
2021  11  16  12  22.15   86.15  0.37E-11
2021  11  16  12  22.20   86.15  0.27E-11
2021  11  16  12  22.25   86.15  0.37E-11
2021  11  16  12  22.30   86.15  0.36E-11
2021  11  16  12  22.35   86.15  0.49E-11
2021  11  16  12  22.40   86.15  0.20E-11
2021  11  16  12  22.45   86.15  0.19E-11
2021  11  16  12  22.50   86.15  0.24E-11
2021  11  16  12  22.55   86.15  0.21E-11
2021  11  16  12  22.60   86.15  0.40E-12
2021  11  16  12  22.65   86.15  0.13E-12
2021  11  16  12  21.85   86.20  0.92E-12
2021  11  16  12  21.90   86.20  0.30E-11
2021  11  16  12  21.95   86.20  0.52E-11
2021  11  16  12  22.00   86.20  0.81E-11
2021  11  16  12  22.05   86.20  0.69E-11
2021  11  16  12  22.10   86.20  0.75E-11
2021  11  16  12  22.15   86.20  0.90E-11
2021  11  16  12  22.20   86.20  0.69E-11
2021  11  16  12  22.25   86.20  0.58E-11
2021  11  16  12  22.30   86.20  0.50E-11
2021  11  16  12  22.35   86.20  0.86E-11
2021  11  16  12  22.40   86.20  0.67E-11
2021  11  16  12  22.45   86.20  0.55E-11
2021  11  16  12  22.50   86.20  0.70E-11
2021  11  16  12  22.55   86.20  0.95E-11
2021  11  16  12  22.60   86.20  0.55E-11
2021  11  16  12  22.65   86.20  0.11E-11
2021  11  16  12  21.75   86.25  0.11E-12
2021  11  16  12  21.80   86.25  0.33E-12
2021  11  16  12  21.85   86.25  0.33E-12
2021  11  16  12  21.90   86.25  0.32E-11
2021  11  16  12  21.95   86.25  0.46E-11
2021  11  16  12  22.00   86.25  0.81E-11
