YEAR  MO  DA  HR    LAT     LON Rn2200005
2013   3   8  12 -23.78  -48.34  0.11E-11
2013   3   8  12 -23.78  -48.29  0.23E-11
2013   3   8  12 -23.78  -48.14  0.11E-11
2013   3   8  12 -23.83  -48.09  0.53E-11
2013   3   8  12 -23.78  -48.09  0.23E-11
2013   3   8  12 -23.73  -48.09  0.23E-11
2013   3   8  12 -23.88  -48.04  0.11E-11
2013   3   8  12 -23.83  -48.04  0.91E-12
2013   3   8  12 -23.78  -48.04  0.32E-11
2013   3   8  12 -23.73  -48.04  0.34E-11
2013   3   8  12 -23.63  -48.04  0.20E-11
2013   3   8  12 -23.83  -47.99  0.11E-11
2013   3   8  12 -23.78  -47.99  0.11E-11
2013   3   8  12 -23.73  -47.99  0.91E-12
2013   3   8  12 -23.68  -47.99  0.22E-11
2013   3   8  12 -23.63  -47.99  0.20E-11
2013   3   8  12 -23.83  -47.94  0.42E-11
2013   3   8  12 -23.78  -47.94  0.76E-12
2013   3   8  12 -23.68  -47.94  0.18E-11
2013   3   8  12 -23.63  -47.94  0.11E-11
2013   3   8  12 -23.88  -47.89  0.13E-11
2013   3   8  12 -23.83  -47.89  0.59E-11
2013   3   8  12 -23.78  -47.89  0.53E-11
2013   3   8  12 -23.73  -47.89  0.66E-11
2013   3   8  12 -23.68  -47.89  0.51E-11
2013   3   8  12 -23.63  -47.89  0.23E-11
2013   3   8  12 -23.88  -47.84  0.13E-11
2013   3   8  12 -23.83  -47.84  0.20E-11
2013   3   8  12 -23.78  -47.84  0.41E-11
2013   3   8  12 -23.73  -47.84  0.64E-11
2013   3   8  12 -23.68  -47.84  0.91E-12
2013   3   8  12 -23.63  -47.84  0.18E-11
2013   3   8  12 -23.88  -47.79  0.54E-11
2013   3   8  12 -23.78  -47.79  0.28E-11
2013   3   8  12 -23.73  -47.79  0.78E-11
2013   3   8  12 -23.68  -47.79  0.23E-11
2013   3   8  12 -23.93  -47.74  0.13E-11
2013   3   8  12 -23.88  -47.74  0.13E-11
2013   3   8  12 -23.83  -47.74  0.25E-11
2013   3   8  12 -23.78  -47.74  0.78E-11
2013   3   8  12 -23.73  -47.74  0.28E-11
2013   3   8  12 -23.68  -47.74  0.28E-11
2013   3   8  12 -23.88  -47.69  0.34E-11
2013   3   8  12 -23.83  -47.69  0.29E-11
2013   3   8  12 -23.78  -47.69  0.86E-11
2013   3   8  12 -23.73  -47.69  0.35E-11
2013   3   8  12 -23.68  -47.69  0.29E-11
2013   3   8  12 -23.63  -47.69  0.76E-12
2013   3   8  12 -23.88  -47.64  0.47E-11
2013   3   8  12 -23.83  -47.64  0.44E-11
2013   3   8  12 -23.78  -47.64  0.10E-10
2013   3   8  12 -23.73  -47.64  0.10E-11
2013   3   8  12 -23.68  -47.64  0.13E-11
2013   3   8  12 -23.63  -47.64  0.15E-11
2013   3   8  12 -23.88  -47.59  0.22E-11
2013   3   8  12 -23.83  -47.59  0.32E-11
2013   3   8  12 -23.78  -47.59  0.37E-11
2013   3   8  12 -23.73  -47.59  0.46E-11
2013   3   8  12 -23.68  -47.59  0.10E-11
2013   3   8  12 -23.63  -47.59  0.17E-11
2013   3   8  12 -23.83  -47.54  0.52E-11
2013   3   8  12 -23.78  -47.54  0.49E-11
2013   3   8  12 -23.73  -47.54  0.51E-11
2013   3   8  12 -23.68  -47.54  0.86E-12
2013   3   8  12 -23.93  -47.49  0.10E-11
2013   3   8  12 -23.88  -47.49  0.87E-12
2013   3   8  12 -23.83  -47.49  0.64E-11
2013   3   8  12 -23.78  -47.49  0.40E-11
2013   3   8  12 -23.73  -47.49  0.47E-11
2013   3   8  12 -23.68  -47.49  0.86E-12
2013   3   8  12 -23.58  -47.49  0.26E-11
2013   3   8  12 -23.88  -47.44  0.10E-11
2013   3   8  12 -23.83  -47.44  0.37E-11
2013   3   8  12 -23.78  -47.44  0.71E-11
2013   3   8  12 -23.68  -47.44  0.17E-11
2013   3   8  12 -23.93  -47.39  0.87E-12
2013   3   8  12 -23.88  -47.39  0.17E-11
2013   3   8  12 -23.83  -47.39  0.18E-11
2013   3   8  12 -23.78  -47.39  0.52E-11
2013   3   8  12 -23.73  -47.39  0.47E-12
2013   3   8  12 -23.83  -47.34  0.42E-11
2013   3   8  12 -23.78  -47.34  0.27E-11
2013   3   8  12 -23.73  -47.34  0.27E-11
2013   3   8  12 -23.88  -47.29  0.10E-11
2013   3   8  12 -23.83  -47.29  0.42E-11
2013   3   8  12 -23.78  -47.29  0.60E-11
2013   3   8  12 -23.73  -47.29  0.10E-11
2013   3   8  12 -23.68  -47.29  0.94E-12
2013   3   8  12 -23.88  -47.24  0.53E-12
2013   3   8  12 -23.83  -47.24  0.44E-11
2013   3   8  12 -23.78  -47.24  0.27E-11
2013   3   8  12 -23.68  -47.24  0.52E-12
2013   3   8  12 -23.88  -47.19  0.53E-12
2013   3   8  12 -23.83  -47.19  0.51E-11
2013   3   8  12 -23.78  -47.19  0.49E-11
2013   3   8  12 -23.73  -47.19  0.87E-12
2013   3   8  12 -23.83  -47.14  0.47E-11
2013   3   8  12 -23.78  -47.14  0.27E-11
2013   3   8  12 -23.73  -47.14  0.31E-11
2013   3   8  12 -23.88  -47.09  0.88E-12
2013   3   8  12 -23.83  -47.09  0.25E-11
2013   3   8  12 -23.78  -47.09  0.30E-11
2013   3   8  12 -23.73  -47.09  0.53E-12
2013   3   8  12 -23.68  -47.09  0.47E-12
2013   3   8  12 -23.83  -47.04  0.46E-11
2013   3   8  12 -23.78  -47.04  0.52E-11
2013   3   8  12 -23.73  -47.04  0.32E-11
2013   3   8  12 -23.83  -46.99  0.52E-11
2013   3   8  12 -23.78  -46.99  0.20E-11
2013   3   8  12 -23.73  -46.99  0.34E-11
2013   3   8  12 -23.88  -46.94  0.53E-12
2013   3   8  12 -23.83  -46.94  0.93E-11
2013   3   8  12 -23.78  -46.94  0.51E-11
2013   3   8  12 -23.88  -46.89  0.54E-12
2013   3   8  12 -23.83  -46.89  0.69E-11
2013   3   8  12 -23.78  -46.89  0.16E-10
2013   3   8  12 -23.73  -46.89  0.18E-11
2013   3   8  12 -23.83  -46.84  0.11E-10
2013   3   8  12 -23.78  -46.84  0.10E-10
2013   3   8  12 -23.73  -46.84  0.18E-11
2013   3   8  12 -23.88  -46.79  0.33E-11
2013   3   8  12 -23.83  -46.79  0.16E-10
2013   3   8  12 -23.78  -46.79  0.11E-10
2013   3   8  12 -23.83  -46.74  0.17E-10
2013   3   8  12 -23.78  -46.74  0.86E-11
2013   3   8  12 -23.73  -46.74  0.15E-11
2013   3   8  12 -23.83  -46.69  0.19E-10
2013   3   8  12 -23.78  -46.69  0.12E-10
2013   3   8  12 -23.73  -46.69  0.19E-11
2013   3   8  12 -23.88  -46.64  0.53E-12
2013   3   8  12 -23.83  -46.64  0.22E-10
2013   3   8  12 -23.78  -46.64  0.11E-10
2013   3   8  12 -23.73  -46.64  0.12E-11
2013   3   8  12 -23.83  -46.59  0.28E-10
2013   3   8  12 -23.78  -46.59  0.14E-10
2013   3   8  12 -23.83  -46.54  0.35E-10
2013   3   8  12 -23.78  -46.54  0.14E-10
2013   3   8  12 -23.83  -46.49  0.75E-10
2013   3   8  12 -23.78  -46.49  0.73E-11
2013   3   8  12 -23.83  -46.44  0.11E-09
2013   3   8  12 -23.78  -46.44  0.24E-12
2013   3   8  12 -23.83  -46.39  0.79E-10
2013   3   9   0 -23.78  -48.79  0.10E-11
2013   3   9   0 -23.88  -48.59  0.14E-11
2013   3   9   0 -23.78  -48.59  0.14E-11
2013   3   9   0 -23.48  -48.59  0.10E-11
2013   3   9   0 -23.93  -48.54  0.12E-11
2013   3   9   0 -23.63  -48.44  0.12E-11
2013   3   9   0 -23.58  -48.44  0.22E-11
2013   3   9   0 -23.63  -48.39  0.15E-11
2013   3   9   0 -23.58  -48.39  0.16E-11
2013   3   9   0 -23.98  -48.34  0.16E-11
2013   3   9   0 -23.23  -48.34  0.14E-11
2013   3   9   0 -23.88  -48.29  0.45E-11
2013   3   9   0 -23.78  -48.29  0.40E-11
2013   3   9   0 -23.68  -48.29  0.16E-11
2013   3   9   0 -23.83  -48.24  0.48E-11
2013   3   9   0 -23.63  -48.24  0.24E-11
2013   3   9   0 -23.58  -48.24  0.12E-11
2013   3   9   0 -23.93  -48.19  0.16E-11
2013   3   9   0 -23.88  -48.19  0.24E-11
2013   3   9   0 -23.83  -48.19  0.69E-11
2013   3   9   0 -23.78  -48.19  0.22E-11
2013   3   9   0 -23.73  -48.19  0.15E-11
2013   3   9   0 -23.63  -48.19  0.12E-11
2013   3   9   0 -23.98  -48.14  0.21E-11
2013   3   9   0 -23.93  -48.14  0.45E-11
2013   3   9   0 -23.88  -48.14  0.16E-11
2013   3   9   0 -23.78  -48.14  0.36E-11
2013   3   9   0 -23.68  -48.14  0.24E-11
2013   3   9   0 -23.98  -48.09  0.25E-11
2013   3   9   0 -23.83  -48.09  0.38E-11
2013   3   9   0 -23.78  -48.09  0.16E-11
2013   3   9   0 -23.73  -48.09  0.17E-11
2013   3   9   0 -23.68  -48.09  0.29E-11
2013   3   9   0 -23.63  -48.09  0.65E-11
2013   3   9   0 -23.53  -48.09  0.16E-11
2013   3   9   0 -23.83  -48.04  0.12E-11
2013   3   9   0 -23.78  -48.04  0.13E-11
