YEAR  MO  DA  HR    LAT     LON Rn2200005
2014  10   4  12 -23.18  -50.59  0.37E+00
2014  10   4  12 -23.18  -50.54  0.11E+01
2014  10   4  12 -23.23  -50.49  0.37E+00
2014  10   4  12 -23.08  -50.09  0.37E+00
2014  10   4  12 -23.48  -49.94  0.41E+00
2014  10   4  12 -23.38  -49.94  0.30E+00
2014  10   4  12 -23.53  -49.89  0.38E+00
2014  10   4  12 -23.38  -49.89  0.30E+00
2014  10   4  12 -23.18  -49.84  0.38E+00
2014  10   4  12 -23.58  -49.69  0.42E+00
2014  10   4  12 -23.43  -49.69  0.31E+00
2014  10   4  12 -23.43  -49.59  0.31E+00
2014  10   4  12 -23.13  -49.59  0.30E+00
2014  10   4  12 -23.53  -49.54  0.41E+00
2014  10   4  12 -23.38  -49.54  0.41E+00
2014  10   4  12 -23.23  -49.54  0.30E+00
2014  10   4  12 -23.53  -49.44  0.42E+00
2014  10   4  12 -23.33  -49.44  0.31E+00
2014  10   4  12 -23.93  -49.39  0.43E+00
2014  10   4  12 -23.58  -49.39  0.34E+00
2014  10   4  12 -23.28  -49.34  0.31E+00
2014  10   4  12 -23.03  -49.34  0.30E+00
2014  10   4  12 -23.73  -49.29  0.42E+00
2014  10   4  12 -23.63  -49.29  0.43E+00
2014  10   4  12 -23.43  -49.29  0.31E+00
2014  10   4  12 -23.28  -49.29  0.41E+00
2014  10   4  12 -23.63  -49.24  0.43E+00
2014  10   4  12 -23.38  -49.24  0.33E+00
2014  10   4  12 -24.03  -49.19  0.43E+00
2014  10   4  12 -23.53  -49.19  0.42E+00
2014  10   4  12 -23.38  -49.19  0.31E+00
2014  10   4  12 -23.98  -49.14  0.43E+00
2014  10   4  12 -23.48  -49.14  0.42E+00
2014  10   4  12 -23.43  -49.14  0.75E+00
2014  10   4  12 -23.33  -49.14  0.31E+00
2014  10   4  12 -23.68  -49.09  0.34E+00
2014  10   4  12 -23.48  -49.09  0.31E+00
2014  10   4  12 -23.43  -49.09  0.43E+00
2014  10   4  12 -23.68  -49.04  0.43E+00
2014  10   4  12 -23.58  -49.04  0.43E+00
2014  10   4  12 -23.48  -49.04  0.67E+00
2014  10   4  12 -23.33  -49.04  0.42E+00
2014  10   4  12 -23.23  -49.04  0.31E+00
2014  10   4  12 -23.48  -48.99  0.43E+00
2014  10   4  12 -23.33  -48.99  0.42E+00
2014  10   4  12 -23.48  -48.94  0.34E+00
2014  10   4  12 -23.33  -48.94  0.67E+00
2014  10   4  12 -23.28  -48.94  0.31E+00
2014  10   4  12 -23.53  -48.89  0.43E+00
2014  10   4  12 -23.38  -48.89  0.34E+00
2014  10   4  12 -23.33  -48.89  0.31E+00
2014  10   4  12 -23.48  -48.84  0.31E+00
2014  10   4  12 -23.38  -48.79  0.31E+00
2014  10   4  12 -23.28  -48.79  0.31E+00
2014  10   4  12 -23.68  -48.74  0.43E+00
2014  10   4  12 -23.58  -48.74  0.43E+00
2014  10   4  12 -23.43  -48.74  0.34E+00
2014  10   4  12 -23.38  -48.74  0.65E+00
2014  10   4  12 -23.33  -48.74  0.34E+00
2014  10   4  12 -23.28  -48.74  0.31E+00
2014  10   4  12 -23.48  -48.69  0.62E+00
2014  10   4  12 -23.43  -48.69  0.43E+00
2014  10   4  12 -23.38  -48.69  0.34E+00
2014  10   4  12 -23.58  -48.64  0.43E+00
2014  10   4  12 -23.43  -48.64  0.34E+00
2014  10   4  12 -23.58  -48.59  0.74E+00
2014  10   4  12 -23.53  -48.59  0.43E+00
2014  10   4  12 -23.38  -48.59  0.34E+00
2014  10   4  12 -23.63  -48.54  0.77E+00
2014  10   4  12 -23.73  -48.49  0.43E+00
2014  10   4  12 -23.43  -48.49  0.62E+00
2014  10   4  12 -23.73  -48.44  0.39E+00
2014  10   4  12 -23.58  -48.44  0.43E+00
2014  10   4  12 -23.48  -48.44  0.34E+00
2014  10   4  12 -23.63  -48.39  0.34E+00
2014  10   4  12 -23.33  -48.39  0.65E+00
2014  10   4  12 -23.28  -48.39  0.34E+00
2014  10   4  12 -23.58  -48.34  0.74E+00
2014  10   4  12 -23.43  -48.34  0.31E+00
2014  10   4  12 -23.33  -48.34  0.62E+00
2014  10   4  12 -23.28  -48.34  0.34E+00
2014  10   4  12 -23.53  -48.29  0.34E+00
2014  10   4  12 -23.43  -48.29  0.68E+00
2014  10   4  12 -23.38  -48.29  0.34E+00
2014  10   4  12 -23.78  -48.24  0.44E+00
2014  10   4  12 -23.73  -48.24  0.35E+00
2014  10   4  12 -23.68  -48.24  0.39E+00
2014  10   4  12 -23.48  -48.24  0.43E+00
2014  10   4  12 -23.43  -48.24  0.31E+00
2014  10   4  12 -23.33  -48.24  0.31E+00
2014  10   4  12 -23.78  -48.19  0.44E+00
2014  10   4  12 -23.53  -48.19  0.35E+00
2014  10   4  12 -23.43  -48.19  0.34E+00
2014  10   4  12 -23.38  -48.19  0.66E+00
2014  10   4  12 -23.28  -48.19  0.31E+00
2014  10   4  12 -23.58  -48.14  0.35E+00
2014  10   4  12 -23.53  -48.14  0.78E+00
2014  10   4  12 -23.48  -48.14  0.69E+00
2014  10   4  12 -23.28  -48.14  0.31E+00
2014  10   4  12 -23.73  -48.09  0.39E+00
2014  10   4  12 -23.68  -48.09  0.39E+00
2014  10   4  12 -23.63  -48.09  0.39E+00
2014  10   4  12 -23.58  -48.09  0.35E+00
2014  10   4  12 -23.48  -48.09  0.34E+00
2014  10   4  12 -23.38  -48.09  0.97E+00
2014  10   4  12 -23.68  -48.04  0.35E+00
2014  10   4  12 -23.73  -47.99  0.35E+00
2014  10   4  12 -23.68  -47.99  0.35E+00
2014  10   4  12 -23.58  -47.99  0.39E+00
2014  10   4  12 -23.53  -47.99  0.69E+00
2014  10   4  12 -23.48  -47.99  0.39E+00
2014  10   4  12 -23.68  -47.94  0.15E+01
2014  10   4  12 -23.63  -47.94  0.35E+00
2014  10   4  12 -23.48  -47.94  0.14E+01
2014  10   4  12 -23.43  -47.94  0.34E+00
2014  10   4  12 -23.78  -47.89  0.39E+00
2014  10   4  12 -23.63  -47.89  0.11E+01
2014  10   4  12 -23.58  -47.89  0.35E+00
2014  10   4  12 -23.53  -47.89  0.10E+01
2014  10   4  12 -23.43  -47.89  0.39E+00
2014  10   4  12 -23.33  -47.89  0.34E+00
2014  10   4  12 -23.73  -47.84  0.40E+00
2014  10   4  12 -23.68  -47.84  0.32E+00
2014  10   4  12 -23.63  -47.84  0.70E+00
2014  10   4  12 -23.58  -47.84  0.11E+01
2014  10   4  12 -23.53  -47.84  0.70E+00
2014  10   4  12 -23.38  -47.84  0.34E+00
2014  10   4  12 -23.68  -47.79  0.63E+00
2014  10   4  12 -23.48  -47.79  0.34E+00
2014  10   4  12 -23.63  -47.74  0.11E+01
2014  10   4  12 -23.58  -47.74  0.35E+00
2014  10   4  12 -23.53  -47.74  0.34E+00
2014  10   4  12 -23.48  -47.74  0.10E+01
2014  10   4  12 -23.38  -47.74  0.74E+00
2014  10   4  12 -23.33  -47.74  0.31E+00
2014  10   4  12 -23.68  -47.69  0.40E+00
2014  10   4  12 -23.63  -47.69  0.70E+00
2014  10   4  12 -23.58  -47.69  0.35E+00
2014  10   4  12 -23.53  -47.69  0.40E+00
2014  10   4  12 -23.48  -47.69  0.69E+00
2014  10   4  12 -23.38  -47.69  0.32E+00
2014  10   4  12 -23.33  -47.69  0.40E+00
2014  10   4  12 -23.83  -47.64  0.32E+00
2014  10   4  12 -23.68  -47.64  0.35E+00
2014  10   4  12 -23.63  -47.64  0.11E+01
2014  10   4  12 -23.58  -47.64  0.35E+00
2014  10   4  12 -23.48  -47.64  0.14E+01
2014  10   4  12 -23.43  -47.64  0.74E+00
2014  10   4  12 -23.38  -47.64  0.10E+01
2014  10   4  12 -23.63  -47.59  0.17E+01
2014  10   4  12 -23.58  -47.59  0.11E+01
2014  10   4  12 -23.53  -47.59  0.35E+00
2014  10   4  12 -23.48  -47.59  0.35E+00
2014  10   4  12 -23.38  -47.59  0.40E+00
2014  10   4  12 -23.73  -47.54  0.10E+01
2014  10   4  12 -23.68  -47.54  0.67E+00
2014  10   4  12 -23.63  -47.54  0.71E+00
2014  10   4  12 -23.58  -47.54  0.40E+00
2014  10   4  12 -23.53  -47.54  0.67E+00
2014  10   4  12 -23.48  -47.54  0.10E+01
2014  10   4  12 -23.43  -47.54  0.40E+00
2014  10   4  12 -23.38  -47.54  0.79E+00
2014  10   4  12 -23.33  -47.54  0.40E+00
2014  10   4  12 -23.73  -47.49  0.36E+00
2014  10   4  12 -23.68  -47.49  0.40E+00
2014  10   4  12 -23.63  -47.49  0.96E+00
2014  10   4  12 -23.53  -47.49  0.35E+00
2014  10   4  12 -23.48  -47.49  0.14E+01
2014  10   4  12 -23.78  -47.44  0.80E+00
2014  10   4  12 -23.63  -47.44  0.13E+01
2014  10   4  12 -23.58  -47.44  0.70E+00
2014  10   4  12 -23.53  -47.44  0.35E+00
2014  10   4  12 -23.48  -47.44  0.35E+00
2014  10   4  12 -23.43  -47.44  0.12E+01
2014  10   4  12 -23.83  -47.39  0.64E+00
2014  10   4  12 -23.73  -47.39  0.72E+00
2014  10   4  12 -23.68  -47.39  0.35E+00
2014  10   4  12 -23.63  -47.39  0.67E+00
2014  10   4  12 -23.58  -47.39  0.79E+00
2014  10   4  12 -23.53  -47.39  0.69E+00
2014  10   4  12 -23.43  -47.39  0.43E+00
2014  10   4  12 -23.78  -47.34  0.80E+00
2014  10   4  12 -23.68  -47.34  0.14E+01
2014  10   4  12 -23.63  -47.34  0.71E+00
2014  10   4  12 -23.58  -47.34  0.67E+00
2014  10   4  12 -23.53  -47.34  0.35E+00
2014  10   4  12 -23.78  -47.29  0.32E+00
2014  10   4  12 -23.68  -47.29  0.18E+01
2014  10   4  12 -23.63  -47.29  0.24E+01
2014  10   4  12 -23.58  -47.29  0.14E+01
2014  10   4  12 -23.53  -47.29  0.13E+01
2014  10   4  12 -23.48  -47.29  0.87E+00
2014  10   4  12 -23.68  -47.24  0.14E+01
2014  10   4  12 -23.63  -47.24  0.11E+01
2014  10   4  12 -23.53  -47.24  0.13E+01
2014  10   4  12 -23.48  -47.24  0.80E+00
2014  10   4  12 -23.73  -47.19  0.11E+01
2014  10   4  12 -23.63  -47.19  0.11E+01
2014  10   4  12 -23.53  -47.19  0.20E+01
