YEAR  MO  DA  HR    LAT     LON Rn2200005
2021   8  11  12 -23.33  -46.64  0.33E-11
2021   8  11  12 -23.28  -46.64  0.35E-11
2021   8  11  12 -23.23  -46.64  0.15E-11
2021   8  11  12 -23.13  -46.64  0.11E-11
2021   8  11  12 -23.08  -46.64  0.13E-11
2021   8  11  12 -23.58  -46.59  0.16E-11
2021   8  11  12 -23.53  -46.59  0.16E-11
2021   8  11  12 -23.48  -46.59  0.48E-11
2021   8  11  12 -23.43  -46.59  0.45E-11
2021   8  11  12 -23.38  -46.59  0.14E-10
2021   8  11  12 -23.33  -46.59  0.11E-10
2021   8  11  12 -23.28  -46.59  0.63E-11
2021   8  11  12 -23.23  -46.59  0.14E-10
2021   8  11  12 -23.18  -46.59  0.94E-11
2021   8  11  12 -23.13  -46.59  0.71E-11
2021   8  11  12 -23.08  -46.59  0.13E-11
2021   8  11  12 -23.68  -46.54  0.63E-11
2021   8  11  12 -23.63  -46.54  0.81E-11
2021   8  11  12 -23.58  -46.54  0.20E-10
2021   8  11  12 -23.53  -46.54  0.28E-10
2021   8  11  12 -23.48  -46.54  0.19E-10
2021   8  11  12 -23.43  -46.54  0.26E-10
2021   8  11  12 -23.38  -46.54  0.11E-10
2021   8  11  12 -23.33  -46.54  0.51E-11
2021   8  11  12 -23.28  -46.54  0.20E-10
2021   8  11  12 -23.23  -46.54  0.79E-11
2021   8  11  12 -23.18  -46.54  0.76E-11
2021   8  11  12 -23.13  -46.54  0.39E-11
2021   8  11  12 -23.08  -46.54  0.37E-11
2021   8  11  12 -23.78  -46.49  0.61E-10
2021   8  11  12 -23.73  -46.49  0.66E-10
2021   8  11  12 -23.68  -46.49  0.66E-10
2021   8  11  12 -23.63  -46.49  0.45E-10
2021   8  11  12 -23.58  -46.49  0.46E-10
2021   8  11  12 -23.53  -46.49  0.17E-10
2021   8  11  12 -23.48  -46.49  0.22E-10
2021   8  11  12 -23.43  -46.49  0.26E-10
2021   8  11  12 -23.38  -46.49  0.24E-10
2021   8  11  12 -23.33  -46.49  0.62E-11
2021   8  11  12 -23.28  -46.49  0.80E-11
2021   8  11  12 -23.23  -46.49  0.12E-10
2021   8  11  12 -23.18  -46.49  0.52E-11
2021   8  11  12 -23.13  -46.49  0.39E-11
