YEAR  MO  DA  HR    LAT     LON Rn2200010
2013   5   5  12 -20.50  -48.20  0.13E-10
2013   5   5  12 -20.45  -48.20  0.40E-10
2013   5   5  12 -20.40  -48.20  0.25E-10
2013   5   5  12 -20.35  -48.20  0.51E-11
2013   5   5  12 -20.55  -48.15  0.55E-11
2013   5   5  12 -20.50  -48.15  0.14E-10
2013   5   5  12 -20.45  -48.15  0.25E-10
2013   5   5  12 -20.40  -48.15  0.42E-10
2013   5   5  12 -20.35  -48.15  0.77E-10
2013   5   5  12 -20.30  -48.15  0.31E-10
2013   5   5  12 -20.50  -48.10  0.67E-11
2013   5   5  12 -20.45  -48.10  0.22E-10
2013   5   5  12 -20.40  -48.10  0.38E-10
2013   5   5  12 -20.35  -48.10  0.29E-10
2013   5   5  12 -20.30  -48.10  0.11E-09
2013   5   5  12 -20.25  -48.10  0.95E-10
2013   5   5  12 -20.20  -48.10  0.26E-11
2013   5   5  12 -20.40  -48.05  0.11E-10
2013   5   5  12 -20.35  -48.05  0.37E-10
2013   5   5  12 -20.30  -48.05  0.42E-10
2013   5   5  12 -20.25  -48.05  0.11E-09
2013   5   5  12 -20.20  -48.05  0.22E-09
2013   5   5  12 -20.15  -48.05  0.29E-10
2013   5   5  12 -20.35  -48.00  0.79E-11
2013   5   5  12 -20.30  -48.00  0.52E-10
2013   5   5  12 -20.25  -48.00  0.48E-10
2013   5   5  12 -20.20  -48.00  0.11E-09
2013   5   5  12 -20.15  -48.00  0.33E-09
2013   5   5  12 -20.10  -48.00  0.12E-09
2013   5   5  12 -20.30  -47.95  0.13E-10
2013   5   5  12 -20.25  -47.95  0.59E-10
2013   5   5  12 -20.20  -47.95  0.97E-10
2013   5   5  12 -20.15  -47.95  0.12E-09
2013   5   5  12 -20.10  -47.95  0.42E-09
2013   5   5  12 -20.05  -47.95  0.40E-09
2013   5   5  12 -20.25  -47.90  0.92E-11
2013   5   5  12 -20.20  -47.90  0.52E-10
2013   5   5  12 -20.15  -47.90  0.12E-09
2013   5   5  12 -20.10  -47.90  0.22E-09
2013   5   5  12 -20.05  -47.90  0.11E-08
2013   5   5  12 -20.00  -47.90  0.11E-08
2013   5   5  12 -20.20  -47.85  0.35E-11
2013   5   5  12 -20.15  -47.85  0.34E-10
2013   5   5  12 -20.10  -47.85  0.11E-09
2013   5   5  12 -20.05  -47.85  0.26E-09
2013   5   5  12 -20.00  -47.85  0.43E-09
2013   5   6   0 -20.40  -48.40  0.12E-11
2013   5   6   0 -20.30  -48.40  0.12E-11
2013   5   6   0 -20.55  -48.35  0.12E-11
2013   5   6   0 -20.50  -48.35  0.12E-10
2013   5   6   0 -20.45  -48.35  0.17E-10
2013   5   6   0 -20.40  -48.35  0.17E-10
2013   5   6   0 -20.35  -48.35  0.11E-10
