YEAR  MO  DA  HR    LAT     LON Rn2200010
2014   2  23  12 -20.80  -49.15  0.55E-12
2014   2  23  12 -20.85  -49.10  0.22E-11
2014   2  23  12 -20.80  -49.10  0.39E-11
2014   2  23  12 -20.70  -49.10  0.55E-12
2014   2  23  12 -20.85  -49.05  0.55E-12
2014   2  23  12 -20.80  -49.05  0.50E-11
2014   2  23  12 -20.75  -49.05  0.22E-11
2014   2  23  12 -20.70  -49.05  0.55E-12
2014   2  23  12 -20.85  -49.00  0.55E-12
2014   2  23  12 -20.80  -49.00  0.52E-11
2014   2  23  12 -20.75  -49.00  0.39E-11
2014   2  23  12 -20.70  -49.00  0.28E-11
2014   2  23  12 -20.80  -48.95  0.62E-12
2014   2  23  12 -20.75  -48.95  0.59E-11
2014   2  23  12 -20.70  -48.95  0.52E-11
2014   2  23  12 -20.65  -48.95  0.28E-11
2014   2  23  12 -20.75  -48.90  0.25E-11
2014   2  23  12 -20.70  -48.90  0.11E-10
2014   2  23  12 -20.65  -48.90  0.11E-10
2014   2  23  12 -20.60  -48.90  0.22E-11
2014   2  23  12 -20.70  -48.85  0.37E-11
2014   2  23  12 -20.65  -48.85  0.18E-10
2014   2  23  12 -20.60  -48.85  0.83E-11
2014   2  23  12 -20.55  -48.85  0.11E-11
2014   2  23  12 -20.65  -48.80  0.87E-11
2014   2  23  12 -20.60  -48.80  0.84E-11
2014   2  23  12 -20.55  -48.80  0.88E-11
2014   2  23  12 -20.65  -48.75  0.63E-12
2014   2  23  12 -20.60  -48.75  0.11E-10
2014   2  23  12 -20.55  -48.75  0.16E-10
2014   2  23  12 -20.50  -48.75  0.18E-11
2014   2  23  12 -20.45  -48.75  0.57E-12
2014   2  23  12 -20.60  -48.70  0.19E-11
2014   2  23  12 -20.55  -48.70  0.14E-10
2014   2  23  12 -20.50  -48.70  0.15E-10
2014   2  23  12 -20.45  -48.70  0.57E-12
2014   2  23  12 -20.55  -48.65  0.32E-11
2014   2  23  12 -20.50  -48.65  0.14E-10
2014   2  23  12 -20.45  -48.65  0.13E-10
2014   2  23  12 -20.40  -48.65  0.57E-12
2014   2  23  12 -20.50  -48.60  0.94E-11
2014   2  23  12 -20.45  -48.60  0.19E-10
2014   2  23  12 -20.40  -48.60  0.48E-11
2014   2  23  12 -20.50  -48.55  0.13E-11
2014   2  23  12 -20.45  -48.55  0.14E-10
2014   2  23  12 -20.40  -48.55  0.22E-10
2014   2  23  12 -20.35  -48.55  0.92E-11
2014   2  23  12 -20.45  -48.50  0.19E-11
2014   2  23  12 -20.40  -48.50  0.22E-10
2014   2  23  12 -20.35  -48.50  0.31E-10
2014   2  23  12 -20.30  -48.50  0.79E-11
2014   2  23  12 -20.40  -48.45  0.45E-11
2014   2  23  12 -20.35  -48.45  0.27E-10
2014   2  23  12 -20.30  -48.45  0.20E-10
2014   2  23  12 -20.25  -48.45  0.62E-11
2014   2  23  12 -20.40  -48.40  0.64E-12
2014   2  23  12 -20.35  -48.40  0.17E-10
2014   2  23  12 -20.30  -48.40  0.34E-10
2014   2  23  12 -20.25  -48.40  0.25E-10
2014   2  23  12 -20.20  -48.40  0.37E-11
2014   2  23  12 -20.35  -48.35  0.64E-12
2014   2  23  12 -20.30  -48.35  0.24E-10
2014   2  23  12 -20.25  -48.35  0.33E-10
2014   2  23  12 -20.20  -48.35  0.19E-10
2014   2  23  12 -20.30  -48.30  0.39E-11
2014   2  23  12 -20.25  -48.30  0.36E-10
2014   2  23  12 -20.20  -48.30  0.40E-10
2014   2  23  12 -20.15  -48.30  0.18E-10
2014   2  23  12 -20.25  -48.25  0.39E-11
2014   2  23  12 -20.20  -48.25  0.41E-10
2014   2  23  12 -20.15  -48.25  0.48E-10
2014   2  23  12 -20.10  -48.25  0.32E-11
2014   2  23  12 -20.20  -48.20  0.84E-11
2014   2  23  12 -20.15  -48.20  0.58E-10
2014   2  23  12 -20.10  -48.20  0.30E-10
2014   2  23  12 -20.20  -48.15  0.65E-12
2014   2  23  12 -20.15  -48.15  0.34E-10
2014   2  23  12 -20.10  -48.15  0.10E-09
2014   2  23  12 -20.05  -48.15  0.65E-12
2014   2  23  12 -20.15  -48.10  0.46E-11
2014   2  23  12 -20.10  -48.10  0.11E-09
2014   2  23  12 -20.05  -48.10  0.96E-10
2014   2  23  12 -20.10  -48.05  0.51E-10
2014   2  23  12 -20.05  -48.05  0.21E-09
2014   2  23  12 -20.05  -48.00  0.29E-09
2014   2  23  12 -20.00  -48.00  0.58E-10
2014   2  23  12 -20.05  -47.95  0.48E-10
2014   2  23  12 -20.00  -47.95  0.67E-09
2014   2  23  12 -20.00  -47.90  0.65E-09
2014   2  24   0 -21.45  -49.45  0.10E-11
2014   2  24   0 -21.35  -49.45  0.10E-11
2014   2  24   0 -21.45  -49.40  0.10E-11
2014   2  24   0 -21.40  -49.40  0.20E-11
2014   2  24   0 -21.35  -49.40  0.91E-11
2014   2  24   0 -21.30  -49.40  0.20E-11
2014   2  24   0 -21.25  -49.40  0.10E-11
2014   2  24   0 -21.40  -49.35  0.61E-11
2014   2  24   0 -21.35  -49.35  0.13E-10
2014   2  24   0 -21.30  -49.35  0.84E-11
2014   2  24   0 -21.25  -49.35  0.42E-11
2014   2  24   0 -21.20  -49.35  0.11E-11
2014   2  24   0 -21.15  -49.35  0.24E-11
2014   2  24   0 -21.10  -49.35  0.11E-11
2014   2  24   0 -21.05  -49.35  0.18E-11
2014   2  24   0 -21.35  -49.30  0.18E-10
2014   2  24   0 -21.30  -49.30  0.24E-10
2014   2  24   0 -21.25  -49.30  0.96E-11
2014   2  24   0 -21.20  -49.30  0.15E-10
2014   2  24   0 -21.15  -49.30  0.12E-10
2014   2  24   0 -21.10  -49.30  0.63E-11
2014   2  24   0 -21.05  -49.30  0.64E-11
2014   2  24   0 -21.00  -49.30  0.25E-11
2014   2  24   0 -20.90  -49.30  0.54E-12
2014   2  24   0 -21.35  -49.25  0.45E-11
2014   2  24   0 -21.30  -49.25  0.68E-11
2014   2  24   0 -21.25  -49.25  0.27E-10
2014   2  24   0 -21.20  -49.25  0.20E-10
2014   2  24   0 -21.15  -49.25  0.20E-10
2014   2  24   0 -21.10  -49.25  0.20E-10
2014   2  24   0 -21.05  -49.25  0.12E-10
2014   2  24   0 -21.00  -49.25  0.88E-11
2014   2  24   0 -20.95  -49.25  0.23E-11
2014   2  24   0 -20.90  -49.25  0.11E-11
2014   2  24   0 -21.30  -49.20  0.46E-11
2014   2  24   0 -21.25  -49.20  0.46E-11
2014   2  24   0 -21.20  -49.20  0.22E-10
2014   2  24   0 -21.15  -49.20  0.18E-10
2014   2  24   0 -21.10  -49.20  0.18E-10
2014   2  24   0 -21.05  -49.20  0.11E-10
2014   2  24   0 -21.00  -49.20  0.17E-10
2014   2  24   0 -20.95  -49.20  0.10E-10
2014   2  24   0 -20.90  -49.20  0.49E-11
2014   2  24   0 -20.85  -49.20  0.16E-11
2014   2  24   0 -20.80  -49.20  0.55E-12
2014   2  24   0 -21.25  -49.15  0.58E-11
2014   2  24   0 -21.20  -49.15  0.14E-10
2014   2  24   0 -21.15  -49.15  0.23E-10
2014   2  24   0 -21.10  -49.15  0.31E-10
2014   2  24   0 -21.05  -49.15  0.14E-10
2014   2  24   0 -21.00  -49.15  0.23E-10
2014   2  24   0 -20.95  -49.15  0.10E-10
2014   2  24   0 -20.90  -49.15  0.78E-11
2014   2  24   0 -20.85  -49.15  0.57E-11
2014   2  24   0 -20.80  -49.15  0.16E-11
2014   2  24   0 -20.75  -49.15  0.55E-12
2014   2  24   0 -21.20  -49.10  0.12E-11
2014   2  24   0 -21.15  -49.10  0.13E-10
2014   2  24   0 -21.10  -49.10  0.21E-10
2014   2  24   0 -21.05  -49.10  0.26E-10
2014   2  24   0 -21.00  -49.10  0.21E-10
2014   2  24   0 -20.95  -49.10  0.24E-10
2014   2  24   0 -20.90  -49.10  0.17E-10
2014   2  24   0 -20.85  -49.10  0.93E-11
2014   2  24   0 -20.80  -49.10  0.23E-11
2014   2  24   0 -21.15  -49.05  0.12E-11
2014   2  24   0 -21.10  -49.05  0.58E-11
2014   2  24   0 -21.05  -49.05  0.24E-10
2014   2  24   0 -21.00  -49.05  0.35E-10
2014   2  24   0 -20.95  -49.05  0.21E-10
2014   2  24   0 -20.90  -49.05  0.21E-10
2014   2  24   0 -20.85  -49.05  0.19E-10
2014   2  24   0 -20.80  -49.05  0.82E-11
2014   2  24   0 -20.75  -49.05  0.18E-11
2014   2  24   0 -21.05  -49.00  0.93E-11
2014   2  24   0 -21.00  -49.00  0.20E-10
2014   2  24   0 -20.95  -49.00  0.33E-10
2014   2  24   0 -20.90  -49.00  0.25E-10
2014   2  24   0 -20.85  -49.00  0.24E-10
2014   2  24   0 -20.80  -49.00  0.18E-10
2014   2  24   0 -20.75  -49.00  0.11E-10
2014   2  24   0 -20.70  -49.00  0.12E-11
2014   2  24   0 -20.65  -49.00  0.61E-12
2014   2  24   0 -21.05  -48.95  0.12E-11
2014   2  24   0 -21.00  -48.95  0.94E-11
2014   2  24   0 -20.95  -48.95  0.15E-10
2014   2  24   0 -20.90  -48.95  0.22E-10
2014   2  24   0 -20.85  -48.95  0.37E-10
2014   2  24   0 -20.80  -48.95  0.32E-10
2014   2  24   0 -20.75  -48.95  0.22E-10
2014   2  24   0 -20.70  -48.95  0.90E-11
2014   2  24   0 -20.65  -48.95  0.81E-12
2014   2  24   0 -21.00  -48.90  0.12E-11
2014   2  24   0 -20.95  -48.90  0.83E-11
2014   2  24   0 -20.90  -48.90  0.83E-11
