YEAR  MO  DA  HR    LAT     LON Rn2200010
2014   5   6  12 -20.35  -48.90  0.51E-11
2014   5   6  12 -20.30  -48.90  0.73E-12
2014   5   6  12 -20.35  -48.85  0.46E-11
2014   5   6  12 -20.30  -48.85  0.21E-10
2014   5   6  12 -20.30  -48.80  0.28E-10
2014   5   6  12 -20.25  -48.80  0.18E-10
2014   5   6  12 -20.25  -48.75  0.58E-10
2014   5   6  12 -20.25  -48.70  0.48E-10
2014   5   6  12 -20.20  -48.70  0.40E-10
2014   5   6  12 -20.25  -48.65  0.85E-11
2014   5   6  12 -20.20  -48.65  0.85E-10
2014   5   6  12 -20.25  -48.60  0.17E-11
2014   5   6  12 -20.20  -48.60  0.93E-10
2014   5   6  12 -20.15  -48.60  0.21E-10
2014   5   6  12 -20.20  -48.55  0.57E-10
2014   5   6  12 -20.15  -48.55  0.90E-10
2014   5   6  12 -20.20  -48.50  0.20E-10
2014   5   6  12 -20.15  -48.50  0.14E-09
2014   5   6  12 -20.20  -48.45  0.81E-11
2014   5   6  12 -20.15  -48.45  0.14E-09
2014   5   6  12 -20.10  -48.45  0.35E-10
2014   5   6  12 -20.20  -48.40  0.46E-12
2014   5   6  12 -20.15  -48.40  0.92E-10
2014   5   6  12 -20.10  -48.40  0.98E-10
2014   5   6  12 -20.15  -48.35  0.58E-10
2014   5   6  12 -20.10  -48.35  0.17E-09
2014   5   6  12 -20.15  -48.30  0.48E-10
2014   5   6  12 -20.10  -48.30  0.21E-09
2014   5   6  12 -20.05  -48.30  0.16E-10
2014   5   6  12 -20.15  -48.25  0.15E-10
2014   5   6  12 -20.10  -48.25  0.16E-09
2014   5   6  12 -20.05  -48.25  0.11E-09
2014   5   6  12 -20.15  -48.20  0.62E-11
2014   5   6  12 -20.10  -48.20  0.14E-09
2014   5   6  12 -20.05  -48.20  0.19E-09
2014   5   6  12 -20.10  -48.15  0.97E-10
2014   5   6  12 -20.05  -48.15  0.26E-09
2014   5   6  12 -20.10  -48.10  0.65E-10
2014   5   6  12 -20.05  -48.10  0.41E-09
2014   5   6  12 -20.00  -48.10  0.23E-10
2014   5   6  12 -20.10  -48.05  0.17E-10
2014   5   6  12 -20.05  -48.05  0.33E-09
2014   5   6  12 -20.00  -48.05  0.17E-09
2014   5   6  12 -20.05  -48.00  0.28E-09
2014   5   6  12 -20.00  -48.00  0.51E-09
2014   5   6  12 -20.05  -47.95  0.14E-09
2014   5   6  12 -20.00  -47.95  0.85E-09
2014   5   6  12 -20.00  -47.90  0.11E-08
2014   5   7   0 -20.75  -49.65  0.67E-12
2014   5   7   0 -20.70  -49.65  0.67E-12
2014   5   7   0 -20.60  -49.65  0.67E-12
2014   5   7   0 -20.75  -49.60  0.67E-12
2014   5   7   0 -20.85  -49.55  0.67E-12
2014   5   7   0 -20.75  -49.55  0.67E-12
2014   5   7   0 -20.70  -49.55  0.77E-12
2014   5   7   0 -20.65  -49.55  0.22E-11
2014   5   7   0 -20.70  -49.50  0.68E-12
2014   5   7   0 -20.65  -49.50  0.50E-11
2014   5   7   0 -20.60  -49.50  0.56E-11
2014   5   7   0 -20.55  -49.50  0.22E-11
2014   5   7   0 -20.80  -49.45  0.68E-12
2014   5   7   0 -20.75  -49.45  0.21E-11
