YEAR  MO  DA  HR    LAT     LON Rn2200010
2022   2  27  12 -20.05  -49.05  0.38E-11
2022   2  27  12 -20.00  -49.05  0.15E-11
2022   2  27  12 -20.05  -49.00  0.24E-10
2022   2  27  12 -20.00  -49.00  0.88E-11
2022   2  27  12 -20.05  -48.95  0.22E-10
2022   2  27  12 -20.00  -48.95  0.22E-10
2022   2  27  12 -20.05  -48.90  0.28E-10
2022   2  27  12 -20.00  -48.90  0.35E-10
2022   2  27  12 -20.10  -48.85  0.85E-12
2022   2  27  12 -20.05  -48.85  0.27E-10
2022   2  27  12 -20.00  -48.85  0.33E-10
2022   2  27  12 -20.05  -48.80  0.37E-10
2022   2  27  12 -20.00  -48.80  0.55E-10
2022   2  27  12 -19.95  -48.80  0.45E-12
2022   2  27  12 -20.05  -48.75  0.20E-10
2022   2  27  12 -20.00  -48.75  0.54E-10
2022   2  27  12 -19.95  -48.75  0.41E-11
2022   2  27  12 -20.05  -48.70  0.27E-10
2022   2  27  12 -20.00  -48.70  0.53E-10
2022   2  27  12 -19.95  -48.70  0.75E-11
2022   2  27  12 -20.05  -48.65  0.20E-10
2022   2  27  12 -20.00  -48.65  0.51E-10
2022   2  27  12 -19.95  -48.65  0.12E-10
2022   2  27  12 -20.05  -48.60  0.24E-10
2022   2  27  12 -20.00  -48.60  0.57E-10
2022   2  27  12 -19.95  -48.60  0.13E-10
2022   2  27  12 -20.05  -48.55  0.26E-10
2022   2  27  12 -20.00  -48.55  0.49E-10
2022   2  27  12 -19.95  -48.55  0.17E-10
2022   2  27  12 -20.05  -48.50  0.16E-10
2022   2  27  12 -20.00  -48.50  0.45E-10
2022   2  27  12 -19.95  -48.50  0.29E-10
2022   2  27  12 -20.05  -48.45  0.96E-11
2022   2  27  12 -20.00  -48.45  0.78E-10
2022   2  27  12 -19.95  -48.45  0.36E-10
2022   2  27  12 -20.05  -48.40  0.43E-11
2022   2  27  12 -20.00  -48.40  0.93E-10
2022   2  27  12 -19.95  -48.40  0.32E-10
2022   2  27  12 -20.00  -48.35  0.11E-09
2022   2  27  12 -19.95  -48.35  0.49E-10
2022   2  27  12 -20.00  -48.30  0.18E-09
2022   2  27  12 -19.95  -48.30  0.52E-10
2022   2  27  12 -20.00  -48.25  0.21E-09
2022   2  27  12 -19.95  -48.25  0.84E-10
2022   2  27  12 -20.00  -48.20  0.27E-09
2022   2  27  12 -19.95  -48.20  0.74E-10
2022   2  27  12 -19.90  -48.20  0.58E-12
2022   2  27  12 -20.00  -48.15  0.30E-09
2022   2  27  12 -19.95  -48.15  0.15E-09
2022   2  27  12 -19.90  -48.15  0.15E-11
2022   2  27  12 -20.00  -48.10  0.35E-09
2022   2  27  12 -19.95  -48.10  0.16E-09
2022   2  27  12 -19.90  -48.10  0.77E-12
2022   2  27  12 -20.00  -48.05  0.36E-09
2022   2  27  12 -19.95  -48.05  0.29E-09
2022   2  27  12 -20.00  -48.00  0.48E-09
2022   2  27  12 -19.95  -48.00  0.33E-09
2022   2  27  12 -20.00  -47.95  0.47E-09
2022   2  27  12 -19.95  -47.95  0.50E-09
2022   2  27  12 -20.00  -47.90  0.71E-09
2022   2  27  12 -19.95  -47.90  0.60E-09
2022   2  28   0 -20.10  -49.50  0.10E-11
2022   2  28   0 -20.15  -49.45  0.86E-11
2022   2  28   0 -20.10  -49.45  0.70E-11
2022   2  28   0 -20.05  -49.45  0.10E-11
2022   2  28   0 -20.20  -49.40  0.23E-11
2022   2  28   0 -20.15  -49.40  0.30E-10
2022   2  28   0 -20.10  -49.40  0.20E-10
2022   2  28   0 -20.05  -49.40  0.32E-11
2022   2  28   0 -20.20  -49.35  0.23E-11
2022   2  28   0 -20.15  -49.35  0.20E-10
2022   2  28   0 -20.10  -49.35  0.40E-10
2022   2  28   0 -20.05  -49.35  0.21E-10
2022   2  28   0 -20.15  -49.30  0.12E-10
2022   2  28   0 -20.10  -49.30  0.45E-10
2022   2  28   0 -20.05  -49.30  0.34E-10
2022   2  28   0 -20.15  -49.25  0.15E-10
2022   2  28   0 -20.10  -49.25  0.28E-10
2022   2  28   0 -20.05  -49.25  0.36E-10
2022   2  28   0 -20.15  -49.20  0.82E-11
2022   2  28   0 -20.10  -49.20  0.45E-10
2022   2  28   0 -20.05  -49.20  0.28E-10
2022   2  28   0 -20.00  -49.20  0.10E-11
2022   2  28   0 -20.15  -49.15  0.69E-11
2022   2  28   0 -20.10  -49.15  0.35E-10
2022   2  28   0 -20.05  -49.15  0.29E-10
2022   2  28   0 -20.15  -49.10  0.10E-10
2022   2  28   0 -20.10  -49.10  0.61E-10
2022   2  28   0 -20.05  -49.10  0.40E-10
2022   2  28   0 -20.15  -49.05  0.58E-11
2022   2  28   0 -20.10  -49.05  0.72E-10
2022   2  28   0 -20.05  -49.05  0.68E-10
2022   2  28   0 -20.15  -49.00  0.23E-11
2022   2  28   0 -20.10  -49.00  0.75E-10
2022   2  28   0 -20.05  -49.00  0.80E-10
2022   2  28   0 -20.10  -48.95  0.54E-10
2022   2  28   0 -20.05  -48.95  0.40E-10
2022   2  28   0 -20.10  -48.90  0.41E-10
2022   2  28   0 -20.05  -48.90  0.34E-10
2022   2  28   0 -20.10  -48.85  0.32E-10
2022   2  28   0 -20.05  -48.85  0.35E-10
2022   2  28   0 -20.00  -48.85  0.24E-11
2022   2  28   0 -20.10  -48.80  0.22E-10
2022   2  28   0 -20.05  -48.80  0.44E-10
2022   2  28   0 -20.00  -48.80  0.73E-11
2022   2  28   0 -20.10  -48.75  0.98E-11
2022   2  28   0 -20.05  -48.75  0.37E-10
2022   2  28   0 -20.00  -48.75  0.11E-10
2022   2  28   0 -20.10  -48.70  0.12E-11
2022   2  28   0 -20.05  -48.70  0.38E-10
2022   2  28   0 -20.00  -48.70  0.14E-10
2022   2  28   0 -20.10  -48.65  0.13E-11
2022   2  28   0 -20.05  -48.65  0.34E-10
2022   2  28   0 -20.00  -48.65  0.27E-10
2022   2  28   0 -20.05  -48.60  0.22E-10
2022   2  28   0 -20.00  -48.60  0.24E-10
2022   2  28   0 -19.95  -48.60  0.15E-10
2022   2  28   0 -20.05  -48.55  0.18E-10
2022   2  28   0 -20.00  -48.55  0.19E-10
2022   2  28   0 -19.95  -48.55  0.34E-10
2022   2  28   0 -20.05  -48.50  0.89E-11
2022   2  28   0 -20.00  -48.50  0.22E-10
2022   2  28   0 -19.95  -48.50  0.35E-10
2022   2  28   0 -19.90  -48.50  0.72E-11
2022   2  28   0 -20.05  -48.45  0.25E-11
