LAT,LON,Total_Rn2200010
-20.0,-47.65,-1.62260614640255
-19.95,-48.6,-1.989654833190877
-19.95,-48.55,-1.9092813396672088
-19.95,-48.5,-1.7983202960463425
-19.95,-48.45,-1.6694988457923288
-19.95,-48.4,-1.5426330818990412
-19.95,-48.35,-1.4026124476887307
-19.95,-48.3,-1.25085134831636
-19.95,-48.25,-1.1090494096573031
-19.95,-48.2,-0.9141489864029925
-19.95,-48.15,-0.7110936653135759
-19.95,-48.1,-0.4359683807891902
-19.95,-48.05,-0.10779429429162674
-19.95,-48.0,0.30777593479219384
-19.95,-47.95,0.8856263205013689
-19.95,-47.9,1.6625616248001895
-19.95,-47.85,1.2349891370408683
-19.95,-47.8,0.17359092093713507
-19.95,-47.75,-0.5787150105688614
-19.95,-47.7,-1.067019173691685
-19.95,-47.65,-1.5227617334930537
-19.95,-47.6,-1.8609472585983493
-19.9,-48.55,-1.9878613406494992
-19.9,-48.5,-1.8877881307637718
-19.9,-48.45,-1.7649128706474642
-19.9,-48.4,-1.634936414216008
-19.9,-48.35,-1.527471800773686
-19.9,-48.3,-1.3956443942261063
-19.9,-48.25,-1.2559892129686923
-19.9,-48.2,-1.1179404910976065
-19.9,-48.15,-0.9550422792090026
-19.9,-48.1,-0.7656808869161916
-19.9,-48.05,-0.5589785202734826
-19.9,-48.0,-0.36548861968620544
-19.9,-47.95,-0.032028699895917445
-19.9,-47.9,0.199814743528467
-19.9,-47.85,0.009701896742899088
-19.9,-47.8,-0.4012911477893178
-19.9,-47.75,-0.8603537708443589
-19.9,-47.7,-1.2782128208147416
-19.9,-47.65,-1.6264005813326678
-19.9,-47.6,-1.945176878255875
-19.85,-48.5,-1.9717398858953208
-19.85,-48.45,-1.8805365023837413
-19.85,-48.4,-1.793323334652757
-19.85,-48.35,-1.6870716986247227
-19.85,-48.3,-1.6058259337604608
-19.85,-48.25,-1.5029111348885043
-19.85,-48.2,-1.4169699149241082
-19.85,-48.15,-1.3032694106601224
-19.85,-48.1,-1.1858946244423898
-19.85,-48.05,-1.0199327669603182
-19.85,-48.0,-0.8488511034976102
-19.85,-47.95,-0.6675796006493212
-19.85,-47.9,-0.6388205708929141
-19.85,-47.85,-0.7936908513721429
-19.85,-47.8,-0.9379849984857264
