YEAR  MO  DA  HR    LAT     LON Rn2200100
2005   2  20  12  38.15 -109.15  0.45E-10
2005   2  20  12  38.20 -109.15  0.48E-10
2005   2  20  12  38.25 -109.15  0.22E-10
2005   2  20  12  38.30 -109.15  0.14E-10
2005   2  20  12  38.35 -109.15  0.98E-11
2005   2  20  12  38.40 -109.15  0.72E-11
2005   2  20  12  38.45 -109.15  0.50E-11
2005   2  20  12  38.50 -109.15  0.33E-11
2005   2  20  12  38.55 -109.15  0.17E-11
2005   2  20  12  38.60 -109.15  0.45E-12
2005   2  20  12  38.15 -109.10  0.31E-10
2005   2  20  12  38.20 -109.10  0.65E-10
2005   2  20  12  38.25 -109.10  0.66E-10
2005   2  20  12  38.30 -109.10  0.54E-10
2005   2  20  12  38.35 -109.10  0.38E-10
2005   2  20  12  38.40 -109.10  0.29E-10
2005   2  20  12  38.45 -109.10  0.23E-10
2005   2  20  12  38.50 -109.10  0.19E-10
2005   2  20  12  38.55 -109.10  0.16E-10
2005   2  20  12  38.60 -109.10  0.13E-10
2005   2  20  12  38.65 -109.10  0.10E-10
2005   2  20  12  38.70 -109.10  0.84E-11
2005   2  20  12  38.75 -109.10  0.67E-11
2005   2  20  12  38.80 -109.10  0.39E-11
2005   2  20  12  38.85 -109.10  0.30E-11
2005   2  20  12  38.90 -109.10  0.11E-11
2005   2  20  12  38.95 -109.10  0.31E-12
2005   2  20  12  38.20 -109.05  0.28E-10
2005   2  20  12  38.25 -109.05  0.33E-10
2005   2  20  12  38.30 -109.05  0.26E-10
2005   2  20  12  38.35 -109.05  0.33E-10
2005   2  20  12  38.40 -109.05  0.28E-10
2005   2  20  12  38.45 -109.05  0.23E-10
2005   2  20  12  38.50 -109.05  0.20E-10
2005   2  20  12  38.55 -109.05  0.17E-10
2005   2  20  12  38.60 -109.05  0.14E-10
2005   2  20  12  38.65 -109.05  0.12E-10
2005   2  20  12  38.70 -109.05  0.12E-10
2005   2  20  12  38.75 -109.05  0.96E-11
2005   2  20  12  38.80 -109.05  0.93E-11
2005   2  20  12  38.85 -109.05  0.76E-11
2005   2  20  12  38.90 -109.05  0.71E-11
2005   2  20  12  38.95 -109.05  0.57E-11
2005   2  20  12  39.00 -109.05  0.33E-11
2005   2  20  12  39.05 -109.05  0.11E-11
2005   2  20  12  39.10 -109.05  0.38E-12
2005   2  20  12  38.20 -109.00  0.13E-11
2005   2  20  12  38.25 -109.00  0.28E-10
