YEAR  MO  DA  HR    LAT     LON Rn2200100
2017   8  29  12  40.00  -90.00  0.32E-09
2017   8  29  12  39.95  -89.95  0.38E-09
2017   8  29  12  40.00  -89.95  0.29E-09
2017   8  29  12  39.90  -89.90  0.98E-10
2017   8  29  12  39.95  -89.90  0.48E-09
2017   8  29  12  40.00  -89.90  0.27E-10
2017   8  29  12  39.90  -89.85  0.35E-09
2017   8  29  12  39.95  -89.85  0.11E-09
2017   8  29  12  39.90  -89.80  0.32E-09
2017   8  29  12  39.85  -89.75  0.98E-10
2017   8  29  12  39.90  -89.75  0.87E-10
2017   8  29  12  39.85  -89.70  0.64E-10
2017   8  29  12  39.90  -89.70  0.33E-12
2017   8  29  12  39.85  -89.65  0.56E-11
2017   8  29  12  39.85  -89.60  0.60E-12
