YEAR  MO  DA  HR    LAT     LON Rn2200100
2008   9   6  12  39.75  -90.00  0.22E-11
2008   9   6  12  39.80  -90.00  0.19E-10
2008   9   6  12  39.85  -90.00  0.45E-10
2008   9   6  12  39.90  -90.00  0.12E-09
2008   9   6  12  39.95  -90.00  0.21E-09
2008   9   6  12  40.00  -90.00  0.10E-09
2008   9   6  12  39.55  -89.95  0.66E-11
2008   9   6  12  39.60  -89.95  0.18E-10
2008   9   6  12  39.65  -89.95  0.43E-10
2008   9   6  12  39.70  -89.95  0.88E-10
2008   9   6  12  39.75  -89.95  0.15E-09
2008   9   6  12  39.80  -89.95  0.17E-09
2008   9   6  12  39.85  -89.95  0.15E-09
2008   9   6  12  39.90  -89.95  0.83E-10
2008   9   6  12  39.35  -89.90  0.46E-11
2008   9   6  12  39.40  -89.90  0.14E-10
2008   9   6  12  39.45  -89.90  0.29E-10
2008   9   6  12  39.50  -89.90  0.64E-10
2008   9   6  12  39.55  -89.90  0.11E-09
2008   9   6  12  39.60  -89.90  0.12E-09
2008   9   6  12  39.65  -89.90  0.11E-09
2008   9   6  12  39.70  -89.90  0.70E-10
2008   9   6  12  39.75  -89.90  0.19E-10
2008   9   6  12  39.10  -89.85  0.11E-11
2008   9   6  12  39.15  -89.85  0.10E-10
2008   9   6  12  39.20  -89.85  0.21E-10
2008   9   6  12  39.25  -89.85  0.42E-10
2008   9   6  12  39.30  -89.85  0.80E-10
2008   9   6  12  39.35  -89.85  0.89E-10
2008   9   6  12  39.40  -89.85  0.89E-10
2008   9   6  12  39.45  -89.85  0.83E-10
2008   9   6  12  39.50  -89.85  0.55E-10
2008   9   6  12  39.55  -89.85  0.11E-10
2008   9   6  12  38.80  -89.80  0.27E-11
2008   9   6  12  38.85  -89.80  0.11E-10
2008   9   6  12  38.90  -89.80  0.19E-10
2008   9   6  12  38.95  -89.80  0.28E-10
2008   9   6  12  39.00  -89.80  0.37E-10
2008   9   6  12  39.05  -89.80  0.46E-10
2008   9   6  12  39.10  -89.80  0.51E-10
2008   9   6  12  39.15  -89.80  0.51E-10
2008   9   6  12  39.20  -89.80  0.49E-10
2008   9   6  12  39.25  -89.80  0.37E-10
2008   9   6  12  39.30  -89.80  0.70E-11
2008   9   6  12  39.35  -89.80  0.23E-12
2008   9   6  12  38.80  -89.75  0.14E-12
2008   9   6  12  38.85  -89.75  0.14E-12
