YEAR  MO  DA  HR    LAT     LON Rn2200100
2009   8  28  12  39.65  -91.05  0.64E-12
2009   8  28  12  39.65  -91.00  0.89E-11
2009   8  28  12  39.70  -91.00  0.12E-11
2009   8  28  12  39.65  -90.95  0.18E-11
2009   8  28  12  39.70  -90.95  0.28E-10
2009   8  28  12  39.75  -90.95  0.18E-12
2009   8  28  12  39.70  -90.90  0.42E-10
2009   8  28  12  39.75  -90.90  0.65E-11
2009   8  28  12  39.70  -90.85  0.13E-10
2009   8  28  12  39.75  -90.85  0.53E-10
2009   8  28  12  39.80  -90.85  0.58E-13
2009   8  28  12  39.75  -90.80  0.76E-10
2009   8  28  12  39.80  -90.80  0.66E-11
2009   8  28  12  39.75  -90.75  0.44E-10
2009   8  28  12  39.80  -90.75  0.51E-10
2009   8  28  12  39.85  -90.75  0.59E-13
2009   8  28  12  39.75  -90.70  0.65E-13
2009   8  28  12  39.80  -90.70  0.10E-09
2009   8  28  12  39.85  -90.70  0.40E-11
2009   8  28  12  39.80  -90.65  0.84E-10
2009   8  28  12  39.85  -90.65  0.31E-10
2009   8  28  12  39.80  -90.60  0.15E-10
2009   8  28  12  39.85  -90.60  0.11E-09
2009   8  28  12  39.90  -90.60  0.16E-11
2009   8  28  12  39.85  -90.55  0.12E-09
2009   8  28  12  39.90  -90.55  0.16E-10
2009   8  28  12  39.85  -90.50  0.72E-10
2009   8  28  12  39.90  -90.50  0.64E-10
2009   8  28  12  39.95  -90.50  0.15E-12
2009   8  28  12  39.85  -90.45  0.51E-11
2009   8  28  12  39.90  -90.45  0.13E-09
2009   8  28  12  39.95  -90.45  0.44E-11
2009   8  28  12  39.90  -90.40  0.12E-09
2009   8  28  12  39.95  -90.40  0.30E-10
2009   8  28  12  39.90  -90.35  0.85E-10
2009   8  28  12  39.95  -90.35  0.73E-10
2009   8  28  12  39.90  -90.30  0.14E-10
2009   8  28  12  39.95  -90.30  0.14E-09
2009   8  28  12  40.00  -90.30  0.26E-11
2009   8  28  12  39.95  -90.25  0.15E-09
2009   8  28  12  40.00  -90.25  0.18E-10
2009   8  28  12  39.95  -90.20  0.13E-09
2009   8  28  12  40.00  -90.20  0.41E-10
2009   8  28  12  39.95  -90.15  0.84E-10
2009   8  28  12  40.00  -90.15  0.99E-10
2009   8  28  12  39.95  -90.10  0.97E-11
2009   8  28  12  40.00  -90.10  0.18E-09
2009   8  28  12  40.00  -90.05  0.20E-09
2009   8  28  12  40.00  -90.00  0.19E-10
