YEAR  MO  DA  HR    LAT     LON Rn2200100
2008   6   2  12  40.00  -90.00  0.13E-09
2008   6   2  12  39.95  -89.95  0.38E-10
2008   6   2  12  40.00  -89.95  0.23E-09
2008   6   2  12  40.05  -89.95  0.23E-11
2008   6   2  12  39.90  -89.90  0.30E-11
2008   6   2  12  39.95  -89.90  0.64E-10
2008   6   2  12  40.00  -89.90  0.15E-09
2008   6   2  12  40.05  -89.90  0.12E-10
2008   6   2  12  39.90  -89.85  0.24E-10
2008   6   2  12  39.95  -89.85  0.47E-10
2008   6   2  12  40.00  -89.85  0.12E-09
2008   6   2  12  40.05  -89.85  0.31E-10
2008   6   2  12  39.85  -89.80  0.23E-11
2008   6   2  12  39.90  -89.80  0.34E-10
2008   6   2  12  39.95  -89.80  0.34E-10
2008   6   2  12  40.00  -89.80  0.91E-10
2008   6   2  12  40.05  -89.80  0.28E-10
2008   6   2  12  39.85  -89.75  0.11E-10
2008   6   2  12  39.90  -89.75  0.30E-10
2008   6   2  12  39.95  -89.75  0.30E-10
2008   6   2  12  40.00  -89.75  0.74E-10
2008   6   2  12  40.05  -89.75  0.40E-10
2008   6   2  12  39.85  -89.70  0.17E-10
2008   6   2  12  39.90  -89.70  0.23E-10
2008   6   2  12  39.95  -89.70  0.32E-10
2008   6   2  12  40.00  -89.70  0.62E-10
2008   6   2  12  40.05  -89.70  0.37E-10
2008   6   2  12  39.85  -89.65  0.20E-10
2008   6   2  12  39.90  -89.65  0.20E-10
2008   6   2  12  39.95  -89.65  0.24E-10
2008   6   2  12  40.00  -89.65  0.48E-10
2008   6   2  12  40.05  -89.65  0.41E-10
2008   6   2  12  39.80  -89.60  0.12E-11
2008   6   2  12  39.85  -89.60  0.21E-10
2008   6   2  12  39.90  -89.60  0.18E-10
2008   6   2  12  39.95  -89.60  0.21E-10
2008   6   2  12  40.00  -89.60  0.44E-10
2008   6   2  12  40.05  -89.60  0.42E-10
2008   6   2  12  39.80  -89.55  0.18E-11
2008   6   2  12  39.85  -89.55  0.18E-10
2008   6   2  12  39.90  -89.55  0.17E-10
2008   6   2  12  39.95  -89.55  0.26E-10
2008   6   2  12  40.00  -89.55  0.38E-10
2008   6   2  12  40.05  -89.55  0.41E-10
2008   6   2  12  39.80  -89.50  0.13E-11
2008   6   2  12  39.85  -89.50  0.14E-10
2008   6   2  12  39.90  -89.50  0.23E-10
2008   6   2  12  39.95  -89.50  0.24E-10
2008   6   2  12  40.00  -89.50  0.38E-10
2008   6   2  12  40.05  -89.50  0.40E-10
2008   6   2  12  39.85  -89.45  0.13E-10
2008   6   2  12  39.90  -89.45  0.18E-10
2008   6   2  12  39.95  -89.45  0.25E-10
2008   6   2  12  40.00  -89.45  0.33E-10
2008   6   2  12  40.05  -89.45  0.38E-10
2008   6   2  12  39.85  -89.40  0.12E-10
2008   6   2  12  39.90  -89.40  0.21E-10
2008   6   2  12  39.95  -89.40  0.23E-10
2008   6   2  12  40.00  -89.40  0.36E-10
2008   6   2  12  40.05  -89.40  0.31E-10
2008   6   2  12  39.85  -89.35  0.78E-11
2008   6   2  12  39.90  -89.35  0.21E-10
2008   6   2  12  39.95  -89.35  0.24E-10
2008   6   2  12  40.00  -89.35  0.35E-10
2008   6   2  12  40.05  -89.35  0.20E-10
2008   6   2  12  39.85  -89.30  0.37E-11
2008   6   2  12  39.90  -89.30  0.18E-10
2008   6   2  12  39.95  -89.30  0.32E-10
2008   6   2  12  40.00  -89.30  0.39E-10
2008   6   2  12  40.05  -89.30  0.11E-10
2008   6   2  12  39.90  -89.25  0.18E-10
2008   6   2  12  39.95  -89.25  0.30E-10
2008   6   2  12  40.00  -89.25  0.38E-10
2008   6   2  12  40.05  -89.25  0.65E-12
2008   6   2  12  39.90  -89.20  0.63E-11
2008   6   2  12  39.95  -89.20  0.31E-10
2008   6   2  12  40.00  -89.20  0.21E-10
2008   6   2  12  39.95  -89.15  0.78E-11
2008   6   2  12  40.00  -89.15  0.21E-11
