YEAR  MO  DA  HR    LAT     LON Rn2200100
2013   3  28  12  39.95  -90.15  0.43E-11
2013   3  28  12  40.00  -90.15  0.15E-10
2013   3  28  12  39.90  -90.10  0.15E-11
2013   3  28  12  39.95  -90.10  0.28E-10
2013   3  28  12  40.00  -90.10  0.44E-10
2013   3  28  12  39.85  -90.05  0.17E-12
2013   3  28  12  39.90  -90.05  0.13E-10
2013   3  28  12  39.95  -90.05  0.41E-10
2013   3  28  12  40.00  -90.05  0.81E-10
2013   3  28  12  39.85  -90.00  0.88E-11
2013   3  28  12  39.90  -90.00  0.47E-10
2013   3  28  12  39.95  -90.00  0.14E-09
2013   3  28  12  40.00  -90.00  0.17E-09
2013   3  28  12  39.80  -89.95  0.46E-11
2013   3  28  12  39.85  -89.95  0.42E-10
2013   3  28  12  39.90  -89.95  0.81E-10
2013   3  28  12  39.95  -89.95  0.15E-09
2013   3  28  12  40.00  -89.95  0.34E-10
2013   3  28  12  39.60  -89.90  0.11E-11
2013   3  28  12  39.65  -89.90  0.10E-11
2013   3  28  12  39.75  -89.90  0.56E-11
2013   3  28  12  39.80  -89.90  0.35E-10
2013   3  28  12  39.85  -89.90  0.62E-10
2013   3  28  12  39.90  -89.90  0.89E-10
2013   3  28  12  39.95  -89.90  0.31E-10
2013   3  28  12  39.60  -89.85  0.65E-11
2013   3  28  12  39.65  -89.85  0.65E-11
2013   3  28  12  39.70  -89.85  0.55E-11
2013   3  28  12  39.75  -89.85  0.32E-10
2013   3  28  12  39.80  -89.85  0.49E-10
2013   3  28  12  39.85  -89.85  0.74E-10
2013   3  28  12  39.90  -89.85  0.42E-10
2013   3  28  12  39.55  -89.80  0.58E-12
2013   3  28  12  39.60  -89.80  0.20E-10
2013   3  28  12  39.65  -89.80  0.33E-10
2013   3  28  12  39.70  -89.80  0.40E-10
2013   3  28  12  39.75  -89.80  0.61E-10
2013   3  28  12  39.80  -89.80  0.76E-10
2013   3  28  12  39.85  -89.80  0.36E-10
2013   3  28  12  39.55  -89.75  0.15E-12
2013   3  28  12  39.60  -89.75  0.24E-10
2013   3  28  12  39.65  -89.75  0.83E-10
2013   3  28  12  39.70  -89.75  0.93E-10
2013   3  28  12  39.75  -89.75  0.85E-10
2013   3  28  12  39.80  -89.75  0.25E-10
2013   3  28  12  39.85  -89.75  0.11E-12
2013   3  28  12  39.60  -89.70  0.64E-11
2013   3  28  12  39.65  -89.70  0.36E-10
2013   3  28  12  39.70  -89.70  0.31E-10
2013   3  28  12  39.75  -89.70  0.69E-11
2013   3  28  12  39.60  -89.65  0.15E-12
2013   3  28  12  39.65  -89.65  0.46E-12
