YEAR  MO  DA  HR    LAT     LON Rn2200100
2012   6   8  12  40.00  -90.00  0.13E-09
2012   6   8  12  40.00  -89.95  0.43E-10
2012   6   8  12  40.05  -89.95  0.27E-09
2012   6   8  12  40.05  -89.90  0.13E-09
2012   6   8  12  40.10  -89.90  0.13E-09
2012   6   8  12  40.10  -89.85  0.18E-09
2012   6   8  12  40.15  -89.85  0.32E-10
2012   6   8  12  40.10  -89.80  0.54E-11
2012   6   8  12  40.15  -89.80  0.18E-09
2012   6   8  12  40.20  -89.80  0.33E-11
2012   6   8  12  40.15  -89.75  0.60E-10
2012   6   8  12  40.20  -89.75  0.11E-09
2012   6   8  12  40.15  -89.70  0.83E-13
2012   6   8  12  40.20  -89.70  0.12E-09
2012   6   8  12  40.25  -89.70  0.35E-10
2012   6   8  12  40.20  -89.65  0.93E-11
2012   6   8  12  40.25  -89.65  0.12E-09
2012   6   8  12  40.30  -89.65  0.54E-11
2012   6   8  12  40.25  -89.60  0.58E-10
2012   6   8  12  40.30  -89.60  0.76E-10
2012   6   8  12  40.35  -89.60  0.57E-12
2012   6   8  12  40.25  -89.55  0.64E-12
2012   6   8  12  40.30  -89.55  0.99E-10
2012   6   8  12  40.35  -89.55  0.26E-10
2012   6   8  12  40.30  -89.50  0.18E-10
2012   6   8  12  40.35  -89.50  0.89E-10
2012   6   8  12  40.40  -89.50  0.61E-11
2012   6   8  12  40.30  -89.45  0.83E-13
2012   6   8  12  40.35  -89.45  0.63E-10
2012   6   8  12  40.40  -89.45  0.44E-10
2012   6   8  12  40.45  -89.45  0.64E-12
2012   6   8  12  40.35  -89.40  0.45E-11
2012   6   8  12  40.40  -89.40  0.77E-10
2012   6   8  12  40.45  -89.40  0.13E-10
2012   6   8  12  40.40  -89.35  0.31E-10
2012   6   8  12  40.45  -89.35  0.51E-10
2012   6   8  12  40.50  -89.35  0.20E-11
2012   6   8  12  40.40  -89.30  0.79E-12
2012   6   8  12  40.45  -89.30  0.54E-10
2012   6   8  12  40.50  -89.30  0.19E-10
2012   6   8  12  40.45  -89.25  0.13E-10
2012   6   8  12  40.50  -89.25  0.44E-10
2012   6   8  12  40.55  -89.25  0.26E-11
2012   6   8  12  40.50  -89.20  0.30E-10
2012   6   8  12  40.55  -89.20  0.13E-10
2012   6   8  12  40.50  -89.15  0.32E-11
2012   6   8  12  40.55  -89.15  0.13E-10
2012   6   8  12  40.60  -89.15  0.30E-12
2012   6   8  12  40.55  -89.10  0.15E-11
