YEAR  MO  DA  HR    LAT     LON Rn2200010
2020  12  10  12  39.40 -110.05  0.27E-11
2020  12  10  12  39.35 -110.00  0.53E-11
2020  12  10  12  39.40 -110.00  0.59E-11
2020  12  10  12  39.30 -109.95  0.16E-11
2020  12  10  12  39.35 -109.95  0.24E-10
2020  12  10  12  39.25 -109.90  0.53E-12
2020  12  10  12  39.30 -109.90  0.25E-10
2020  12  10  12  39.35 -109.90  0.17E-10
2020  12  10  12  39.20 -109.85  0.54E-12
2020  12  10  12  39.25 -109.85  0.34E-10
2020  12  10  12  39.30 -109.85  0.37E-10
2020  12  10  12  39.15 -109.80  0.21E-11
2020  12  10  12  39.20 -109.80  0.28E-10
2020  12  10  12  39.25 -109.80  0.48E-10
2020  12  10  12  39.30 -109.80  0.62E-12
2020  12  10  12  39.10 -109.75  0.43E-11
2020  12  10  12  39.15 -109.75  0.32E-10
2020  12  10  12  39.20 -109.75  0.64E-10
2020  12  10  12  39.25 -109.75  0.93E-11
2020  12  10  12  39.05 -109.70  0.54E-11
2020  12  10  12  39.10 -109.70  0.42E-10
2020  12  10  12  39.15 -109.70  0.71E-10
2020  12  10  12  39.20 -109.70  0.16E-10
2020  12  10  12  38.95 -109.65  0.11E-11
2020  12  10  12  39.00 -109.65  0.27E-10
2020  12  10  12  39.05 -109.65  0.53E-10
2020  12  10  12  39.10 -109.65  0.10E-09
2020  12  10  12  39.15 -109.65  0.80E-11
2020  12  10  12  38.90 -109.60  0.15E-10
2020  12  10  12  38.95 -109.60  0.45E-10
2020  12  10  12  39.00 -109.60  0.54E-10
2020  12  10  12  39.05 -109.60  0.13E-09
2020  12  10  12  39.10 -109.60  0.85E-11
2020  12  10  12  38.80 -109.55  0.14E-10
2020  12  10  12  38.85 -109.55  0.42E-10
2020  12  10  12  38.90 -109.55  0.45E-10
2020  12  10  12  38.95 -109.55  0.11E-09
2020  12  10  12  39.00 -109.55  0.13E-09
2020  12  10  12  39.05 -109.55  0.24E-11
2020  12  10  12  38.65 -109.50  0.16E-11
2020  12  10  12  38.70 -109.50  0.19E-10
2020  12  10  12  38.75 -109.50  0.43E-10
2020  12  10  12  38.80 -109.50  0.45E-10
2020  12  10  12  38.85 -109.50  0.52E-10
2020  12  10  12  38.90 -109.50  0.15E-09
2020  12  10  12  38.95 -109.50  0.93E-10
2020  12  10  12  38.55 -109.45  0.83E-11
2020  12  10  12  38.60 -109.45  0.27E-10
2020  12  10  12  38.65 -109.45  0.58E-10
2020  12  10  12  38.70 -109.45  0.56E-10
2020  12  10  12  38.75 -109.45  0.47E-10
2020  12  10  12  38.80 -109.45  0.82E-10
2020  12  10  12  38.85 -109.45  0.19E-09
2020  12  10  12  38.90 -109.45  0.66E-10
2020  12  10  12  38.45 -109.40  0.97E-11
2020  12  10  12  38.50 -109.40  0.53E-10
2020  12  10  12  38.55 -109.40  0.71E-10
2020  12  10  12  38.60 -109.40  0.87E-10
2020  12  10  12  38.65 -109.40  0.83E-10
2020  12  10  12  38.70 -109.40  0.11E-09
2020  12  10  12  38.75 -109.40  0.16E-09
2020  12  10  12  38.80 -109.40  0.16E-09
2020  12  10  12  38.35 -109.35  0.65E-11
2020  12  10  12  38.40 -109.35  0.71E-10
2020  12  10  12  38.45 -109.35  0.10E-09
2020  12  10  12  38.50 -109.35  0.97E-10
2020  12  10  12  38.55 -109.35  0.99E-10
2020  12  10  12  38.60 -109.35  0.12E-09
2020  12  10  12  38.65 -109.35  0.23E-09
2020  12  10  12  38.70 -109.35  0.18E-09
2020  12  10  12  38.75 -109.35  0.45E-10
2020  12  10  12  38.30 -109.30  0.51E-10
2020  12  10  12  38.35 -109.30  0.12E-09
2020  12  10  12  38.40 -109.30  0.15E-09
2020  12  10  12  38.45 -109.30  0.14E-09
2020  12  10  12  38.50 -109.30  0.15E-09
2020  12  10  12  38.55 -109.30  0.30E-09
2020  12  10  12  38.60 -109.30  0.26E-09
2020  12  10  12  38.65 -109.30  0.68E-10
2020  12  10  12  38.25 -109.25  0.17E-09
2020  12  10  12  38.30 -109.25  0.24E-09
2020  12  10  12  38.35 -109.25  0.24E-09
2020  12  10  12  38.40 -109.25  0.31E-09
2020  12  10  12  38.45 -109.25  0.39E-09
2020  12  10  12  38.50 -109.25  0.31E-09
2020  12  10  12  38.55 -109.25  0.61E-10
2020  12  10  12  38.15 -109.20  0.33E-11
2020  12  10  12  38.20 -109.20  0.44E-09
2020  12  10  12  38.25 -109.20  0.58E-09
2020  12  10  12  38.30 -109.20  0.68E-09
2020  12  10  12  38.35 -109.20  0.49E-09
2020  12  10  12  38.40 -109.20  0.28E-09
2020  12  10  12  38.45 -109.20  0.68E-10
2020  12  10  12  38.15 -109.15  0.59E-09
2020  12  10  12  38.20 -109.15  0.11E-08
2020  12  10  12  38.25 -109.15  0.50E-09
2020  12  10  12  38.30 -109.15  0.49E-10
2020  12  11   0  39.85 -111.05  0.19E-10
2020  12  11   0  39.85 -111.00  0.34E-10
2020  12  11   0  39.85 -110.95  0.99E-10
2020  12  11   0  39.85 -110.90  0.12E-09
2020  12  11   0  39.90 -110.90  0.21E-11
2020  12  11   0  39.80 -110.85  0.31E-11
2020  12  11   0  39.85 -110.85  0.12E-09
2020  12  11   0  39.80 -110.80  0.17E-10
2020  12  11   0  39.85 -110.80  0.13E-09
2020  12  11   0  39.80 -110.75  0.39E-10
2020  12  11   0  39.85 -110.75  0.13E-09
2020  12  11   0  39.75 -110.70  0.46E-11
2020  12  11   0  39.80 -110.70  0.65E-10
2020  12  11   0  39.85 -110.70  0.85E-10
2020  12  11   0  39.75 -110.65  0.18E-10
2020  12  11   0  39.80 -110.65  0.77E-10
2020  12  11   0  39.85 -110.65  0.44E-10
2020  12  11   0  39.70 -110.60  0.10E-11
2020  12  11   0  39.75 -110.60  0.41E-10
2020  12  11   0  39.80 -110.60  0.93E-10
2020  12  11   0  39.85 -110.60  0.60E-11
2020  12  11   0  39.70 -110.55  0.13E-10
2020  12  11   0  39.75 -110.55  0.62E-10
2020  12  11   0  39.80 -110.55  0.12E-09
2020  12  11   0  39.65 -110.50  0.44E-12
2020  12  11   0  39.70 -110.50  0.40E-10
2020  12  11   0  39.75 -110.50  0.65E-10
2020  12  11   0  39.80 -110.50  0.59E-10
2020  12  11   0  39.65 -110.45  0.14E-10
2020  12  11   0  39.70 -110.45  0.62E-10
2020  12  11   0  39.75 -110.45  0.63E-10
2020  12  11   0  39.80 -110.45  0.44E-10
2020  12  11   0  39.60 -110.40  0.44E-12
2020  12  11   0  39.65 -110.40  0.42E-10
