YEAR  MO  DA  HR    LAT     LON Rn2200100
2015   7  26  12  40.15  -90.05  0.21E-10
2015   7  26  12  40.20  -90.05  0.52E-10
2015   7  26  12  40.25  -90.05  0.80E-10
2015   7  26  12  40.30  -90.05  0.89E-10
2015   7  26  12  40.35  -90.05  0.11E-09
2015   7  26  12  40.40  -90.05  0.11E-09
2015   7  26  12  40.45  -90.05  0.10E-09
2015   7  26  12  40.50  -90.05  0.75E-10
2015   7  26  12  40.55  -90.05  0.58E-11
2015   7  26  12  39.95  -90.00  0.28E-11
2015   7  26  12  40.00  -90.00  0.21E-09
2015   7  26  12  40.05  -90.00  0.28E-09
2015   7  26  12  40.10  -90.00  0.20E-09
2015   7  26  12  40.15  -90.00  0.18E-09
2015   7  26  12  40.20  -90.00  0.13E-09
2015   7  26  12  40.25  -90.00  0.12E-09
2015   7  26  12  40.30  -90.00  0.94E-10
2015   7  26  12  40.35  -90.00  0.79E-10
2015   7  26  12  40.40  -90.00  0.54E-10
2015   7  26  12  40.45  -90.00  0.50E-10
2015   7  26  12  40.50  -90.00  0.43E-10
2015   7  26  12  40.55  -90.00  0.78E-12
2015   7  26  12  39.95  -89.95  0.64E-10
2015   7  26  12  40.00  -89.95  0.11E-09
2015   7  26  12  40.05  -89.95  0.65E-10
2015   7  26  12  40.10  -89.95  0.78E-10
2015   7  26  12  40.15  -89.95  0.64E-10
2015   7  26  12  40.20  -89.95  0.40E-10
2015   7  26  12  40.25  -89.95  0.29E-10
2015   7  26  12  40.30  -89.95  0.20E-10
2015   7  26  12  40.35  -89.95  0.19E-10
2015   7  26  12  40.40  -89.95  0.19E-10
2015   7  26  12  40.45  -89.95  0.20E-10
2015   7  26  12  40.50  -89.95  0.35E-11
2015   7  26  12  39.95  -89.90  0.44E-11
2015   7  26  12  40.00  -89.90  0.82E-11
2015   7  26  12  40.05  -89.90  0.21E-11
2015   7  26  12  40.10  -89.90  0.44E-12
