YEAR  MO  DA  HR    LAT     LON Rn2200100
2011  11   7  12  40.00  -90.00  0.41E-10
2011  11   7  12  40.05  -90.00  0.78E-10
2011  11   7  12  40.10  -90.00  0.82E-11
2011  11   7  12  40.05  -89.95  0.31E-10
2011  11   7  12  40.10  -89.95  0.97E-10
2011  11   7  12  40.15  -89.95  0.76E-10
2011  11   7  12  40.20  -89.95  0.41E-10
2011  11   7  12  40.25  -89.95  0.15E-10
2011  11   7  12  40.30  -89.95  0.14E-11
2011  11   7  12  40.10  -89.90  0.17E-11
2011  11   7  12  40.15  -89.90  0.28E-10
2011  11   7  12  40.20  -89.90  0.55E-10
2011  11   7  12  40.25  -89.90  0.56E-10
2011  11   7  12  40.30  -89.90  0.46E-10
2011  11   7  12  40.35  -89.90  0.27E-10
2011  11   7  12  40.40  -89.90  0.12E-10
2011  11   7  12  40.45  -89.90  0.17E-11
2011  11   7  12  40.20  -89.85  0.60E-11
2011  11   7  12  40.25  -89.85  0.28E-10
2011  11   7  12  40.30  -89.85  0.39E-10
2011  11   7  12  40.35  -89.85  0.40E-10
2011  11   7  12  40.40  -89.85  0.36E-10
2011  11   7  12  40.45  -89.85  0.28E-10
2011  11   7  12  40.50  -89.85  0.16E-10
2011  11   7  12  40.55  -89.85  0.60E-11
2011  11   7  12  40.60  -89.85  0.33E-12
2011  11   7  12  40.25  -89.80  0.32E-12
2011  11   7  12  40.30  -89.80  0.10E-10
2011  11   7  12  40.35  -89.80  0.25E-10
2011  11   7  12  40.40  -89.80  0.30E-10
2011  11   7  12  40.45  -89.80  0.31E-10
2011  11   7  12  40.50  -89.80  0.28E-10
2011  11   7  12  40.55  -89.80  0.23E-10
2011  11   7  12  40.60  -89.80  0.18E-10
2011  11   7  12  40.65  -89.80  0.81E-11
2011  11   7  12  40.70  -89.80  0.15E-11
2011  11   7  12  40.30  -89.75  0.32E-13
2011  11   7  12  40.35  -89.75  0.20E-11
2011  11   7  12  40.40  -89.75  0.13E-10
2011  11   7  12  40.45  -89.75  0.23E-10
2011  11   7  12  40.50  -89.75  0.26E-10
2011  11   7  12  40.55  -89.75  0.26E-10
2011  11   7  12  40.60  -89.75  0.22E-10
2011  11   7  12  40.65  -89.75  0.19E-10
2011  11   7  12  40.70  -89.75  0.16E-10
2011  11   7  12  40.75  -89.75  0.79E-11
2011  11   7  12  40.80  -89.75  0.21E-11
2011  11   7  12  40.85  -89.75  0.30E-13
2011  11   7  12  40.40  -89.70  0.58E-12
2011  11   7  12  40.45  -89.70  0.46E-11
2011  11   7  12  40.50  -89.70  0.15E-10
2011  11   7  12  40.55  -89.70  0.20E-10
2011  11   7  12  40.60  -89.70  0.23E-10
2011  11   7  12  40.65  -89.70  0.22E-10
2011  11   7  12  40.70  -89.70  0.18E-10
2011  11   7  12  40.75  -89.70  0.16E-10
2011  11   7  12  40.80  -89.70  0.13E-10
2011  11   7  12  40.85  -89.70  0.71E-11
2011  11   7  12  40.90  -89.70  0.17E-11
2011  11   7  12  40.45  -89.65  0.39E-12
2011  11   7  12  40.50  -89.65  0.11E-11
2011  11   7  12  40.55  -89.65  0.85E-11
2011  11   7  12  40.60  -89.65  0.16E-10
2011  11   7  12  40.65  -89.65  0.20E-10
2011  11   7  12  40.70  -89.65  0.20E-10
2011  11   7  12  40.75  -89.65  0.19E-10
2011  11   7  12  40.80  -89.65  0.15E-10
2011  11   7  12  40.85  -89.65  0.13E-10
2011  11   7  12  40.90  -89.65  0.97E-11
2011  11   7  12  40.95  -89.65  0.53E-11
2011  11   7  12  41.00  -89.65  0.10E-11
2011  11   7  12  40.50  -89.60  0.16E-12
2011  11   7  12  40.55  -89.60  0.16E-12
2011  11   7  12  40.60  -89.60  0.32E-11
2011  11   7  12  40.65  -89.60  0.99E-11
2011  11   7  12  40.70  -89.60  0.17E-10
2011  11   7  12  40.75  -89.60  0.17E-10
2011  11   7  12  40.80  -89.60  0.17E-10
2011  11   7  12  40.85  -89.60  0.15E-10
2011  11   7  12  40.90  -89.60  0.13E-10
2011  11   7  12  40.95  -89.60  0.11E-10
2011  11   7  12  41.00  -89.60  0.76E-11
