YEAR  MO  DA  HR    LAT     LON Rn2200100
2015   8  10  12  39.90  -90.10  0.22E-10
2015   8  10  12  39.95  -90.10  0.65E-10
2015   8  10  12  40.00  -90.10  0.29E-12
2015   8  10  12  39.90  -90.05  0.15E-12
2015   8  10  12  39.95  -90.05  0.18E-09
2015   8  10  12  40.00  -90.05  0.15E-09
2015   8  10  12  39.95  -90.00  0.82E-11
2015   8  10  12  40.00  -90.00  0.44E-09
2015   8  10  12  40.05  -90.00  0.15E-09
2015   8  10  12  39.95  -89.95  0.59E-12
2015   8  10  12  40.00  -89.95  0.22E-09
2015   8  10  12  40.05  -89.95  0.26E-09
2015   8  10  12  39.95  -89.90  0.15E-10
2015   8  10  12  40.00  -89.90  0.13E-09
2015   8  10  12  40.05  -89.90  0.21E-09
2015   8  10  12  40.10  -89.90  0.11E-12
2015   8  10  12  39.95  -89.85  0.22E-10
2015   8  10  12  40.00  -89.85  0.99E-10
2015   8  10  12  40.05  -89.85  0.16E-09
2015   8  10  12  40.10  -89.85  0.44E-12
2015   8  10  12  39.95  -89.80  0.82E-11
2015   8  10  12  40.00  -89.80  0.78E-10
2015   8  10  12  40.05  -89.80  0.11E-09
2015   8  10  12  40.10  -89.80  0.78E-12
2015   8  10  12  39.95  -89.75  0.22E-11
2015   8  10  12  40.00  -89.75  0.34E-10
2015   8  10  12  40.05  -89.75  0.62E-10
2015   8  10  12  40.10  -89.75  0.44E-12
2015   8  10  12  39.95  -89.70  0.14E-11
2015   8  10  12  40.00  -89.70  0.13E-10
2015   8  10  12  40.05  -89.70  0.21E-10
2015   8  10  12  40.10  -89.70  0.44E-12
2015   8  10  12  39.95  -89.65  0.10E-11
2015   8  10  12  40.00  -89.65  0.10E-10
2015   8  10  12  40.05  -89.65  0.10E-10
2015   8  10  12  39.95  -89.60  0.39E-12
2015   8  10  12  40.00  -89.60  0.78E-11
2015   8  10  12  40.05  -89.60  0.38E-11
2015   8  10  12  39.95  -89.55  0.20E-12
2015   8  10  12  40.00  -89.55  0.34E-11
2015   8  10  12  40.05  -89.55  0.16E-11
2015   8  10  12  40.00  -89.50  0.39E-12
2015   8  10  12  40.05  -89.50  0.33E-12
