YEAR  MO  DA  HR    LAT     LON Rn2200100
2016   8  26  12  40.00  -90.00  0.11E-09
2016   8  26  12  39.90  -89.95  0.37E-11
2016   8  26  12  39.95  -89.95  0.10E-09
2016   8  26  12  40.00  -89.95  0.19E-09
2016   8  26  12  40.05  -89.95  0.67E-12
2016   8  26  12  39.90  -89.90  0.50E-10
2016   8  26  12  39.95  -89.90  0.76E-10
2016   8  26  12  40.00  -89.90  0.12E-09
2016   8  26  12  40.05  -89.90  0.25E-10
2016   8  26  12  39.85  -89.85  0.24E-10
2016   8  26  12  39.90  -89.85  0.52E-10
2016   8  26  12  39.95  -89.85  0.56E-10
2016   8  26  12  40.00  -89.85  0.80E-10
2016   8  26  12  40.05  -89.85  0.38E-10
2016   8  26  12  39.80  -89.80  0.21E-11
2016   8  26  12  39.85  -89.80  0.31E-10
2016   8  26  12  39.90  -89.80  0.35E-10
2016   8  26  12  39.95  -89.80  0.49E-10
2016   8  26  12  40.00  -89.80  0.63E-10
2016   8  26  12  40.05  -89.80  0.39E-10
2016   8  26  12  39.80  -89.75  0.11E-10
2016   8  26  12  39.85  -89.75  0.28E-10
2016   8  26  12  39.90  -89.75  0.36E-10
2016   8  26  12  39.95  -89.75  0.43E-10
2016   8  26  12  40.00  -89.75  0.50E-10
2016   8  26  12  40.05  -89.75  0.35E-10
2016   8  26  12  39.80  -89.70  0.16E-10
2016   8  26  12  39.85  -89.70  0.28E-10
2016   8  26  12  39.90  -89.70  0.32E-10
2016   8  26  12  39.95  -89.70  0.40E-10
2016   8  26  12  40.00  -89.70  0.42E-10
2016   8  26  12  40.05  -89.70  0.30E-10
2016   8  26  12  39.75  -89.65  0.22E-12
2016   8  26  12  39.80  -89.65  0.17E-10
2016   8  26  12  39.85  -89.65  0.26E-10
2016   8  26  12  39.90  -89.65  0.30E-10
2016   8  26  12  39.95  -89.65  0.34E-10
2016   8  26  12  40.00  -89.65  0.38E-10
2016   8  26  12  40.05  -89.65  0.25E-10
2016   8  26  12  39.75  -89.60  0.78E-12
2016   8  26  12  39.80  -89.60  0.21E-10
2016   8  26  12  39.85  -89.60  0.26E-10
2016   8  26  12  39.90  -89.60  0.26E-10
2016   8  26  12  39.95  -89.60  0.31E-10
2016   8  26  12  40.00  -89.60  0.35E-10
2016   8  26  12  40.05  -89.60  0.19E-10
2016   8  26  12  39.75  -89.55  0.32E-11
2016   8  26  12  39.80  -89.55  0.19E-10
2016   8  26  12  39.85  -89.55  0.23E-10
2016   8  26  12  39.90  -89.55  0.25E-10
2016   8  26  12  39.95  -89.55  0.29E-10
2016   8  26  12  40.00  -89.55  0.32E-10
2016   8  26  12  40.05  -89.55  0.13E-10
2016   8  26  12  39.75  -89.50  0.40E-11
2016   8  26  12  39.80  -89.50  0.18E-10
2016   8  26  12  39.85  -89.50  0.24E-10
2016   8  26  12  39.90  -89.50  0.25E-10
2016   8  26  12  39.95  -89.50  0.26E-10
2016   8  26  12  40.00  -89.50  0.30E-10
2016   8  26  12  40.05  -89.50  0.57E-11
2016   8  26  12  39.75  -89.45  0.37E-11
2016   8  26  12  39.80  -89.45  0.18E-10
2016   8  26  12  39.85  -89.45  0.22E-10
2016   8  26  12  39.90  -89.45  0.24E-10
2016   8  26  12  39.95  -89.45  0.25E-10
2016   8  26  12  40.00  -89.45  0.24E-10
2016   8  26  12  40.05  -89.45  0.11E-11
2016   8  26  12  39.75  -89.40  0.12E-11
2016   8  26  12  39.80  -89.40  0.19E-10
2016   8  26  12  39.85  -89.40  0.22E-10
2016   8  26  12  39.90  -89.40  0.22E-10
2016   8  26  12  39.95  -89.40  0.25E-10
2016   8  26  12  40.00  -89.40  0.14E-10
2016   8  26  12  40.05  -89.40  0.73E-13
2016   8  26  12  39.80  -89.35  0.20E-10
2016   8  26  12  39.85  -89.35  0.21E-10
2016   8  26  12  39.90  -89.35  0.24E-10
2016   8  26  12  39.95  -89.35  0.20E-10
2016   8  26  12  40.00  -89.35  0.22E-11
2016   8  26  12  39.80  -89.30  0.17E-10
2016   8  26  12  39.85  -89.30  0.22E-10
2016   8  26  12  39.90  -89.30  0.21E-10
2016   8  26  12  39.95  -89.30  0.63E-11
2016   8  26  12  40.00  -89.30  0.22E-12
2016   8  26  12  39.80  -89.25  0.11E-10
2016   8  26  12  39.85  -89.25  0.16E-10
2016   8  26  12  39.90  -89.25  0.53E-11
2016   8  26  12  39.95  -89.25  0.39E-12
2016   8  26  12  39.80  -89.20  0.58E-12
2016   8  26  12  39.85  -89.20  0.18E-11
2016   8  26  12  39.90  -89.20  0.29E-12
