YEAR  MO  DA  HR    LAT     LON Rn2200100
2010   2  14  12  39.80  -90.15  0.66E-12
2010   2  14  12  39.85  -90.15  0.99E-12
2010   2  14  12  39.70  -90.10  0.17E-12
2010   2  14  12  39.75  -90.10  0.13E-10
2010   2  14  12  39.80  -90.10  0.62E-10
2010   2  14  12  39.85  -90.10  0.96E-10
2010   2  14  12  39.90  -90.10  0.11E-09
2010   2  14  12  39.95  -90.10  0.11E-09
2010   2  14  12  40.00  -90.10  0.12E-11
2010   2  14  12  39.70  -90.05  0.54E-11
2010   2  14  12  39.75  -90.05  0.31E-10
2010   2  14  12  39.80  -90.05  0.70E-10
2010   2  14  12  39.85  -90.05  0.13E-09
2010   2  14  12  39.90  -90.05  0.16E-09
2010   2  14  12  39.95  -90.05  0.24E-09
2010   2  14  12  40.00  -90.05  0.16E-09
2010   2  14  12  39.65  -90.00  0.29E-12
2010   2  14  12  39.70  -90.00  0.11E-10
2010   2  14  12  39.75  -90.00  0.23E-10
2010   2  14  12  39.80  -90.00  0.39E-10
2010   2  14  12  39.85  -90.00  0.84E-10
2010   2  14  12  39.90  -90.00  0.14E-09
2010   2  14  12  39.95  -90.00  0.26E-09
2010   2  14  12  40.00  -90.00  0.23E-09
2010   2  14  12  39.65  -89.95  0.44E-12
2010   2  14  12  39.70  -89.95  0.56E-11
2010   2  14  12  39.75  -89.95  0.12E-10
2010   2  14  12  39.80  -89.95  0.24E-10
2010   2  14  12  39.85  -89.95  0.61E-10
2010   2  14  12  39.90  -89.95  0.10E-09
2010   2  14  12  39.95  -89.95  0.11E-09
2010   2  14  12  39.70  -89.90  0.37E-11
2010   2  14  12  39.75  -89.90  0.73E-11
2010   2  14  12  39.80  -89.90  0.17E-10
2010   2  14  12  39.85  -89.90  0.74E-10
2010   2  14  12  39.90  -89.90  0.62E-10
2010   2  14  12  39.65  -89.85  0.44E-12
2010   2  14  12  39.70  -89.85  0.25E-11
2010   2  14  12  39.75  -89.85  0.55E-11
2010   2  14  12  39.80  -89.85  0.14E-10
2010   2  14  12  39.85  -89.85  0.36E-10
2010   2  14  12  39.90  -89.85  0.82E-12
2010   2  14  12  39.65  -89.80  0.15E-12
2010   2  14  12  39.70  -89.80  0.31E-11
2010   2  14  12  39.75  -89.80  0.26E-11
2010   2  14  12  39.80  -89.80  0.80E-11
2010   2  14  12  39.85  -89.80  0.48E-11
2010   2  14  12  39.65  -89.75  0.15E-12
2010   2  14  12  39.70  -89.75  0.10E-11
2010   2  14  12  39.75  -89.75  0.31E-11
2010   2  14  12  39.80  -89.75  0.12E-11
2010   2  14  12  39.65  -89.70  0.29E-12
2010   2  14  12  39.70  -89.70  0.15E-11
2010   2  14  12  39.75  -89.70  0.58E-12
