YEAR  MO  DA  HR    LAT     LON Rn2200100
2017   6   2  12  40.00  -90.00  0.12E-09
2017   6   2  12  40.00  -89.95  0.24E-09
2017   6   2  12  40.00  -89.90  0.20E-09
2017   6   2  12  40.00  -89.85  0.18E-09
2017   6   2  12  40.05  -89.85  0.12E-11
2017   6   2  12  40.00  -89.80  0.15E-09
2017   6   2  12  40.05  -89.80  0.11E-10
2017   6   2  12  40.00  -89.75  0.14E-09
2017   6   2  12  40.05  -89.75  0.17E-10
2017   6   2  12  39.95  -89.70  0.10E-11
2017   6   2  12  40.00  -89.70  0.12E-09
2017   6   2  12  40.05  -89.70  0.17E-10
2017   6   2  12  39.95  -89.65  0.48E-10
2017   6   2  12  40.00  -89.65  0.69E-10
2017   6   2  12  40.05  -89.65  0.19E-10
2017   6   2  12  39.95  -89.60  0.62E-10
2017   6   2  12  40.00  -89.60  0.48E-10
2017   6   2  12  40.05  -89.60  0.20E-10
2017   6   2  12  39.95  -89.55  0.65E-10
2017   6   2  12  40.00  -89.55  0.40E-10
2017   6   2  12  40.05  -89.55  0.19E-10
2017   6   2  12  39.95  -89.50  0.66E-10
2017   6   2  12  40.00  -89.50  0.36E-10
2017   6   2  12  40.05  -89.50  0.18E-10
2017   6   2  12  39.95  -89.45  0.66E-10
2017   6   2  12  40.00  -89.45  0.33E-10
2017   6   2  12  40.05  -89.45  0.14E-10
2017   6   2  12  39.90  -89.40  0.15E-11
2017   6   2  12  39.95  -89.40  0.66E-10
2017   6   2  12  40.00  -89.40  0.31E-10
2017   6   2  12  40.05  -89.40  0.11E-10
2017   6   2  12  39.90  -89.35  0.80E-11
2017   6   2  12  39.95  -89.35  0.58E-10
2017   6   2  12  40.00  -89.35  0.30E-10
2017   6   2  12  40.05  -89.35  0.83E-11
2017   6   2  12  39.90  -89.30  0.15E-10
2017   6   2  12  39.95  -89.30  0.49E-10
2017   6   2  12  40.00  -89.30  0.28E-10
2017   6   2  12  40.05  -89.30  0.53E-11
2017   6   2  12  39.90  -89.25  0.21E-10
2017   6   2  12  39.95  -89.25  0.41E-10
2017   6   2  12  40.00  -89.25  0.27E-10
2017   6   2  12  40.05  -89.25  0.13E-11
2017   6   2  12  39.90  -89.20  0.23E-10
2017   6   2  12  39.95  -89.20  0.39E-10
2017   6   2  12  40.00  -89.20  0.22E-10
2017   6   2  12  39.90  -89.15  0.26E-10
2017   6   2  12  39.95  -89.15  0.36E-10
2017   6   2  12  40.00  -89.15  0.16E-10
2017   6   2  12  39.90  -89.10  0.26E-10
2017   6   2  12  39.95  -89.10  0.35E-10
2017   6   2  12  40.00  -89.10  0.92E-11
2017   6   2  12  39.85  -89.05  0.17E-12
2017   6   2  12  39.90  -89.05  0.31E-10
2017   6   2  12  39.95  -89.05  0.29E-10
2017   6   2  12  40.00  -89.05  0.21E-11
2017   6   2  12  39.90  -89.00  0.26E-10
2017   6   2  12  39.95  -89.00  0.19E-10
2017   6   2  12  39.90  -88.95  0.24E-10
2017   6   2  12  39.95  -88.95  0.42E-11
2017   6   2  12  39.90  -88.90  0.13E-11
