YEAR  MO  DA  HR    LAT     LON Rn2200100
2017  10   5  12  40.15  -90.15  0.31E-10
2017  10   5  12  40.20  -90.15  0.14E-10
2017  10   5  12  40.10  -90.10  0.76E-10
2017  10   5  12  40.15  -90.10  0.99E-10
2017  10   5  12  40.20  -90.10  0.27E-10
2017  10   5  12  40.05  -90.05  0.16E-09
2017  10   5  12  40.10  -90.05  0.13E-09
2017  10   5  12  40.15  -90.05  0.44E-10
2017  10   5  12  40.20  -90.05  0.18E-10
2017  10   5  12  40.25  -90.05  0.33E-12
2017  10   5  12  40.00  -90.00  0.27E-09
2017  10   5  12  40.05  -90.00  0.19E-09
2017  10   5  12  40.10  -90.00  0.58E-10
2017  10   5  12  40.15  -90.00  0.30E-10
2017  10   5  12  40.20  -90.00  0.12E-10
2017  10   5  12  40.25  -90.00  0.10E-11
2017  10   5  12  39.95  -89.95  0.32E-11
2017  10   5  12  40.00  -89.95  0.24E-09
2017  10   5  12  40.05  -89.95  0.77E-10
2017  10   5  12  40.10  -89.95  0.37E-10
2017  10   5  12  40.15  -89.95  0.16E-10
2017  10   5  12  40.20  -89.95  0.67E-11
2017  10   5  12  40.25  -89.95  0.25E-11
2017  10   5  12  39.95  -89.90  0.44E-10
2017  10   5  12  40.00  -89.90  0.91E-10
2017  10   5  12  40.05  -89.90  0.43E-10
2017  10   5  12  40.10  -89.90  0.23E-10
2017  10   5  12  40.15  -89.90  0.16E-10
2017  10   5  12  40.20  -89.90  0.12E-10
2017  10   5  12  40.25  -89.90  0.60E-11
2017  10   5  12  39.95  -89.85  0.35E-10
2017  10   5  12  40.00  -89.85  0.45E-10
2017  10   5  12  40.05  -89.85  0.25E-10
2017  10   5  12  40.10  -89.85  0.20E-10
2017  10   5  12  40.15  -89.85  0.15E-10
2017  10   5  12  40.20  -89.85  0.11E-10
2017  10   5  12  40.25  -89.85  0.66E-11
2017  10   5  12  39.95  -89.80  0.21E-10
2017  10   5  12  40.00  -89.80  0.37E-10
2017  10   5  12  40.05  -89.80  0.23E-10
2017  10   5  12  40.10  -89.80  0.19E-10
2017  10   5  12  40.15  -89.80  0.14E-10
2017  10   5  12  40.20  -89.80  0.12E-10
2017  10   5  12  40.25  -89.80  0.35E-11
2017  10   5  12  39.95  -89.75  0.43E-11
2017  10   5  12  40.00  -89.75  0.18E-10
2017  10   5  12  40.05  -89.75  0.15E-10
2017  10   5  12  40.10  -89.75  0.10E-10
2017  10   5  12  40.15  -89.75  0.82E-11
2017  10   5  12  40.20  -89.75  0.54E-11
2017  10   5  12  40.25  -89.75  0.12E-11
2017  10   5  12  40.05  -89.70  0.59E-12
2017  10   5  12  40.10  -89.70  0.88E-12
2017  10   5  12  40.15  -89.70  0.19E-11
2017  10   5  12  40.20  -89.70  0.74E-12
