YEAR  MO  DA  HR    LAT     LON Rn2200100
2007   3  18  12  40.00  -90.50  0.98E-13
2007   3  18  12  40.00  -90.45  0.11E-10
2007   3  18  12  40.05  -90.45  0.17E-10
2007   3  18  12  40.10  -90.45  0.11E-12
2007   3  18  12  39.95  -90.40  0.48E-11
2007   3  18  12  40.00  -90.40  0.22E-10
2007   3  18  12  40.05  -90.40  0.25E-10
2007   3  18  12  40.10  -90.40  0.25E-10
2007   3  18  12  40.15  -90.40  0.31E-11
2007   3  18  12  39.90  -90.35  0.29E-12
2007   3  18  12  39.95  -90.35  0.15E-10
2007   3  18  12  40.00  -90.35  0.32E-10
2007   3  18  12  40.05  -90.35  0.25E-10
2007   3  18  12  40.10  -90.35  0.31E-10
2007   3  18  12  40.15  -90.35  0.19E-10
2007   3  18  12  39.90  -90.30  0.70E-11
2007   3  18  12  39.95  -90.30  0.27E-10
2007   3  18  12  40.00  -90.30  0.26E-10
2007   3  18  12  40.05  -90.30  0.35E-10
2007   3  18  12  40.10  -90.30  0.37E-10
2007   3  18  12  40.15  -90.30  0.36E-10
2007   3  18  12  39.90  -90.25  0.23E-10
2007   3  18  12  39.95  -90.25  0.43E-10
2007   3  18  12  40.00  -90.25  0.33E-10
2007   3  18  12  40.05  -90.25  0.42E-10
2007   3  18  12  40.10  -90.25  0.56E-10
2007   3  18  12  40.15  -90.25  0.25E-10
2007   3  18  12  39.85  -90.20  0.34E-11
2007   3  18  12  39.90  -90.20  0.32E-10
2007   3  18  12  39.95  -90.20  0.41E-10
2007   3  18  12  40.00  -90.20  0.46E-10
2007   3  18  12  40.05  -90.20  0.58E-10
2007   3  18  12  40.10  -90.20  0.84E-10
2007   3  18  12  40.15  -90.20  0.59E-11
2007   3  18  12  39.85  -90.15  0.12E-10
2007   3  18  12  39.90  -90.15  0.45E-10
2007   3  18  12  39.95  -90.15  0.48E-10
2007   3  18  12  40.00  -90.15  0.61E-10
2007   3  18  12  40.05  -90.15  0.97E-10
2007   3  18  12  40.10  -90.15  0.57E-10
2007   3  18  12  39.85  -90.10  0.20E-10
2007   3  18  12  39.90  -90.10  0.76E-10
2007   3  18  12  39.95  -90.10  0.63E-10
2007   3  18  12  40.00  -90.10  0.11E-09
2007   3  18  12  40.05  -90.10  0.14E-09
2007   3  18  12  40.10  -90.10  0.78E-11
2007   3  18  12  39.85  -90.05  0.20E-10
2007   3  18  12  39.90  -90.05  0.84E-10
2007   3  18  12  39.95  -90.05  0.13E-09
2007   3  18  12  40.00  -90.05  0.22E-09
2007   3  18  12  40.05  -90.05  0.77E-10
2007   3  18  12  39.85  -90.00  0.16E-11
2007   3  18  12  39.90  -90.00  0.68E-10
2007   3  18  12  39.95  -90.00  0.16E-09
2007   3  18  12  40.00  -90.00  0.24E-09
