YEAR  MO  DA  HR    LAT     LON Rn2200100
2014   3  29  12  38.90  -90.05  0.77E-12
2014   3  29  12  38.95  -90.05  0.42E-11
2014   3  29  12  39.00  -90.05  0.82E-11
2014   3  29  12  39.05  -90.05  0.14E-10
2014   3  29  12  39.10  -90.05  0.21E-10
2014   3  29  12  39.15  -90.05  0.25E-10
2014   3  29  12  39.20  -90.05  0.32E-10
2014   3  29  12  39.25  -90.05  0.36E-10
2014   3  29  12  39.30  -90.05  0.46E-10
2014   3  29  12  39.35  -90.05  0.54E-10
2014   3  29  12  39.40  -90.05  0.54E-10
2014   3  29  12  39.45  -90.05  0.66E-10
2014   3  29  12  39.50  -90.05  0.71E-10
2014   3  29  12  39.55  -90.05  0.76E-10
2014   3  29  12  39.60  -90.05  0.81E-10
2014   3  29  12  39.65  -90.05  0.76E-10
2014   3  29  12  39.70  -90.05  0.36E-10
2014   3  29  12  38.65  -90.00  0.10E-11
2014   3  29  12  38.70  -90.00  0.50E-11
2014   3  29  12  38.75  -90.00  0.11E-10
2014   3  29  12  38.80  -90.00  0.17E-10
2014   3  29  12  38.85  -90.00  0.20E-10
2014   3  29  12  38.90  -90.00  0.30E-10
2014   3  29  12  38.95  -90.00  0.28E-10
2014   3  29  12  39.00  -90.00  0.34E-10
2014   3  29  12  39.05  -90.00  0.37E-10
2014   3  29  12  39.10  -90.00  0.37E-10
2014   3  29  12  39.15  -90.00  0.42E-10
2014   3  29  12  39.20  -90.00  0.42E-10
2014   3  29  12  39.25  -90.00  0.41E-10
2014   3  29  12  39.30  -90.00  0.41E-10
2014   3  29  12  39.35  -90.00  0.39E-10
2014   3  29  12  39.40  -90.00  0.40E-10
2014   3  29  12  39.45  -90.00  0.39E-10
2014   3  29  12  39.50  -90.00  0.32E-10
2014   3  29  12  39.55  -90.00  0.39E-10
2014   3  29  12  39.60  -90.00  0.43E-10
2014   3  29  12  39.65  -90.00  0.50E-10
2014   3  29  12  39.70  -90.00  0.99E-10
2014   3  29  12  39.75  -90.00  0.15E-09
2014   3  29  12  39.80  -90.00  0.14E-09
2014   3  29  12  39.85  -90.00  0.15E-09
2014   3  29  12  39.90  -90.00  0.16E-09
2014   3  29  12  39.95  -90.00  0.17E-09
2014   3  29  12  40.00  -90.00  0.39E-10
2014   3  29  12  38.45  -89.95  0.29E-12
2014   3  29  12  38.50  -89.95  0.33E-11
2014   3  29  12  38.55  -89.95  0.82E-11
2014   3  29  12  38.60  -89.95  0.14E-10
2014   3  29  12  38.65  -89.95  0.19E-10
2014   3  29  12  38.70  -89.95  0.20E-10
2014   3  29  12  38.75  -89.95  0.21E-10
2014   3  29  12  38.80  -89.95  0.21E-10
2014   3  29  12  38.85  -89.95  0.19E-10
2014   3  29  12  38.90  -89.95  0.17E-10
2014   3  29  12  38.95  -89.95  0.14E-10
2014   3  29  12  39.00  -89.95  0.12E-10
2014   3  29  12  39.05  -89.95  0.84E-11
2014   3  29  12  39.10  -89.95  0.51E-11
2014   3  29  12  39.15  -89.95  0.14E-11
2014   3  29  12  38.30  -89.90  0.52E-12
2014   3  29  12  38.35  -89.90  0.37E-11
2014   3  29  12  38.40  -89.90  0.85E-11
2014   3  29  12  38.45  -89.90  0.13E-10
2014   3  29  12  38.50  -89.90  0.14E-10
2014   3  29  12  38.55  -89.90  0.12E-10
2014   3  29  12  38.60  -89.90  0.92E-11
2014   3  29  12  38.65  -89.90  0.78E-11
2014   3  29  12  38.70  -89.90  0.44E-11
2014   3  29  12  38.75  -89.90  0.20E-11
2014   3  29  12  38.80  -89.90  0.45E-12
2014   3  29  12  38.20  -89.85  0.49E-12
2014   3  29  12  38.25  -89.85  0.28E-11
2014   3  29  12  38.30  -89.85  0.49E-11
2014   3  29  12  38.35  -89.85  0.49E-11
2014   3  29  12  38.40  -89.85  0.30E-11
2014   3  29  12  38.45  -89.85  0.73E-12
