YEAR  MO  DA  HR    LAT     LON Rn2200100
2016  10   1  12  39.85  -90.00  0.17E-11
2016  10   1  12  39.90  -90.00  0.48E-10
2016  10   1  12  39.95  -90.00  0.19E-09
2016  10   1  12  40.00  -90.00  0.72E-10
2016  10   1  12  39.65  -89.95  0.41E-12
2016  10   1  12  39.70  -89.95  0.14E-10
2016  10   1  12  39.75  -89.95  0.49E-10
2016  10   1  12  39.80  -89.95  0.13E-09
2016  10   1  12  39.85  -89.95  0.19E-09
2016  10   1  12  39.90  -89.95  0.14E-09
2016  10   1  12  39.55  -89.90  0.82E-11
2016  10   1  12  39.60  -89.90  0.32E-10
2016  10   1  12  39.65  -89.90  0.50E-10
2016  10   1  12  39.70  -89.90  0.14E-09
2016  10   1  12  39.75  -89.90  0.12E-09
2016  10   1  12  39.80  -89.90  0.50E-10
2016  10   1  12  39.40  -89.85  0.58E-13
2016  10   1  12  39.45  -89.85  0.96E-11
2016  10   1  12  39.50  -89.85  0.30E-10
2016  10   1  12  39.55  -89.85  0.49E-10
2016  10   1  12  39.60  -89.85  0.98E-10
2016  10   1  12  39.65  -89.85  0.10E-09
2016  10   1  12  39.70  -89.85  0.29E-10
2016  10   1  12  39.35  -89.80  0.51E-11
2016  10   1  12  39.40  -89.80  0.25E-10
2016  10   1  12  39.45  -89.80  0.44E-10
2016  10   1  12  39.50  -89.80  0.62E-10
2016  10   1  12  39.55  -89.80  0.88E-10
2016  10   1  12  39.60  -89.80  0.31E-10
2016  10   1  12  39.25  -89.75  0.22E-12
2016  10   1  12  39.30  -89.75  0.15E-10
2016  10   1  12  39.35  -89.75  0.32E-10
2016  10   1  12  39.40  -89.75  0.49E-10
2016  10   1  12  39.45  -89.75  0.69E-10
2016  10   1  12  39.50  -89.75  0.41E-10
2016  10   1  12  39.20  -89.70  0.20E-11
2016  10   1  12  39.25  -89.70  0.21E-10
2016  10   1  12  39.30  -89.70  0.37E-10
2016  10   1  12  39.35  -89.70  0.49E-10
2016  10   1  12  39.40  -89.70  0.45E-10
2016  10   1  12  39.45  -89.70  0.79E-11
2016  10   1  12  39.15  -89.65  0.33E-11
2016  10   1  12  39.20  -89.65  0.25E-10
2016  10   1  12  39.25  -89.65  0.37E-10
2016  10   1  12  39.30  -89.65  0.43E-10
2016  10   1  12  39.35  -89.65  0.20E-10
2016  10   1  12  39.10  -89.60  0.34E-11
2016  10   1  12  39.15  -89.60  0.25E-10
2016  10   1  12  39.20  -89.60  0.33E-10
2016  10   1  12  39.25  -89.60  0.31E-10
2016  10   1  12  39.30  -89.60  0.51E-11
2016  10   1  12  39.05  -89.55  0.16E-11
2016  10   1  12  39.10  -89.55  0.22E-10
2016  10   1  12  39.15  -89.55  0.32E-10
2016  10   1  12  39.20  -89.55  0.18E-10
2016  10   1  12  39.25  -89.55  0.11E-12
2016  10   1  12  39.00  -89.50  0.29E-12
2016  10   1  12  39.05  -89.50  0.17E-10
2016  10   1  12  39.10  -89.50  0.27E-10
2016  10   1  12  39.15  -89.50  0.69E-11
2016  10   1  12  39.00  -89.45  0.77E-11
2016  10   1  12  39.05  -89.45  0.18E-10
2016  10   1  12  39.10  -89.45  0.35E-11
2016  10   1  12  38.95  -89.40  0.67E-12
2016  10   1  12  39.00  -89.40  0.11E-10
2016  10   1  12  39.05  -89.40  0.39E-12
2016  10   1  12  38.95  -89.35  0.19E-12
