YEAR  MO  DA  HR    LAT     LON Rn2200100
2012   8   2  12  40.70  -91.55  0.41E-12
2012   8   2  12  40.65  -91.50  0.30E-12
2012   8   2  12  40.70  -91.50  0.24E-12
2012   8   2  12  40.75  -91.50  0.24E-12
2012   8   2  12  40.80  -91.50  0.18E-12
2012   8   2  12  40.60  -91.45  0.18E-12
2012   8   2  12  40.65  -91.45  0.47E-12
2012   8   2  12  40.70  -91.45  0.89E-12
2012   8   2  12  40.75  -91.45  0.36E-12
2012   8   2  12  40.55  -91.40  0.24E-12
2012   8   2  12  40.60  -91.40  0.41E-12
2012   8   2  12  40.65  -91.40  0.71E-12
2012   8   2  12  40.70  -91.40  0.95E-12
2012   8   2  12  40.75  -91.40  0.47E-12
2012   8   2  12  40.80  -91.40  0.12E-12
2012   8   2  12  40.50  -91.35  0.24E-12
2012   8   2  12  40.55  -91.35  0.35E-12
2012   8   2  12  40.60  -91.35  0.77E-12
2012   8   2  12  40.65  -91.35  0.77E-12
2012   8   2  12  40.70  -91.35  0.78E-12
2012   8   2  12  40.75  -91.35  0.16E-11
2012   8   2  12  40.80  -91.35  0.18E-12
2012   8   2  12  40.45  -91.30  0.18E-12
2012   8   2  12  40.50  -91.30  0.41E-12
2012   8   2  12  40.55  -91.30  0.95E-12
2012   8   2  12  40.60  -91.30  0.95E-12
2012   8   2  12  40.65  -91.30  0.95E-12
2012   8   2  12  40.70  -91.30  0.24E-11
2012   8   2  12  40.75  -91.30  0.19E-11
2012   8   2  12  40.80  -91.30  0.90E-12
2012   8   2  12  40.85  -91.30  0.59E-13
2012   8   2  12  40.40  -91.25  0.24E-12
2012   8   2  12  40.45  -91.25  0.41E-12
2012   8   2  12  40.50  -91.25  0.71E-12
2012   8   2  12  40.55  -91.25  0.83E-12
2012   8   2  12  40.60  -91.25  0.13E-11
2012   8   2  12  40.65  -91.25  0.21E-11
2012   8   2  12  40.70  -91.25  0.25E-11
2012   8   2  12  40.75  -91.25  0.25E-11
2012   8   2  12  40.80  -91.25  0.20E-11
2012   8   2  12  40.85  -91.25  0.59E-13
2012   8   2  12  40.35  -91.20  0.12E-12
2012   8   2  12  40.40  -91.20  0.35E-12
2012   8   2  12  40.45  -91.20  0.10E-11
2012   8   2  12  40.50  -91.20  0.89E-12
2012   8   2  12  40.55  -91.20  0.12E-11
2012   8   2  12  40.60  -91.20  0.24E-11
2012   8   2  12  40.65  -91.20  0.28E-11
2012   8   2  12  40.70  -91.20  0.28E-11
2012   8   2  12  40.75  -91.20  0.30E-11
2012   8   2  12  40.80  -91.20  0.15E-11
2012   8   2  12  40.85  -91.20  0.25E-12
2012   8   2  12  40.30  -91.15  0.12E-12
2012   8   2  12  40.35  -91.15  0.41E-12
2012   8   2  12  40.40  -91.15  0.83E-12
2012   8   2  12  40.45  -91.15  0.11E-11
2012   8   2  12  40.50  -91.15  0.17E-11
2012   8   2  12  40.55  -91.15  0.30E-11
2012   8   2  12  40.60  -91.15  0.31E-11
2012   8   2  12  40.65  -91.15  0.34E-11
2012   8   2  12  40.70  -91.15  0.25E-11
2012   8   2  12  40.75  -91.15  0.24E-11
2012   8   2  12  40.80  -91.15  0.15E-11
2012   8   2  12  40.85  -91.15  0.53E-12
2012   8   2  12  40.25  -91.10  0.59E-13
2012   8   2  12  40.30  -91.10  0.53E-12
2012   8   2  12  40.35  -91.10  0.94E-12
2012   8   2  12  40.40  -91.10  0.94E-12
2012   8   2  12  40.45  -91.10  0.19E-11
2012   8   2  12  40.50  -91.10  0.29E-11
2012   8   2  12  40.55  -91.10  0.32E-11
2012   8   2  12  40.60  -91.10  0.29E-11
2012   8   2  12  40.65  -91.10  0.22E-11
2012   8   2  12  40.70  -91.10  0.30E-11
2012   8   2  12  40.75  -91.10  0.27E-11
2012   8   2  12  40.80  -91.10  0.17E-11
2012   8   2  12  40.85  -91.10  0.40E-12
2012   8   2  12  40.25  -91.05  0.53E-12
2012   8   2  12  40.30  -91.05  0.65E-12
2012   8   2  12  40.35  -91.05  0.15E-11
2012   8   2  12  40.40  -91.05  0.23E-11
2012   8   2  12  40.45  -91.05  0.32E-11
2012   8   2  12  40.50  -91.05  0.33E-11
2012   8   2  12  40.55  -91.05  0.26E-11
2012   8   2  12  40.60  -91.05  0.25E-11
2012   8   2  12  40.65  -91.05  0.32E-11
2012   8   2  12  40.70  -91.05  0.26E-11
2012   8   2  12  40.75  -91.05  0.25E-11
2012   8   2  12  40.80  -91.05  0.16E-11
2012   8   2  12  40.85  -91.05  0.40E-12
2012   8   2  12  40.90  -91.05  0.66E-13
2012   8   2  12  40.20  -91.00  0.29E-12
2012   8   2  12  40.25  -91.00  0.10E-11
2012   8   2  12  40.30  -91.00  0.16E-11
2012   8   2  12  40.35  -91.00  0.23E-11
2012   8   2  12  40.40  -91.00  0.36E-11
2012   8   2  12  40.45  -91.00  0.30E-11
2012   8   2  12  40.50  -91.00  0.27E-11
2012   8   2  12  40.55  -91.00  0.31E-11
2012   8   2  12  40.60  -91.00  0.23E-11
2012   8   2  12  40.65  -91.00  0.25E-11
2012   8   2  12  40.70  -91.00  0.26E-11
2012   8   2  12  40.75  -91.00  0.34E-11
2012   8   2  12  40.80  -91.00  0.25E-11
2012   8   2  12  40.85  -91.00  0.11E-11
2012   8   2  12  40.15  -90.95  0.18E-12
2012   8   2  12  40.20  -90.95  0.82E-12
2012   8   2  12  40.25  -90.95  0.18E-11
2012   8   2  12  40.30  -90.95  0.24E-11
2012   8   2  12  40.35  -90.95  0.39E-11
2012   8   2  12  40.40  -90.95  0.29E-11
2012   8   2  12  40.45  -90.95  0.24E-11
2012   8   2  12  40.50  -90.95  0.26E-11
2012   8   2  12  40.55  -90.95  0.26E-11
2012   8   2  12  40.60  -90.95  0.26E-11
2012   8   2  12  40.65  -90.95  0.34E-11
2012   8   2  12  40.70  -90.95  0.36E-11
2012   8   2  12  40.75  -90.95  0.34E-11
2012   8   2  12  40.80  -90.95  0.18E-11
2012   8   2  12  40.85  -90.95  0.73E-12
2012   8   2  12  40.10  -90.90  0.49E-13
2012   8   2  12  40.15  -90.90  0.49E-12
2012   8   2  12  40.20  -90.90  0.21E-11
2012   8   2  12  40.25  -90.90  0.24E-11
2012   8   2  12  40.30  -90.90  0.39E-11
2012   8   2  12  40.35  -90.90  0.33E-11
2012   8   2  12  40.40  -90.90  0.27E-11
2012   8   2  12  40.45  -90.90  0.29E-11
2012   8   2  12  40.50  -90.90  0.28E-11
2012   8   2  12  40.55  -90.90  0.34E-11
2012   8   2  12  40.60  -90.90  0.43E-11
2012   8   2  12  40.65  -90.90  0.35E-11
2012   8   2  12  40.70  -90.90  0.38E-11
2012   8   2  12  40.75  -90.90  0.26E-11
2012   8   2  12  40.80  -90.90  0.92E-12
2012   8   2  12  40.85  -90.90  0.79E-12
2012   8   2  12  40.10  -90.85  0.39E-12
2012   8   2  12  40.15  -90.85  0.18E-11
2012   8   2  12  40.20  -90.85  0.28E-11
2012   8   2  12  40.25  -90.85  0.43E-11
