YEAR  MO  DA  HR    LAT     LON Rn2200100
2008   9  21  12  40.65  -90.25  0.74E-12
2008   9  21  12  40.40  -90.20  0.12E-10
2008   9  21  12  40.45  -90.20  0.33E-10
2008   9  21  12  40.50  -90.20  0.37E-10
2008   9  21  12  40.55  -90.20  0.62E-10
2008   9  21  12  40.60  -90.20  0.74E-10
2008   9  21  12  40.65  -90.20  0.34E-10
2008   9  21  12  40.70  -90.20  0.89E-12
2008   9  21  12  40.25  -90.15  0.20E-10
2008   9  21  12  40.30  -90.15  0.49E-10
2008   9  21  12  40.35  -90.15  0.63E-10
2008   9  21  12  40.40  -90.15  0.77E-10
2008   9  21  12  40.45  -90.15  0.79E-10
2008   9  21  12  40.50  -90.15  0.83E-10
2008   9  21  12  40.55  -90.15  0.48E-10
2008   9  21  12  40.60  -90.15  0.97E-11
2008   9  21  12  40.65  -90.15  0.12E-11
2008   9  21  12  40.10  -90.10  0.11E-10
2008   9  21  12  40.15  -90.10  0.43E-10
2008   9  21  12  40.20  -90.10  0.94E-10
2008   9  21  12  40.25  -90.10  0.10E-09
2008   9  21  12  40.30  -90.10  0.10E-09
2008   9  21  12  40.35  -90.10  0.97E-10
2008   9  21  12  40.40  -90.10  0.81E-10
2008   9  21  12  40.45  -90.10  0.45E-10
2008   9  21  12  40.50  -90.10  0.84E-11
2008   9  21  12  40.55  -90.10  0.30E-12
2008   9  21  12  40.05  -90.05  0.11E-09
2008   9  21  12  40.10  -90.05  0.18E-09
2008   9  21  12  40.15  -90.05  0.16E-09
2008   9  21  12  40.20  -90.05  0.16E-09
2008   9  21  12  40.25  -90.05  0.96E-10
2008   9  21  12  40.30  -90.05  0.56E-10
2008   9  21  12  40.35  -90.05  0.21E-10
2008   9  21  12  40.40  -90.05  0.49E-12
2008   9  21  12  40.00  -90.00  0.13E-09
2008   9  21  12  40.05  -90.00  0.25E-09
2008   9  21  12  40.10  -90.00  0.12E-09
2008   9  21  12  40.15  -90.00  0.55E-10
2008   9  21  12  40.20  -90.00  0.12E-10
