YEAR  MO  DA  HR    LAT     LON Rn2200100
2015   5   4  12  40.00  -90.00  0.40E-10
2015   5   4  12  40.05  -90.00  0.59E-10
2015   5   4  12  40.10  -90.00  0.22E-11
2015   5   4  12  40.05  -89.95  0.51E-10
2015   5   4  12  40.10  -89.95  0.11E-09
2015   5   4  12  40.15  -89.95  0.59E-10
2015   5   4  12  40.20  -89.95  0.24E-10
2015   5   4  12  40.25  -89.95  0.33E-11
2015   5   4  12  40.10  -89.90  0.11E-10
2015   5   4  12  40.15  -89.90  0.56E-10
2015   5   4  12  40.20  -89.90  0.56E-10
2015   5   4  12  40.25  -89.90  0.54E-10
2015   5   4  12  40.30  -89.90  0.30E-10
2015   5   4  12  40.35  -89.90  0.15E-10
2015   5   4  12  40.40  -89.90  0.15E-11
2015   5   4  12  40.15  -89.85  0.87E-12
2015   5   4  12  40.20  -89.85  0.29E-10
2015   5   4  12  40.25  -89.85  0.41E-10
2015   5   4  12  40.30  -89.85  0.40E-10
2015   5   4  12  40.35  -89.85  0.36E-10
2015   5   4  12  40.40  -89.85  0.33E-10
2015   5   4  12  40.45  -89.85  0.18E-10
2015   5   4  12  40.50  -89.85  0.78E-11
2015   5   4  12  40.55  -89.85  0.18E-12
2015   5   4  12  40.20  -89.80  0.87E-12
2015   5   4  12  40.25  -89.80  0.15E-10
2015   5   4  12  40.30  -89.80  0.30E-10
2015   5   4  12  40.35  -89.80  0.29E-10
2015   5   4  12  40.40  -89.80  0.29E-10
2015   5   4  12  40.45  -89.80  0.28E-10
2015   5   4  12  40.50  -89.80  0.25E-10
2015   5   4  12  40.55  -89.80  0.21E-10
2015   5   4  12  40.60  -89.80  0.10E-10
2015   5   4  12  40.65  -89.80  0.20E-11
2015   5   4  12  40.25  -89.75  0.11E-12
2015   5   4  12  40.30  -89.75  0.80E-11
2015   5   4  12  40.35  -89.75  0.23E-10
2015   5   4  12  40.40  -89.75  0.24E-10
2015   5   4  12  40.45  -89.75  0.24E-10
2015   5   4  12  40.50  -89.75  0.24E-10
2015   5   4  12  40.55  -89.75  0.22E-10
2015   5   4  12  40.60  -89.75  0.21E-10
2015   5   4  12  40.65  -89.75  0.19E-10
2015   5   4  12  40.70  -89.75  0.11E-10
2015   5   4  12  40.75  -89.75  0.32E-11
2015   5   4  12  40.30  -89.70  0.11E-12
2015   5   4  12  40.35  -89.70  0.38E-11
2015   5   4  12  40.40  -89.70  0.15E-10
2015   5   4  12  40.45  -89.70  0.21E-10
2015   5   4  12  40.50  -89.70  0.20E-10
2015   5   4  12  40.55  -89.70  0.19E-10
2015   5   4  12  40.60  -89.70  0.20E-10
2015   5   4  12  40.65  -89.70  0.18E-10
2015   5   4  12  40.70  -89.70  0.18E-10
2015   5   4  12  40.75  -89.70  0.17E-10
2015   5   4  12  40.80  -89.70  0.11E-10
2015   5   4  12  40.85  -89.70  0.33E-11
2015   5   4  12  40.40  -89.65  0.13E-11
2015   5   4  12  40.45  -89.65  0.10E-10
2015   5   4  12  40.50  -89.65  0.16E-10
2015   5   4  12  40.55  -89.65  0.18E-10
2015   5   4  12  40.60  -89.65  0.17E-10
2015   5   4  12  40.65  -89.65  0.17E-10
2015   5   4  12  40.70  -89.65  0.17E-10
2015   5   4  12  40.75  -89.65  0.16E-10
2015   5   4  12  40.80  -89.65  0.16E-10
2015   5   4  12  40.85  -89.65  0.14E-10
2015   5   4  12  40.90  -89.65  0.93E-11
2015   5   4  12  40.95  -89.65  0.26E-11
2015   5   4  12  40.45  -89.60  0.44E-12
2015   5   4  12  40.50  -89.60  0.53E-11
2015   5   4  12  40.55  -89.60  0.13E-10
2015   5   4  12  40.60  -89.60  0.15E-10
2015   5   4  12  40.65  -89.60  0.15E-10
2015   5   4  12  40.70  -89.60  0.15E-10
2015   5   4  12  40.75  -89.60  0.15E-10
2015   5   4  12  40.80  -89.60  0.15E-10
2015   5   4  12  40.85  -89.60  0.14E-10
2015   5   4  12  40.90  -89.60  0.14E-10
2015   5   4  12  40.95  -89.60  0.12E-10
2015   5   4  12  41.00  -89.60  0.73E-11
2015   5   4  12  41.05  -89.60  0.16E-11
2015   5   4  12  40.45  -89.55  0.55E-13
2015   5   4  12  40.50  -89.55  0.32E-12
2015   5   4  12  40.55  -89.55  0.25E-11
2015   5   4  12  40.60  -89.55  0.92E-11
2015   5   4  12  40.65  -89.55  0.13E-10
2015   5   4  12  40.70  -89.55  0.13E-10
2015   5   4  12  40.75  -89.55  0.13E-10
2015   5   4  12  40.80  -89.55  0.13E-10
2015   5   4  12  40.85  -89.55  0.13E-10
2015   5   4  12  40.90  -89.55  0.12E-10
2015   5   4  12  40.95  -89.55  0.13E-10
2015   5   4  12  41.00  -89.55  0.12E-10
2015   5   4  12  41.05  -89.55  0.11E-10
2015   5   4  12  41.10  -89.55  0.46E-11
