YEAR  MO  DA  HR    LAT     LON Rn2200100
2015   7  10  12  39.70  -90.35  0.50E-12
2015   7  10  12  39.75  -90.35  0.33E-11
2015   7  10  12  39.80  -90.35  0.17E-12
2015   7  10  12  39.65  -90.30  0.45E-11
2015   7  10  12  39.70  -90.30  0.13E-10
2015   7  10  12  39.75  -90.30  0.19E-10
2015   7  10  12  39.80  -90.30  0.23E-10
2015   7  10  12  39.60  -90.25  0.15E-12
2015   7  10  12  39.65  -90.25  0.11E-10
2015   7  10  12  39.70  -90.25  0.25E-10
2015   7  10  12  39.75  -90.25  0.28E-10
2015   7  10  12  39.80  -90.25  0.62E-10
2015   7  10  12  39.85  -90.25  0.22E-10
2015   7  10  12  39.65  -90.20  0.74E-11
2015   7  10  12  39.70  -90.20  0.27E-10
2015   7  10  12  39.75  -90.20  0.42E-10
2015   7  10  12  39.80  -90.20  0.57E-10
2015   7  10  12  39.85  -90.20  0.12E-09
2015   7  10  12  39.90  -90.20  0.36E-11
2015   7  10  12  39.65  -90.15  0.35E-11
2015   7  10  12  39.70  -90.15  0.19E-10
2015   7  10  12  39.75  -90.15  0.47E-10
2015   7  10  12  39.80  -90.15  0.63E-10
2015   7  10  12  39.85  -90.15  0.11E-09
2015   7  10  12  39.90  -90.15  0.15E-09
2015   7  10  12  39.65  -90.10  0.16E-11
2015   7  10  12  39.70  -90.10  0.91E-11
2015   7  10  12  39.75  -90.10  0.36E-10
2015   7  10  12  39.80  -90.10  0.69E-10
2015   7  10  12  39.85  -90.10  0.87E-10
2015   7  10  12  39.90  -90.10  0.20E-09
2015   7  10  12  39.95  -90.10  0.11E-09
2015   7  10  12  39.65  -90.05  0.20E-11
2015   7  10  12  39.70  -90.05  0.63E-11
2015   7  10  12  39.75  -90.05  0.19E-10
2015   7  10  12  39.80  -90.05  0.61E-10
2015   7  10  12  39.85  -90.05  0.93E-10
2015   7  10  12  39.90  -90.05  0.11E-09
2015   7  10  12  39.95  -90.05  0.29E-09
2015   7  10  12  40.00  -90.05  0.70E-10
2015   7  10  12  39.65  -90.00  0.29E-12
2015   7  10  12  39.70  -90.00  0.25E-11
2015   7  10  12  39.75  -90.00  0.47E-11
2015   7  10  12  39.80  -90.00  0.19E-10
2015   7  10  12  39.85  -90.00  0.44E-10
2015   7  10  12  39.90  -90.00  0.82E-10
2015   7  10  12  39.95  -90.00  0.11E-09
2015   7  10  12  40.00  -90.00  0.13E-09
2015   7  10  12  39.65  -89.95  0.15E-12
2015   7  10  12  39.70  -89.95  0.90E-12
2015   7  10  12  39.75  -89.95  0.33E-11
2015   7  10  12  39.80  -89.95  0.29E-11
2015   7  10  12  39.85  -89.95  0.28E-11
2015   7  10  12  39.90  -89.95  0.33E-12
2015   7  10  12  39.65  -89.90  0.15E-12
2015   7  10  12  39.70  -89.90  0.17E-12
2015   7  10  12  39.75  -89.90  0.33E-12
