YEAR  MO  DA  HR    LAT     LON Rn2200100
2014   8  27  12  39.90  -90.25  0.12E-11
2014   8  27  12  39.90  -90.20  0.28E-11
2014   8  27  12  39.95  -90.20  0.28E-10
2014   8  27  12  39.90  -90.15  0.41E-11
2014   8  27  12  39.95  -90.15  0.85E-10
2014   8  27  12  39.85  -90.10  0.39E-12
2014   8  27  12  39.90  -90.10  0.83E-11
2014   8  27  12  39.95  -90.10  0.12E-09
2014   8  27  12  40.00  -90.10  0.34E-11
2014   8  27  12  39.80  -90.05  0.19E-12
2014   8  27  12  39.85  -90.05  0.27E-11
2014   8  27  12  39.90  -90.05  0.12E-10
2014   8  27  12  39.95  -90.05  0.31E-10
2014   8  27  12  40.00  -90.05  0.16E-09
2014   8  27  12  39.75  -90.00  0.97E-13
2014   8  27  12  39.80  -90.00  0.16E-11
2014   8  27  12  39.85  -90.00  0.58E-11
2014   8  27  12  39.90  -90.00  0.13E-10
2014   8  27  12  39.95  -90.00  0.22E-10
2014   8  27  12  40.00  -90.00  0.34E-09
2014   8  27  12  39.75  -89.95  0.58E-12
2014   8  27  12  39.80  -89.95  0.39E-11
2014   8  27  12  39.85  -89.95  0.84E-11
2014   8  27  12  39.90  -89.95  0.12E-10
2014   8  27  12  39.95  -89.95  0.97E-10
2014   8  27  12  40.00  -89.95  0.24E-09
2014   8  27  12  39.75  -89.90  0.18E-11
2014   8  27  12  39.80  -89.90  0.68E-11
2014   8  27  12  39.85  -89.90  0.94E-11
2014   8  27  12  39.90  -89.90  0.39E-10
2014   8  27  12  39.95  -89.90  0.15E-09
2014   8  27  12  40.00  -89.90  0.11E-09
2014   8  27  12  39.75  -89.85  0.17E-11
2014   8  27  12  39.80  -89.85  0.82E-11
2014   8  27  12  39.85  -89.85  0.11E-10
2014   8  27  12  39.90  -89.85  0.78E-10
2014   8  27  12  39.95  -89.85  0.14E-09
2014   8  27  12  40.00  -89.85  0.53E-11
2014   8  27  12  39.75  -89.80  0.79E-12
2014   8  27  12  39.80  -89.80  0.74E-11
2014   8  27  12  39.85  -89.80  0.41E-10
2014   8  27  12  39.90  -89.80  0.10E-09
2014   8  27  12  39.95  -89.80  0.36E-10
2014   8  27  12  39.75  -89.75  0.97E-13
2014   8  27  12  39.80  -89.75  0.58E-11
2014   8  27  12  39.85  -89.75  0.75E-10
2014   8  27  12  39.90  -89.75  0.63E-10
2014   8  27  12  39.95  -89.75  0.19E-11
2014   8  27  12  39.80  -89.70  0.77E-11
2014   8  27  12  39.85  -89.70  0.82E-10
2014   8  27  12  39.90  -89.70  0.48E-11
2014   8  27  12  39.80  -89.65  0.31E-11
2014   8  27  12  39.85  -89.65  0.16E-10
2014   8  27  12  39.80  -89.60  0.44E-12
2014   8  27  12  39.85  -89.60  0.12E-11
