YEAR  MO  DA  HR    LAT     LON Rn2200100
2007   5  10  12  39.80  -90.15  0.53E-11
2007   5  10  12  39.85  -90.15  0.69E-10
2007   5  10  12  39.90  -90.15  0.15E-09
2007   5  10  12  39.95  -90.15  0.27E-10
2007   5  10  12  39.75  -90.10  0.60E-11
2007   5  10  12  39.80  -90.10  0.69E-10
2007   5  10  12  39.85  -90.10  0.90E-10
2007   5  10  12  39.90  -90.10  0.12E-09
2007   5  10  12  39.95  -90.10  0.25E-09
2007   5  10  12  39.70  -90.05  0.41E-11
2007   5  10  12  39.75  -90.05  0.50E-10
2007   5  10  12  39.80  -90.05  0.56E-10
2007   5  10  12  39.85  -90.05  0.51E-10
2007   5  10  12  39.90  -90.05  0.58E-10
2007   5  10  12  39.95  -90.05  0.24E-09
2007   5  10  12  40.00  -90.05  0.16E-09
2007   5  10  12  39.65  -90.00  0.44E-12
2007   5  10  12  39.70  -90.00  0.37E-10
2007   5  10  12  39.75  -90.00  0.54E-10
2007   5  10  12  39.80  -90.00  0.38E-10
2007   5  10  12  39.85  -90.00  0.35E-10
2007   5  10  12  39.90  -90.00  0.41E-10
2007   5  10  12  39.95  -90.00  0.98E-10
2007   5  10  12  40.00  -90.00  0.27E-09
2007   5  10  12  39.65  -89.95  0.26E-10
2007   5  10  12  39.70  -89.95  0.45E-10
2007   5  10  12  39.75  -89.95  0.37E-10
2007   5  10  12  39.80  -89.95  0.32E-10
2007   5  10  12  39.85  -89.95  0.29E-10
2007   5  10  12  39.90  -89.95  0.55E-10
2007   5  10  12  39.95  -89.95  0.80E-10
2007   5  10  12  40.00  -89.95  0.16E-11
2007   5  10  12  39.60  -89.90  0.19E-11
2007   5  10  12  39.65  -89.90  0.20E-10
2007   5  10  12  39.70  -89.90  0.31E-10
2007   5  10  12  39.75  -89.90  0.29E-10
2007   5  10  12  39.80  -89.90  0.34E-10
2007   5  10  12  39.85  -89.90  0.43E-10
2007   5  10  12  39.90  -89.90  0.47E-10
2007   5  10  12  39.95  -89.90  0.30E-11
2007   5  10  12  39.60  -89.85  0.17E-11
2007   5  10  12  39.65  -89.85  0.51E-11
2007   5  10  12  39.70  -89.85  0.14E-10
2007   5  10  12  39.75  -89.85  0.24E-10
2007   5  10  12  39.80  -89.85  0.29E-10
2007   5  10  12  39.85  -89.85  0.27E-10
2007   5  10  12  39.90  -89.85  0.29E-11
2007   5  10  12  39.60  -89.80  0.73E-12
2007   5  10  12  39.70  -89.80  0.44E-12
2007   5  10  12  39.75  -89.80  0.80E-11
2007   5  10  12  39.80  -89.80  0.89E-11
2007   5  10  12  39.85  -89.80  0.39E-12
